"pli0091_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Daily","1985","lower secondary degree","Male","","","",""
"Daily","1985","lower secondary degree","Female","","","",""
"Daily","1985","secondary school degree","Male","","","",""
"Daily","1985","secondary school degree","Female","","","",""
"Daily","1985","college entrance qualification","Male","","","",""
"Daily","1985","college entrance qualification","Female","","","",""
"Daily","1985","Other degree","Male","","","",""
"Daily","1985","Other degree","Female","","","",""
"Daily","1985","no degree/no degree yet","Male","","","",""
"Daily","1985","no degree/no degree yet","Female","","","",""
"Min 1x per week","1985","lower secondary degree","Male","269","0.0848537044463143","0.0740016700241366","0.095705738868492"
"Min 1x per week","1985","lower secondary degree","Female","122","0.0351145100883753","0.0284105718162224","0.0418184483605282"
"Min 1x per week","1985","secondary school degree","Male","151","0.172839490579426","0.146523005546683","0.199155975612168"
"Min 1x per week","1985","secondary school degree","Female","132","0.117712709729515","0.0984211479319209","0.13700427152711"
"Min 1x per week","1985","college entrance qualification","Male","115","0.142141500943483","0.117282609038375","0.167000392848592"
"Min 1x per week","1985","college entrance qualification","Female","62","0.123938303627959","0.0937276507452055","0.154148956510712"
"Min 1x per week","1985","Other degree","Male","65","0.122965358034155","0.0993203889615763","0.146610327106733"
"Min 1x per week","1985","Other degree","Female","17","","",""
"Min 1x per week","1985","no degree/no degree yet","Male","72","0.25362538685261","0.215753329163279","0.291497444541941"
"Min 1x per week","1985","no degree/no degree yet","Female","24","","",""
"Min 1x per month","1985","lower secondary degree","Male","342","0.117817518967045","0.105262578805878","0.130372459128212"
"Min 1x per month","1985","lower secondary degree","Female","225","0.068203255921716","0.0590217913995875","0.0773847204438445"
"Min 1x per month","1985","secondary school degree","Male","169","0.199602241333486","0.171782881235766","0.227421601431206"
"Min 1x per month","1985","secondary school degree","Female","191","0.168214470579563","0.145822719623185","0.190606221535941"
"Min 1x per month","1985","college entrance qualification","Male","170","0.216521055943024","0.187200161053273","0.245841950832775"
"Min 1x per month","1985","college entrance qualification","Female","103","0.208247263481445","0.171018858545521","0.245475668417369"
"Min 1x per month","1985","Other degree","Male","92","0.14157771244285","0.11647694934075","0.166678475544949"
"Min 1x per month","1985","Other degree","Female","32","0.0696823089906468","0.0468811333187397","0.0924834846625539"
"Min 1x per month","1985","no degree/no degree yet","Male","66","0.198114661714721","0.163420327610154","0.232808995819287"
"Min 1x per month","1985","no degree/no degree yet","Female","58","0.202347071731832","0.169707681057365","0.234986462406299"
"Rarely","1985","lower secondary degree","Male","866","0.333873581609821","0.315508204386855","0.352238958832787"
"Rarely","1985","lower secondary degree","Female","879","0.262454118367681","0.246430151828235","0.278478084907126"
"Rarely","1985","secondary school degree","Male","292","0.364294916279172","0.330801002735028","0.397788829823316"
"Rarely","1985","secondary school degree","Female","409","0.357515179292552","0.328825256669592","0.386205101915513"
"Rarely","1985","college entrance qualification","Male","261","0.336914135774067","0.303266233850248","0.370562037697886"
"Rarely","1985","college entrance qualification","Female","174","0.357086809143307","0.313157632546886","0.401015985739729"
"Rarely","1985","Other degree","Male","207","0.272665097767781","0.240600855872109","0.304729339663452"
"Rarely","1985","Other degree","Female","132","0.260740142607294","0.221422918701122","0.300057366513466"
"Rarely","1985","no degree/no degree yet","Male","116","0.227393626941992","0.190908790907803","0.26387846297618"
"Rarely","1985","no degree/no degree yet","Female","93","0.216416170399767","0.182960157332579","0.249872183466954"
"Never","1985","lower secondary degree","Male","1056","0.463455194976819","0.44403572508017","0.482874664873469"
"Never","1985","lower secondary degree","Female","1670","0.634228115622228","0.616686212129098","0.651770019115359"
