"pli0091_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1985","Schleswig-Holstein","no migration background","","","",""
"Daily","1985","Schleswig-Holstein","direct migration background","","","",""
"Daily","1985","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1985","Hamburg","no migration background","","","",""
"Daily","1985","Hamburg","direct migration background","","","",""
"Daily","1985","Hamburg","indirect migration background","","","",""
"Daily","1985","Lower Saxony","no migration background","","","",""
"Daily","1985","Lower Saxony","direct migration background","","","",""
"Daily","1985","Lower Saxony","indirect migration background","","","",""
"Daily","1985","Bremen","no migration background","","","",""
"Daily","1985","Bremen","direct migration background","","","",""
"Daily","1985","Bremen","indirect migration background","","","",""
"Daily","1985","North Rhine-Westphalia","no migration background","","","",""
"Daily","1985","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1985","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1985","Hesse","no migration background","","","",""
"Daily","1985","Hesse","direct migration background","","","",""
"Daily","1985","Hesse","indirect migration background","","","",""
"Daily","1985","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1985","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1985","Baden-Württemberg","no migration background","","","",""
"Daily","1985","Baden-Württemberg","direct migration background","","","",""
"Daily","1985","Baden-Württemberg","indirect migration background","","","",""
"Daily","1985","Bavaria","no migration background","","","",""
"Daily","1985","Bavaria","direct migration background","","","",""
"Daily","1985","Bavaria","indirect migration background","","","",""
"Daily","1985","Berlin","no migration background","","","",""
"Daily","1985","Berlin","direct migration background","","","",""
"Daily","1985","Berlin","indirect migration background","","","",""
"Daily","1985","Brandenburg","no migration background","","","",""
"Daily","1985","Brandenburg","direct migration background","","","",""
"Daily","1985","Brandenburg","indirect migration background","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1985","Saxony","no migration background","","","",""
"Daily","1985","Saxony","direct migration background","","","",""
"Daily","1985","Saxony","indirect migration background","","","",""
"Daily","1985","Saxony-Anhalt","no migration background","","","",""
"Daily","1985","Saxony-Anhalt","direct migration background","","","",""
"Daily","1985","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1985","Thuringia","no migration background","","","",""
"Daily","1985","Thuringia","direct migration background","","","",""
"Daily","1985","Thuringia","indirect migration background","","","",""
"Min 1x per week","1985","Schleswig-Holstein","no migration background","37","0.112162112976149","0.0770903316569212","0.147233894295376"
"Min 1x per week","1985","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per week","1985","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1985","Hamburg","no migration background","17","","",""
"Min 1x per week","1985","Hamburg","direct migration background","6","","",""
"Min 1x per week","1985","Hamburg","indirect migration background","","","",""
"Min 1x per week","1985","Lower Saxony","no migration background","103","0.102814150373204","0.0832943995300577","0.122333901216351"
"Min 1x per week","1985","Lower Saxony","direct migration background","7","","",""
"Min 1x per week","1985","Lower Saxony","indirect migration background","3","","",""
"Min 1x per week","1985","Bremen","no migration background","3","","",""
"Min 1x per week","1985","Bremen","direct migration background","2","","",""
"Min 1x per week","1985","Bremen","indirect migration background","","","",""
"Min 1x per week","1985","North Rhine-Westphalia","no migration background","186","0.082374944731046","0.0706159920325612","0.0941338974295307"
"Min 1x per week","1985","North Rhine-Westphalia","direct migration background","43","0.0305009552024236","0.0185848724516371","0.0424170379532101"
"Min 1x per week","1985","North Rhine-Westphalia","indirect migration background","10","","",""
"Min 1x per week","1985","Hesse","no migration background","94","0.11847366533171","0.0945163548636475","0.142430975799773"
"Min 1x per week","1985","Hesse","direct migration background","29","","",""
"Min 1x per week","1985","Hesse","indirect migration background","4","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","no migration background","45","0.0725116732469623","0.0521477122164488","0.0928756342774758"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Min 1x per week","1985","Baden-Württemberg","no migration background","99","0.0780155936843546","0.0629414100926821","0.0930897772760271"
"Min 1x per week","1985","Baden-Württemberg","direct migration background","88","0.0965468778829641","0.0759781501801952","0.117115605585733"
"Min 1x per week","1985","Baden-Württemberg","indirect migration background","11","","",""
"Min 1x per week","1985","Bavaria","no migration background","158","0.102627974288285","0.08714608155598","0.11810986702059"
"Min 1x per week","1985","Bavaria","direct migration background","32","0.0927885553831164","0.0640670946135443","0.121510016152688"
"Min 1x per week","1985","Bavaria","indirect migration background","8","","",""
"Min 1x per week","1985","Berlin","no migration background","31","0.107799420234422","0.0701752179695034","0.14542362249934"
"Min 1x per week","1985","Berlin","direct migration background","5","","",""
"Min 1x per week","1985","Berlin","indirect migration background","1","","",""
"Min 1x per week","1985","Brandenburg","no migration background","","","",""
"Min 1x per week","1985","Brandenburg","direct migration background","","","",""
"Min 1x per week","1985","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1985","Saxony","no migration background","","","",""
"Min 1x per week","1985","Saxony","direct migration background","","","",""
"Min 1x per week","1985","Saxony","indirect migration background","","","",""
"Min 1x per week","1985","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1985","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1985","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1985","Thuringia","no migration background","","","",""
"Min 1x per week","1985","Thuringia","direct migration background","","","",""
"Min 1x per week","1985","Thuringia","indirect migration background","","","",""
"Min 1x per month","1985","Schleswig-Holstein","no migration background","40","0.126876917316145","0.0898858433434741","0.163867991288816"
"Min 1x per month","1985","Schleswig-Holstein","direct migration background","5","","",""
"Min 1x per month","1985","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1985","Hamburg","no migration background","34","0.148264677073627","0.0995001311499742","0.19702922299728"
"Min 1x per month","1985","Hamburg","direct migration background","14","","",""
"Min 1x per month","1985","Hamburg","indirect migration background","","","",""
"Min 1x per month","1985","Lower Saxony","no migration background","119","0.121226733405314","0.100249691950979","0.142203774859649"
"Min 1x per month","1985","Lower Saxony","direct migration background","23","","",""
"Min 1x per month","1985","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1985","Bremen","no migration background","8","","",""
"Min 1x per month","1985","Bremen","direct migration background","4","","",""
"Min 1x per month","1985","Bremen","indirect migration background","","","",""
"Min 1x per month","1985","North Rhine-Westphalia","no migration background","290","0.130063870805774","0.115677194741388","0.14445054687016"
"Min 1x per month","1985","North Rhine-Westphalia","direct migration background","80","0.107699820442799","0.0862182475570265","0.129181393328571"
"Min 1x per month","1985","North Rhine-Westphalia","indirect migration background","13","","",""
"Min 1x per month","1985","Hesse","no migration background","99","0.130981375784931","0.105970504621537","0.155992246948324"
"Min 1x per month","1985","Hesse","direct migration background","46","0.118603712009232","0.0872693262033273","0.149938097815136"
"Min 1x per month","1985","Hesse","indirect migration background","3","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","no migration background","91","0.131352093169867","0.104827761162153","0.157876425177581"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","direct migration background","9","","",""
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Min 1x per month","1985","Baden-Württemberg","no migration background","172","0.135912272056503","0.116650796296636","0.155173747816369"
"Min 1x per month","1985","Baden-Württemberg","direct migration background","82","0.116548292857287","0.0942007455319465","0.138895840182627"
"Min 1x per month","1985","Baden-Württemberg","indirect migration background","7","","",""
"Min 1x per month","1985","Bavaria","no migration background","206","0.128591488917765","0.111514082134569","0.14566889570096"
"Min 1x per month","1985","Bavaria","direct migration background","55","0.131518573751251","0.0980621997636767","0.164974947738826"
"Min 1x per month","1985","Bavaria","indirect migration background","9","","",""
"Min 1x per month","1985","Berlin","no migration background","44","0.162042406541699","0.117337704980776","0.206747108102621"
"Min 1x per month","1985","Berlin","direct migration background","13","","",""
"Min 1x per month","1985","Berlin","indirect migration background","","","",""
"Min 1x per month","1985","Brandenburg","no migration background","","","",""
"Min 1x per month","1985","Brandenburg","direct migration background","","","",""
"Min 1x per month","1985","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1985","Saxony","no migration background","","","",""
"Min 1x per month","1985","Saxony","direct migration background","","","",""
"Min 1x per month","1985","Saxony","indirect migration background","","","",""
"Min 1x per month","1985","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1985","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1985","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1985","Thuringia","no migration background","","","",""
"Min 1x per month","1985","Thuringia","direct migration background","","","",""
"Min 1x per month","1985","Thuringia","indirect migration background","","","",""
"Rarely","1985","Schleswig-Holstein","no migration background","121","0.360434759411908","0.307073796733803","0.413795722090012"
"Rarely","1985","Schleswig-Holstein","direct migration background","15","","",""
"Rarely","1985","Schleswig-Holstein","indirect migration background","1","","",""
"Rarely","1985","Hamburg","no migration background","68","0.292364678444824","0.229948063751068","0.354781293138581"
"Rarely","1985","Hamburg","direct migration background","10","","",""
"Rarely","1985","Hamburg","indirect migration background","1","","",""
"Rarely","1985","Lower Saxony","no migration background","365","0.365428779794738","0.334479668950843","0.396377890638632"
"Rarely","1985","Lower Saxony","direct migration background","48","0.304013082023357","0.231363285049647","0.376662878997068"
"Rarely","1985","Lower Saxony","indirect migration background","3","","",""
"Rarely","1985","Bremen","no migration background","30","0.313036762390357","0.216694352019315","0.4093791727614"
"Rarely","1985","Bremen","direct migration background","11","","",""
"Rarely","1985","Bremen","indirect migration background","","","",""
"Rarely","1985","North Rhine-Westphalia","no migration background","727","0.317474195846985","0.297565069751886","0.337383321942084"
"Rarely","1985","North Rhine-Westphalia","direct migration background","193","0.264260559826238","0.233705629929824","0.294815489722653"
"Rarely","1985","North Rhine-Westphalia","indirect migration background","9","","",""
"Rarely","1985","Hesse","no migration background","245","0.333801050865553","0.298842346815074","0.368759754916031"
"Rarely","1985","Hesse","direct migration background","108","0.279689422984223","0.236189914023928","0.323188931944519"
"Rarely","1985","Hesse","indirect migration background","4","","",""
"Rarely","1985","Rhineland-Palatinate,Saarland","no migration background","189","0.284181319330634","0.248765006527715","0.319597632133554"
"Rarely","1985","Rhineland-Palatinate,Saarland","direct migration background","36","0.224222129335671","0.152527876240734","0.295916382430609"
"Rarely","1985","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Rarely","1985","Baden-Württemberg","no migration background","382","0.284967189609462","0.259595948152777","0.310338431066147"
"Rarely","1985","Baden-Württemberg","direct migration background","176","0.268355302829776","0.237495673471026","0.299214932188525"
"Rarely","1985","Baden-Württemberg","indirect migration background","8","","",""
"Rarely","1985","Bavaria","no migration background","481","0.296137998111605","0.272846590245123","0.319429405978086"
"Rarely","1985","Bavaria","direct migration background","103","0.299513103905091","0.254169819038417","0.344856388771765"
"Rarely","1985","Bavaria","indirect migration background","6","","",""
"Rarely","1985","Berlin","no migration background","93","0.310025169554295","0.253914824632878","0.366135514475712"
"Rarely","1985","Berlin","direct migration background","31","0.217309134796419","0.137273733085384","0.297344536507454"
"Rarely","1985","Berlin","indirect migration background","3","","",""
"Rarely","1985","Brandenburg","no migration background","","","",""
"Rarely","1985","Brandenburg","direct migration background","","","",""
"Rarely","1985","Brandenburg","indirect migration background","","","",""
"Rarely","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1985","Saxony","no migration background","","","",""
"Rarely","1985","Saxony","direct migration background","","","",""
"Rarely","1985","Saxony","indirect migration background","","","",""
"Rarely","1985","Saxony-Anhalt","no migration background","","","",""
"Rarely","1985","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1985","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1985","Thuringia","no migration background","","","",""
"Rarely","1985","Thuringia","direct migration background","","","",""
"Rarely","1985","Thuringia","indirect migration background","","","",""
