"pli0091_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Daily","1985","16-34 y.","lower secondary degree","","","",""
"Daily","1985","16-34 y.","secondary school degree","","","",""
"Daily","1985","16-34 y.","college entrance qualification","","","",""
"Daily","1985","16-34 y.","Other degree","","","",""
"Daily","1985","16-34 y.","no degree/no degree yet","","","",""
"Daily","1985","35-65 y.","lower secondary degree","","","",""
"Daily","1985","35-65 y.","secondary school degree","","","",""
"Daily","1985","35-65 y.","college entrance qualification","","","",""
"Daily","1985","35-65 y.","Other degree","","","",""
"Daily","1985","35-65 y.","no degree/no degree yet","","","",""
"Daily","1985","66 and older","lower secondary degree","","","",""
"Daily","1985","66 and older","secondary school degree","","","",""
"Daily","1985","66 and older","college entrance qualification","","","",""
"Daily","1985","66 and older","Other degree","","","",""
"Daily","1985","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1985","16-34 y.","lower secondary degree","286","0.165363140323973","0.147261123335798","0.183465157312147"
"Min 1x per week","1985","16-34 y.","secondary school degree","245","0.251887183141408","0.224681148537765","0.279093217745051"
"Min 1x per week","1985","16-34 y.","college entrance qualification","153","0.238788265882689","0.205575467891834","0.272001063873543"
"Min 1x per week","1985","16-34 y.","Other degree","43","0.128170032856155","0.0954928800710184","0.160847185641291"
"Min 1x per week","1985","16-34 y.","no degree/no degree yet","85","0.272243999682718","0.230074518074632","0.314413481290803"
"Min 1x per week","1985","35-65 y.","lower secondary degree","96","0.0313112382323173","0.0250708796126744","0.0375515968519601"
"Min 1x per week","1985","35-65 y.","secondary school degree","37","0.0507492945871727","0.0346949959196784","0.066803593254667"
"Min 1x per week","1985","35-65 y.","college entrance qualification","21","","",""
"Min 1x per week","1985","35-65 y.","Other degree","39","0.0661472729309859","0.0490418887921627","0.0832526570698091"
"Min 1x per week","1985","35-65 y.","no degree/no degree yet","11","","",""
"Min 1x per week","1985","66 and older","lower secondary degree","9","","",""
"Min 1x per week","1985","66 and older","secondary school degree","1","","",""
"Min 1x per week","1985","66 and older","college entrance qualification","3","","",""
"Min 1x per week","1985","66 and older","Other degree","","","",""
"Min 1x per week","1985","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1985","16-34 y.","lower secondary degree","362","0.23041110485702","0.209892873059636","0.250929336654404"
"Min 1x per month","1985","16-34 y.","secondary school degree","289","0.304733847490538","0.275885924187262","0.333581770793813"
"Min 1x per month","1985","16-34 y.","college entrance qualification","206","0.336101214430507","0.299302536673147","0.372899892187867"
"Min 1x per month","1985","16-34 y.","Other degree","56","0.168217628543061","0.13165177853349","0.204783478552632"
"Min 1x per month","1985","16-34 y.","no degree/no degree yet","88","0.281024990947851","0.238440096489555","0.323609885406147"
"Min 1x per month","1985","35-65 y.","lower secondary degree","196","0.0642904590864885","0.0555020333181482","0.0730788848548289"
"Min 1x per month","1985","35-65 y.","secondary school degree","68","0.0872317584514241","0.0665920554791591","0.107871461423689"
"Min 1x per month","1985","35-65 y.","college entrance qualification","66","0.12010032431283","0.0915492740537792","0.148651374571882"
"Min 1x per month","1985","35-65 y.","Other degree","68","0.0865283649104024","0.0671791011119848","0.10587762870882"
"Min 1x per month","1985","35-65 y.","no degree/no degree yet","36","0.0605112847171293","0.0420963947552008","0.0789261746790579"
"Min 1x per month","1985","66 and older","lower secondary degree","9","","",""
"Min 1x per month","1985","66 and older","secondary school degree","3","","",""
"Min 1x per month","1985","66 and older","college entrance qualification","1","","",""
"Min 1x per month","1985","66 and older","Other degree","","","",""
"Min 1x per month","1985","66 and older","no degree/no degree yet","","","",""
"Rarely","1985","16-34 y.","lower secondary degree","636","0.415923431565441","0.391907445765763","0.439939417365118"
"Rarely","1985","16-34 y.","secondary school degree","350","0.364418469360126","0.334256167101271","0.394580771618981"
"Rarely","1985","16-34 y.","college entrance qualification","213","0.332578373794113","0.295876065734706","0.36928068185352"
"Rarely","1985","16-34 y.","Other degree","134","0.317762471621284","0.272247511184661","0.363277432057907"
"Rarely","1985","16-34 y.","no degree/no degree yet","113","0.269433642056661","0.227401458497386","0.311465825615936"
