"pli0091_h","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1987","(2a) intermediate vocational","","","",""
"Rarely","1987","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","(3a) lower tertiary education","","","",""
"Rarely","1987","(3b) higher tertiary education","","","",""
"Never","1987","(0) in school","","","",""
"Never","1987","(1a) inadequately completed","","","",""
"Never","1987","(1b) general elementary school","","","",""
"Never","1987","(1c) basic vocational qualification","","","",""
"Never","1987","(2b) intermediate general qualification","","","",""
"Never","1987","(2a) intermediate vocational","","","",""
"Never","1987","(2c_gen) general maturity certificate","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","(3a) lower tertiary education","","","",""
"Never","1987","(3b) higher tertiary education","","","",""
"Daily","1988","(0) in school","","","",""
"Daily","1988","(1a) inadequately completed","","","",""
"Daily","1988","(1b) general elementary school","","","",""
"Daily","1988","(1c) basic vocational qualification","","","",""
"Daily","1988","(2b) intermediate general qualification","","","",""
"Daily","1988","(2a) intermediate vocational","","","",""
"Daily","1988","(2c_gen) general maturity certificate","","","",""
"Daily","1988","(2c_voc) vocational maturity certificate","","","",""
"Daily","1988","(3a) lower tertiary education","","","",""
"Daily","1988","(3b) higher tertiary education","","","",""
"Min 1x per week","1988","(0) in school","59","0.372386070967434","0.297710568458538","0.447061573476331"
"Min 1x per week","1988","(1a) inadequately completed","24","","",""
"Min 1x per week","1988","(1b) general elementary school","164","0.049829926471676","0.0409738060396336","0.0586860469037185"
"Min 1x per week","1988","(1c) basic vocational qualification","201","0.0543736784193304","0.0467405534051559","0.0620068034335049"
"Min 1x per week","1988","(2b) intermediate general qualification","118","0.232919054492646","0.192732873799213","0.273105235186079"
"Min 1x per week","1988","(2a) intermediate vocational","106","0.0783386941729091","0.0635605441186587","0.0931168442271595"
"Min 1x per week","1988","(2c_gen) general maturity certificate","88","0.277726089865094","0.230602034528549","0.324850145201639"
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","33","0.0949442975130058","0.0658513391899953","0.124037255836016"
"Min 1x per week","1988","(3a) lower tertiary education","15","","",""
"Min 1x per week","1988","(3b) higher tertiary education","35","0.0687584249560595","0.0457837555450574","0.0917330943670616"
"Min 1x per month","1988","(0) in school","59","0.389636525895525","0.314308037542831","0.464965014248219"
"Min 1x per month","1988","(1a) inadequately completed","49","0.0839451943562433","0.0641648766257785","0.103725512086708"
"Min 1x per month","1988","(1b) general elementary school","237","0.0784321080396147","0.067489815327024","0.0893744007522053"
"Min 1x per month","1988","(1c) basic vocational qualification","433","0.114701506702006","0.103974521886865","0.125428491517147"
"Min 1x per month","1988","(2b) intermediate general qualification","120","0.256776193852319","0.215243432122242","0.298308955582397"
"Min 1x per month","1988","(2a) intermediate vocational","240","0.17820423411608","0.157157380062554","0.199251088169607"
"Min 1x per month","1988","(2c_gen) general maturity certificate","124","0.37374761324897","0.322844157761827","0.424651068736114"
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","82","0.230650427150444","0.188842871394967","0.272457982905921"
"Min 1x per month","1988","(3a) lower tertiary education","48","0.210959101976879","0.158572645641488","0.26334555831227"
"Min 1x per month","1988","(3b) higher tertiary education","93","0.190898348869669","0.155215644452518","0.226581053286819"
"Rarely","1988","(0) in school","34","0.200674839147549","0.138810075701296","0.262539602593803"
"Rarely","1988","(1a) inadequately completed","126","0.20175271626513","0.17312721930114","0.230378213229119"
"Rarely","1988","(1b) general elementary school","543","0.209653103174874","0.19308559321244","0.226220613137308"
"Rarely","1988","(1c) basic vocational qualification","1186","0.341101929597334","0.325143158413726","0.357060700780943"
"Rarely","1988","(2b) intermediate general qualification","106","0.241655157731476","0.200956036781983","0.28235427868097"
"Rarely","1988","(2a) intermediate vocational","547","0.407152497486334","0.380131817163593","0.434173177809075"
"Rarely","1988","(2c_gen) general maturity certificate","75","0.228480241108415","0.184304768516803","0.272655713700028"
"Rarely","1988","(2c_voc) vocational maturity certificate","134","0.349525952329253","0.302203146311358","0.396848758347147"
"Rarely","1988","(3a) lower tertiary education","89","0.355513881487029","0.294052092706495","0.416975670267562"
"Rarely","1988","(3b) higher tertiary education","206","0.443204262503826","0.398101302152792","0.488307222854859"
"Never","1988","(0) in school","9","","",""
"Never","1988","(1a) inadequately completed","556","0.657096401816125","0.62323731968296","0.69095548394929"
"Never","1988","(1b) general elementary school","1375","0.662084862313835","0.642833637325104","0.681336087302567"
"Never","1988","(1c) basic vocational qualification","1570","0.489822885281329","0.472995049520197","0.506650721042462"
"Never","1988","(2b) intermediate general qualification","81","0.268649593923558","0.226508144025441","0.310791043821675"
"Never","1988","(2a) intermediate vocational","377","0.336304574224677","0.310321111351776","0.362288037097578"
"Never","1988","(2c_gen) general maturity certificate","60","0.12004605577752","0.0858491137213167","0.154242997833723"
"Never","1988","(2c_voc) vocational maturity certificate","141","0.324879323007298","0.278399172257495","0.371359473757101"
"Never","1988","(3a) lower tertiary education","81","0.363154002137026","0.301404599613215","0.424903404660837"
"Never","1988","(3b) higher tertiary education","132","0.297138963670446","0.25564645732297","0.338631470017923"
"Daily","1989","(0) in school","","","",""
"Daily","1989","(1a) inadequately completed","","","",""
"Daily","1989","(1b) general elementary school","","","",""
"Daily","1989","(1c) basic vocational qualification","","","",""
"Daily","1989","(2b) intermediate general qualification","","","",""
"Daily","1989","(2a) intermediate vocational","","","",""
"Daily","1989","(2c_gen) general maturity certificate","","","",""
"Daily","1989","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","(3a) lower tertiary education","","","",""
"Daily","1989","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","(0) in school","","","",""
"Min 1x per week","1989","(1a) inadequately completed","","","",""
"Min 1x per week","1989","(1b) general elementary school","","","",""
"Min 1x per week","1989","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","(0) in school","","","",""
"Min 1x per month","1989","(1a) inadequately completed","","","",""
"Min 1x per month","1989","(1b) general elementary school","","","",""
"Min 1x per month","1989","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","(3b) higher tertiary education","","","",""
"Rarely","1989","(0) in school","","","",""
"Rarely","1989","(1a) inadequately completed","","","",""
"Rarely","1989","(1b) general elementary school","","","",""
"Rarely","1989","(1c) basic vocational qualification","","","",""
"Rarely","1989","(2b) intermediate general qualification","","","",""
"Rarely","1989","(2a) intermediate vocational","","","",""
"Rarely","1989","(2c_gen) general maturity certificate","","","",""
"Rarely","1989","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1989","(3a) lower tertiary education","","","",""
"Rarely","1989","(3b) higher tertiary education","","","",""
"Never","1989","(0) in school","","","",""
"Never","1989","(1a) inadequately completed","","","",""
"Never","1989","(1b) general elementary school","","","",""
"Never","1989","(1c) basic vocational qualification","","","",""
"Never","1989","(2b) intermediate general qualification","","","",""
"Never","1989","(2a) intermediate vocational","","","",""
"Never","1989","(2c_gen) general maturity certificate","","","",""
"Never","1989","(2c_voc) vocational maturity certificate","","","",""
"Never","1989","(3a) lower tertiary education","","","",""
"Never","1989","(3b) higher tertiary education","","","",""
"Daily","1990","(0) in school","1","","",""
"Daily","1990","(1a) inadequately completed","1","","",""
"Daily","1990","(1b) general elementary school","5","","",""
"Daily","1990","(1c) basic vocational qualification","5","","",""
"Daily","1990","(2b) intermediate general qualification","","","",""
"Daily","1990","(2a) intermediate vocational","","","",""
"Daily","1990","(2c_gen) general maturity certificate","","","",""
"Daily","1990","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","(3a) lower tertiary education","","","",""
"Daily","1990","(3b) higher tertiary education","","","",""
"Min 1x per week","1990","(0) in school","42","0.292520094744086","0.222682512467033","0.36235767702114"
"Min 1x per week","1990","(1a) inadequately completed","32","0.0643374515197029","0.0465513423865554","0.0821235606528504"
"Min 1x per week","1990","(1b) general elementary school","112","0.0369982904333261","0.0295513158598908","0.0444452650067615"
"Min 1x per week","1990","(1c) basic vocational qualification","126","0.0245445748971856","0.0200495879401527","0.0290395618542186"
"Min 1x per week","1990","(2b) intermediate general qualification","167","0.218812522410727","0.184005876873324","0.25361916794813"
"Min 1x per week","1990","(2a) intermediate vocational","223","0.0720880080810715","0.0622222370044331","0.08195377915771"
"Min 1x per week","1990","(2c_gen) general maturity certificate","94","0.225208377674782","0.183590748363323","0.266826006986241"
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","40","0.0763224843352067","0.052979502509468","0.0996654661609455"
"Min 1x per week","1990","(3a) lower tertiary education","27","","",""
"Min 1x per week","1990","(3b) higher tertiary education","31","0.0356363131867871","0.0227661000775981","0.0485065262959761"
"Min 1x per month","1990","(0) in school","70","0.480446690643344","0.403747293628503","0.557146087658184"
"Min 1x per month","1990","(1a) inadequately completed","47","0.098720463465316","0.0770971247842884","0.120343802146344"
"Min 1x per month","1990","(1b) general elementary school","209","0.0612793995170485","0.0518170074629009","0.0707417915711961"
"Min 1x per month","1990","(1c) basic vocational qualification","446","0.0920010184933999","0.0836047568681376","0.100397280118662"
"Min 1x per month","1990","(2b) intermediate general qualification","153","0.278465756471774","0.24072915201671","0.316202360926838"
"Min 1x per month","1990","(2a) intermediate vocational","457","0.158000835353068","0.144087487301025","0.171914183405112"
"Min 1x per month","1990","(2c_gen) general maturity certificate","138","0.407529168550822","0.358573222814386","0.456485114287258"
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","106","0.233969156612054","0.196749502776499","0.27118881044761"
"Min 1x per month","1990","(3a) lower tertiary education","121","0.1449055987003","0.121766479423118","0.168044717977482"
"Min 1x per month","1990","(3b) higher tertiary education","151","0.189654917543513","0.162438185047419","0.216871650039607"
"Rarely","1990","(0) in school","34","0.158514041058438","0.102446489053296","0.214581593063579"
"Rarely","1990","(1a) inadequately completed","91","0.131067639419907","0.106603489635403","0.155531789204411"
"Rarely","1990","(1b) general elementary school","486","0.1847102144865","0.169400151752111","0.200020277220888"
"Rarely","1990","(1c) basic vocational qualification","1633","0.333160624218391","0.319468071678728","0.346853176758054"
"Rarely","1990","(2b) intermediate general qualification","124","0.244937015891648","0.20873212449766","0.281141907285636"
"Rarely","1990","(2a) intermediate vocational","1313","0.460279658109784","0.441267062461885","0.479292253757682"
"Rarely","1990","(2c_gen) general maturity certificate","85","0.224985254164039","0.183382257042752","0.266588251285326"
"Rarely","1990","(2c_voc) vocational maturity certificate","208","0.421933641677717","0.378514541243705","0.465352742111728"
"Rarely","1990","(3a) lower tertiary education","537","0.533073276842265","0.500277718321869","0.565868835362661"
"Rarely","1990","(3b) higher tertiary education","421","0.49374104416172","0.459031020843647","0.528451067479792"
"Never","1990","(0) in school","16","","",""
"Never","1990","(1a) inadequately completed","560","0.70558490883582","0.672544601534788","0.738625216136852"
"Never","1990","(1b) general elementary school","1656","0.715331777641452","0.69752854908851","0.733135006194394"
"Never","1990","(1c) basic vocational qualification","2342","0.549141835472398","0.534687131591196","0.5635965393536"
"Never","1990","(2b) intermediate general qualification","98","0.25778470522585","0.220959771768793","0.294609638682908"
"Never","1990","(2a) intermediate vocational","647","0.309631498456076","0.291995129370183","0.327267867541969"
"Never","1990","(2c_gen) general maturity certificate","70","0.142277199610357","0.107472832553223","0.177081566667491"
"Never","1990","(2c_voc) vocational maturity certificate","143","0.267774717375023","0.228845377305134","0.306704057444912"
"Never","1990","(3a) lower tertiary education","204","0.293425574229882","0.263494303909121","0.323356844550643"
"Never","1990","(3b) higher tertiary education","194","0.28096772510798","0.249762929642299","0.312172520573661"
"Daily","1991","(0) in school","","","",""
"Daily","1991","(1a) inadequately completed","","","",""
"Daily","1991","(1b) general elementary school","","","",""
"Daily","1991","(1c) basic vocational qualification","","","",""
"Daily","1991","(2b) intermediate general qualification","","","",""
"Daily","1991","(2a) intermediate vocational","","","",""
"Daily","1991","(2c_gen) general maturity certificate","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","(3a) lower tertiary education","","","",""
"Daily","1991","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","(0) in school","","","",""
"Min 1x per week","1991","(1a) inadequately completed","","","",""
"Min 1x per week","1991","(1b) general elementary school","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","(0) in school","","","",""
"Min 1x per month","1991","(1a) inadequately completed","","","",""
"Min 1x per month","1991","(1b) general elementary school","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","","","",""
"Rarely","1991","(0) in school","","","",""
"Rarely","1991","(1a) inadequately completed","","","",""
"Rarely","1991","(1b) general elementary school","","","",""
"Rarely","1991","(1c) basic vocational qualification","","","",""
"Rarely","1991","(2b) intermediate general qualification","","","",""
"Rarely","1991","(2a) intermediate vocational","","","",""
"Rarely","1991","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","(3a) lower tertiary education","","","",""
"Rarely","1991","(3b) higher tertiary education","","","",""
"Never","1991","(0) in school","","","",""
"Never","1991","(1a) inadequately completed","","","",""
"Never","1991","(1b) general elementary school","","","",""
"Never","1991","(1c) basic vocational qualification","","","",""
"Never","1991","(2b) intermediate general qualification","","","",""
"Never","1991","(2a) intermediate vocational","","","",""
"Never","1991","(2c_gen) general maturity certificate","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","(3a) lower tertiary education","","","",""
"Never","1991","(3b) higher tertiary education","","","",""
"Daily","1992","(0) in school","","","",""
"Daily","1992","(1a) inadequately completed","","","",""
"Daily","1992","(1b) general elementary school","","","",""
"Daily","1992","(1c) basic vocational qualification","","","",""
"Daily","1992","(2b) intermediate general qualification","","","",""
"Daily","1992","(2a) intermediate vocational","","","",""
"Daily","1992","(2c_gen) general maturity certificate","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","(3a) lower tertiary education","","","",""
"Daily","1992","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","(0) in school","47","0.359479434222457","0.281909577782347","0.437049290662567"
"Min 1x per week","1992","(1a) inadequately completed","49","0.0846870894425507","0.0644068907527082","0.104967288132393"
"Min 1x per week","1992","(1b) general elementary school","125","0.0407637898007788","0.0325985761269575","0.0489290034746001"
"Min 1x per week","1992","(1c) basic vocational qualification","232","0.0524846361175992","0.0457627704773541","0.0592065017578443"
"Min 1x per week","1992","(2b) intermediate general qualification","166","0.24880811087709","0.212445430536246","0.285170791217934"
"Min 1x per week","1992","(2a) intermediate vocational","190","0.074220231443853","0.0640342112567267","0.0844062516309794"
"Min 1x per week","1992","(2c_gen) general maturity certificate","99","0.27454244815494","0.229612156259572","0.319472740050307"
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","69","0.124749234893182","0.0963210188670346","0.153177450919329"
"Min 1x per week","1992","(3a) lower tertiary education","28","","",""
"Min 1x per week","1992","(3b) higher tertiary education","36","0.0480220253435421","0.0330649407750283","0.0629791099120558"
"Min 1x per month","1992","(0) in school","54","0.354010123784613","0.276704672362947","0.431315575206278"
"Min 1x per month","1992","(1a) inadequately completed","49","0.0790948070763165","0.0594358599586872","0.0987537541939458"
"Min 1x per month","1992","(1b) general elementary school","197","0.0644921850944136","0.0543496912935955","0.0746346788952317"
"Min 1x per month","1992","(1c) basic vocational qualification","420","0.0925696784269517","0.0838334974392917","0.101305859414612"
"Min 1x per month","1992","(2b) intermediate general qualification","155","0.276581401550444","0.238958308411957","0.314204494688932"
"Min 1x per month","1992","(2a) intermediate vocational","429","0.166802098207683","0.152315568011602","0.181288628403764"
"Min 1x per month","1992","(2c_gen) general maturity certificate","128","0.336484264334195","0.288913899837459","0.384054628830932"
