"ple0182","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","lower secondary degree","Male","37","0.0169092677529983","0.0122094258751215","0.021609109630875"
"Yes, vegetarian","2016","lower secondary degree","Female","80","0.026800188170516","0.0209763033764399","0.0326240729645921"
"Yes, vegetarian","2016","secondary school degree","Male","44","0.0163797061460148","0.0115776898604842","0.0211817224315453"
"Yes, vegetarian","2016","secondary school degree","Female","224","0.067341127414705","0.0595078602143362","0.0751743946150737"
"Yes, vegetarian","2016","college entrance qualification","Male","145","0.0462193261044299","0.0389830663690401","0.0534555858398197"
"Yes, vegetarian","2016","college entrance qualification","Female","436","0.133596632845156","0.122412917351082","0.144780348339231"
"Yes, vegetarian","2016","Other degree","Male","43","0.0341009267111499","0.0248421443064675","0.0433597091158323"
"Yes, vegetarian","2016","Other degree","Female","82","0.0579017864299427","0.0470272612318089","0.0687763116280765"
"Yes, vegetarian","2016","no degree/no degree yet","Male","6","","",""
"Yes, vegetarian","2016","no degree/no degree yet","Female","29","","",""
"Yes, vegan","2016","lower secondary degree","Male","11","","",""
"Yes, vegan","2016","lower secondary degree","Female","16","","",""
"Yes, vegan","2016","secondary school degree","Male","9","","",""
"Yes, vegan","2016","secondary school degree","Female","31","0.00765150295425958","0.00492788104089612","0.010375124867623"
"Yes, vegan","2016","college entrance qualification","Male","14","","",""
"Yes, vegan","2016","college entrance qualification","Female","30","0.008567385896603","0.00553779453579266","0.0115969772574133"
"Yes, vegan","2016","Other degree","Male","3","","",""
"Yes, vegan","2016","Other degree","Female","8","","",""
"Yes, vegan","2016","no degree/no degree yet","Male","1","","",""
"Yes, vegan","2016","no degree/no degree yet","Female","3","","",""
"No","2016","lower secondary degree","Male","2843","0.979911003337541","0.974796582207908","0.985025424467173"
"No","2016","lower secondary degree","Female","2858","0.967263367267834","0.960846364616603","0.973680369919064"
"No","2016","secondary school degree","Male","2631","0.978817214349134","0.973369690121996","0.984264738576272"
"No","2016","secondary school degree","Female","3677","0.925007369631035","0.91677503100504","0.93323970825703"
"No","2016","college entrance qualification","Male","3075","0.945649190914336","0.937835681897618","0.953462699931053"
"No","2016","college entrance qualification","Female","3089","0.857835981258241","0.846356420696025","0.869315541820456"
"No","2016","Other degree","Male","1430","0.964602067901626","0.955175188471019","0.974028947332232"
"No","2016","Other degree","Female","1682","0.932041192548191","0.920323107106998","0.943759277989384"
"No","2016","no degree/no degree yet","Male","347","0.982963763815338","0.969483386747425","0.996444140883252"
"No","2016","no degree/no degree yet","Female","430","0.95689047776321","0.938370313915666","0.975410641610754"
"Yes, vegetarian","2017","lower secondary degree","Male","","","",""
"Yes, vegetarian","2017","lower secondary degree","Female","","","",""
"Yes, vegetarian","2017","secondary school degree","Male","","","",""
"Yes, vegetarian","2017","secondary school degree","Female","","","",""
"Yes, vegetarian","2017","college entrance qualification","Male","","","",""
"Yes, vegetarian","2017","college entrance qualification","Female","","","",""
"Yes, vegetarian","2017","Other degree","Male","","","",""
"Yes, vegetarian","2017","Other degree","Female","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Male","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Female","","","",""
"Yes, vegan","2017","lower secondary degree","Male","","","",""
"Yes, vegan","2017","lower secondary degree","Female","","","",""
"Yes, vegan","2017","secondary school degree","Male","","","",""
"Yes, vegan","2017","secondary school degree","Female","","","",""
"Yes, vegan","2017","college entrance qualification","Male","","","",""
"Yes, vegan","2017","college entrance qualification","Female","","","",""
"Yes, vegan","2017","Other degree","Male","","","",""
"Yes, vegan","2017","Other degree","Female","","","",""
"Yes, vegan","2017","no degree/no degree yet","Male","","","",""
"Yes, vegan","2017","no degree/no degree yet","Female","","","",""
"No","2017","lower secondary degree","Male","","","",""
"No","2017","lower secondary degree","Female","","","",""
"No","2017","secondary school degree","Male","","","",""
"No","2017","secondary school degree","Female","","","",""
"No","2017","college entrance qualification","Male","","","",""
"No","2017","college entrance qualification","Female","","","",""
"No","2017","Other degree","Male","","","",""
"No","2017","Other degree","Female","","","",""
"No","2017","no degree/no degree yet","Male","","","",""
"No","2017","no degree/no degree yet","Female","","","",""
"Yes, vegetarian","2018","lower secondary degree","Male","37","0.0156501355688798","0.0111092460288797","0.0201910251088799"
"Yes, vegetarian","2018","lower secondary degree","Female","90","0.0322683700214185","0.0257874752248599","0.0387492648179772"
"Yes, vegetarian","2018","secondary school degree","Male","48","0.0173758620275941","0.0126701812990928","0.0220815427560953"
"Yes, vegetarian","2018","secondary school degree","Female","232","0.0557145907682562","0.0488372941380154","0.0625918873984969"
"Yes, vegetarian","2018","college entrance qualification","Male","195","0.0537497374030329","0.0464523833969407","0.0610470914091252"
"Yes, vegetarian","2018","college entrance qualification","Female","528","0.138315709146585","0.127614409183286","0.149017009109884"
"Yes, vegetarian","2018","Other degree","Male","45","0.0366507252778758","0.0264676866069675","0.0468337639487841"
"Yes, vegetarian","2018","Other degree","Female","89","0.0495658439704579","0.0390612701512369","0.0600704177896789"
"Yes, vegetarian","2018","no degree/no degree yet","Male","8","","",""
"Yes, vegetarian","2018","no degree/no degree yet","Female","43","0.0822857293977262","0.058053095523475","0.106518363271977"
"Yes, vegan","2018","lower secondary degree","Male","9","","",""
"Yes, vegan","2018","lower secondary degree","Female","14","","",""
"Yes, vegan","2018","secondary school degree","Male","6","","",""
"Yes, vegan","2018","secondary school degree","Female","25","","",""
"Yes, vegan","2018","college entrance qualification","Male","19","","",""
"Yes, vegan","2018","college entrance qualification","Female","55","0.0131032379999398","0.00957829683255714","0.0166281791673225"
"Yes, vegan","2018","Other degree","Male","7","","",""
"Yes, vegan","2018","Other degree","Female","10","","",""
"Yes, vegan","2018","no degree/no degree yet","Male","3","","",""
"Yes, vegan","2018","no degree/no degree yet","Female","3","","",""
"No","2018","lower secondary degree","Male","2824","0.980505345841875","0.975447216935947","0.985563474747803"
"No","2018","lower secondary degree","Female","2752","0.960905405418467","0.953797074058141","0.968013736778794"
"No","2018","secondary school degree","Male","2908","0.981091852377243","0.976186898921316","0.98599680583317"
"No","2018","secondary school degree","Female","4016","0.938085644523191","0.930859634364551","0.94531165468183"
