"ple0182","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","no migration background","(0) in school","19","","",""
"Yes, vegetarian","2016","no migration background","(1a) inadequately completed","3","","",""
"Yes, vegetarian","2016","no migration background","(1b) general elementary school","12","","",""
"Yes, vegetarian","2016","no migration background","(1c) basic vocational qualification","84","0.0249663218859243","0.0201099315491613","0.0298227122226874"
"Yes, vegetarian","2016","no migration background","(2b) intermediate general qualification","24","","",""
"Yes, vegetarian","2016","no migration background","(2a) intermediate vocational","180","0.0408539005405616","0.0352811355691209","0.0464266655120022"
"Yes, vegetarian","2016","no migration background","(2c_gen) general maturity certificate","82","0.142341897623854","0.116022422159713","0.168661373087995"
"Yes, vegetarian","2016","no migration background","(2c_voc) vocational maturity certificate","121","0.0734651751831887","0.0604304939730898","0.0864998563932876"
"Yes, vegetarian","2016","no migration background","(3a) lower tertiary education","108","0.0729966482211652","0.060490467704668","0.0855028287376625"
"Yes, vegetarian","2016","no migration background","(3b) higher tertiary education","249","0.0917439034215961","0.0810076459239096","0.102480160919283"
"Yes, vegetarian","2016","direct migration background","(0) in school","3","","",""
"Yes, vegetarian","2016","direct migration background","(1a) inadequately completed","4","","",""
"Yes, vegetarian","2016","direct migration background","(1b) general elementary school","11","","",""
"Yes, vegetarian","2016","direct migration background","(1c) basic vocational qualification","21","","",""
"Yes, vegetarian","2016","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, vegetarian","2016","direct migration background","(2a) intermediate vocational","9","","",""
"Yes, vegetarian","2016","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, vegetarian","2016","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Yes, vegetarian","2016","direct migration background","(3a) lower tertiary education","8","","",""
"Yes, vegetarian","2016","direct migration background","(3b) higher tertiary education","80","0.0837351008190964","0.0674475658867714","0.100022635751421"
"Yes, vegetarian","2016","indirect migration background","(0) in school","6","","",""
"Yes, vegetarian","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes, vegetarian","2016","indirect migration background","(1b) general elementary school","2","","",""
"Yes, vegetarian","2016","indirect migration background","(1c) basic vocational qualification","6","","",""
"Yes, vegetarian","2016","indirect migration background","(2b) intermediate general qualification","5","","",""
"Yes, vegetarian","2016","indirect migration background","(2a) intermediate vocational","12","","",""
"Yes, vegetarian","2016","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, vegetarian","2016","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes, vegetarian","2016","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes, vegetarian","2016","indirect migration background","(3b) higher tertiary education","19","","",""
"Yes, vegan","2016","no migration background","(0) in school","2","","",""
"Yes, vegan","2016","no migration background","(1a) inadequately completed","","","",""
"Yes, vegan","2016","no migration background","(1b) general elementary school","4","","",""
"Yes, vegan","2016","no migration background","(1c) basic vocational qualification","22","","",""
"Yes, vegan","2016","no migration background","(2b) intermediate general qualification","3","","",""
"Yes, vegan","2016","no migration background","(2a) intermediate vocational","24","","",""
"Yes, vegan","2016","no migration background","(2c_gen) general maturity certificate","7","","",""
"Yes, vegan","2016","no migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes, vegan","2016","no migration background","(3a) lower tertiary education","15","","",""
"Yes, vegan","2016","no migration background","(3b) higher tertiary education","13","","",""
"Yes, vegan","2016","direct migration background","(0) in school","1","","",""
