"ple0182","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Not Employed","no migration background","250","0.0440561045918447","0.0389853454372892","0.0491268637464001"
"Yes, vegetarian","2016","Not Employed","direct migration background","58","0.0384759392473536","0.0285103503532343","0.0484415281414728"
"Yes, vegetarian","2016","Not Employed","indirect migration background","22","","",""
"Yes, vegetarian","2016","Employed","no migration background","662","0.0557511041693132","0.0515765104982533","0.0599256978403731"
"Yes, vegetarian","2016","Employed","direct migration background","126","0.0423309932882704","0.0355250835932399","0.0491369029833009"
"Yes, vegetarian","2016","Employed","indirect migration background","63","0.06575176723239","0.0514146444513427","0.0800888900134373"
"Yes, vegan","2016","Not Employed","no migration background","33","0.0046826600712059","0.00299579309854355","0.00636952704386824"
"Yes, vegan","2016","Not Employed","direct migration background","5","","",""
"Yes, vegan","2016","Not Employed","indirect migration background","2","","",""
"Yes, vegan","2016","Employed","no migration background","70","0.0071647489594201","0.00563019093593948","0.00869930698290072"
"Yes, vegan","2016","Employed","direct migration background","17","","",""
"Yes, vegan","2016","Employed","indirect migration background","7","","",""
"No","2016","Not Employed","no migration background","6009","0.951261235336949","0.945940876896631","0.956581593777267"
"No","2016","Not Employed","direct migration background","1368","0.955972764745227","0.945343291550777","0.966602237939677"
"No","2016","Not Employed","indirect migration background","371","0.93521143062521","0.910936743474305","0.959486117776114"
"No","2016","Employed","no migration background","10872","0.937084146871267","0.932666270369918","0.941502023372615"
"No","2016","Employed","direct migration background","3219","0.949886278247869","0.942511255365281","0.957261301130456"
"No","2016","Employed","indirect migration background","1078","0.930458902069629","0.915744367954716","0.945173436184542"
"Yes, vegetarian","2017","Not Employed","no migration background","","","",""
"Yes, vegetarian","2017","Not Employed","direct migration background","","","",""
"Yes, vegetarian","2017","Not Employed","indirect migration background","","","",""
"Yes, vegetarian","2017","Employed","no migration background","","","",""
"Yes, vegetarian","2017","Employed","direct migration background","","","",""
"Yes, vegetarian","2017","Employed","indirect migration background","","","",""
"Yes, vegan","2017","Not Employed","no migration background","","","",""
"Yes, vegan","2017","Not Employed","direct migration background","","","",""
"Yes, vegan","2017","Not Employed","indirect migration background","","","",""
"Yes, vegan","2017","Employed","no migration background","","","",""
"Yes, vegan","2017","Employed","direct migration background","","","",""
"Yes, vegan","2017","Employed","indirect migration background","","","",""
"No","2017","Not Employed","no migration background","","","",""
"No","2017","Not Employed","direct migration background","","","",""
"No","2017","Not Employed","indirect migration background","","","",""
"No","2017","Employed","no migration background","","","",""
"No","2017","Employed","direct migration background","","","",""
"No","2017","Employed","indirect migration background","","","",""
"Yes, vegetarian","2018","Not Employed","no migration background","290","0.0420839341156106","0.0372122431896158","0.0469556250416054"
"Yes, vegetarian","2018","Not Employed","direct migration background","43","0.0214018230465851","0.0136876863419718","0.0291159597511984"
"Yes, vegetarian","2018","Not Employed","indirect migration background","25","","",""
"Yes, vegetarian","2018","Employed","no migration background","826","0.063260976167828","0.0590863220152396","0.0674356303204165"
"Yes, vegetarian","2018","Employed","direct migration background","146","0.0535241985520087","0.0455727980801271","0.0614755990238903"
"Yes, vegetarian","2018","Employed","indirect migration background","76","0.0654558961376626","0.0520523872561031","0.0788594050192222"
"Yes, vegan","2018","Not Employed","no migration background","37","0.0059418385926168","0.00407707339291685","0.00780660379231676"
"Yes, vegan","2018","Not Employed","direct migration background","8","","",""
"Yes, vegan","2018","Not Employed","indirect migration background","9","","",""
"Yes, vegan","2018","Employed","no migration background","81","0.00724904467152668","0.00579424298395073","0.00870384635910263"
"Yes, vegan","2018","Employed","direct migration background","16","","",""
"Yes, vegan","2018","Employed","indirect migration background","9","","",""
"No","2018","Not Employed","no migration background","6198","0.951974227291773","0.946786136005349","0.957162318578196"
"No","2018","Not Employed","direct migration background","1301","0.971729050846324","0.96289413263776","0.980563969054888"
"No","2018","Not Employed","indirect migration background","369","0.927810763060432","0.902543308306892","0.953078217813972"
"No","2018","Employed","no migration background","12155","0.929489979160645","0.925099711194473","0.933880247126817"
"No","2018","Employed","direct migration background","2916","0.940634462813688","0.932286290063317","0.948982635564059"
"No","2018","Employed","indirect migration background","1223","0.925388453963432","0.911148477323253","0.939628430603611"
