"pgnation","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"12","1984","Part Time","East Germany","","","",""
"12","1984","Not Working","West Germany","5","","",""
"12","1984","Not Working","East Germany","","","",""
"13","1984","Full Time","West Germany","","","",""
"13","1984","Full Time","East Germany","","","",""
"13","1984","Part Time","West Germany","","","",""
"13","1984","Part Time","East Germany","","","",""
"13","1984","Not Working","West Germany","","","",""
"13","1984","Not Working","East Germany","","","",""
"14","1984","Full Time","West Germany","3","","",""
"14","1984","Full Time","East Germany","","","",""
"14","1984","Part Time","West Germany","2","","",""
"14","1984","Part Time","East Germany","","","",""
"14","1984","Not Working","West Germany","","","",""
"14","1984","Not Working","East Germany","","","",""
"15","1984","Full Time","West Germany","","","",""
"15","1984","Full Time","East Germany","","","",""
"15","1984","Part Time","West Germany","","","",""
"15","1984","Part Time","East Germany","","","",""
"15","1984","Not Working","West Germany","","","",""
"15","1984","Not Working","East Germany","","","",""
"16","1984","Full Time","West Germany","","","",""
"16","1984","Full Time","East Germany","","","",""
"16","1984","Part Time","West Germany","","","",""
"16","1984","Part Time","East Germany","","","",""
"16","1984","Not Working","West Germany","","","",""
"16","1984","Not Working","East Germany","","","",""
"17","1984","Full Time","West Germany","","","",""
"17","1984","Full Time","East Germany","","","",""
"17","1984","Part Time","West Germany","1","","",""
"17","1984","Part Time","East Germany","","","",""
"17","1984","Not Working","West Germany","","","",""
"17","1984","Not Working","East Germany","","","",""
"18","1984","Full Time","West Germany","5","","",""
"18","1984","Full Time","East Germany","","","",""
"18","1984","Part Time","West Germany","1","","",""
"18","1984","Part Time","East Germany","","","",""
"18","1984","Not Working","West Germany","10","","",""
"18","1984","Not Working","East Germany","","","",""
"19","1984","Full Time","West Germany","3","","",""
"19","1984","Full Time","East Germany","","","",""
"19","1984","Part Time","West Germany","3","","",""
"19","1984","Part Time","East Germany","","","",""
"19","1984","Not Working","West Germany","2","","",""
"19","1984","Not Working","East Germany","","","",""
"20","1984","Full Time","West Germany","","","",""
"20","1984","Full Time","East Germany","","","",""
"20","1984","Part Time","West Germany","1","","",""
"20","1984","Part Time","East Germany","","","",""
"20","1984","Not Working","West Germany","1","","",""
"20","1984","Not Working","East Germany","","","",""
"21","1984","Full Time","West Germany","","","",""
"21","1984","Full Time","East Germany","","","",""
"21","1984","Part Time","West Germany","","","",""
"21","1984","Part Time","East Germany","","","",""
"21","1984","Not Working","West Germany","1","","",""
"21","1984","Not Working","East Germany","","","",""
"22","1984","Full Time","West Germany","1","","",""
"22","1984","Full Time","East Germany","","","",""
"22","1984","Part Time","West Germany","1","","",""
"22","1984","Part Time","East Germany","","","",""
"22","1984","Not Working","West Germany","7","","",""
"22","1984","Not Working","East Germany","","","",""
"23","1984","Full Time","West Germany","3","","",""
"23","1984","Full Time","East Germany","","","",""
"23","1984","Part Time","West Germany","","","",""
"23","1984","Part Time","East Germany","","","",""
"23","1984","Not Working","West Germany","2","","",""
"23","1984","Not Working","East Germany","","","",""
"24","1984","Full Time","West Germany","","","",""
"24","1984","Full Time","East Germany","","","",""
"24","1984","Part Time","West Germany","","","",""
"24","1984","Part Time","East Germany","","","",""
"24","1984","Not Working","West Germany","2","","",""
"24","1984","Not Working","East Germany","","","",""
"25","1984","Full Time","West Germany","1","","",""
"25","1984","Full Time","East Germany","","","",""
"25","1984","Part Time","West Germany","","","",""
"25","1984","Part Time","East Germany","","","",""
"25","1984","Not Working","West Germany","1","","",""
"25","1984","Not Working","East Germany","","","",""
"26","1984","Full Time","West Germany","1","","",""
"26","1984","Full Time","East Germany","","","",""
"26","1984","Part Time","West Germany","1","","",""
"26","1984","Part Time","East Germany","","","",""
"26","1984","Not Working","West Germany","","","",""
"26","1984","Not Working","East Germany","","","",""
"27","1984","Full Time","West Germany","","","",""
"27","1984","Full Time","East Germany","","","",""
"27","1984","Part Time","West Germany","","","",""
"27","1984","Part Time","East Germany","","","",""
"27","1984","Not Working","West Germany","","","",""
"27","1984","Not Working","East Germany","","","",""
"28","1984","Full Time","West Germany","2","","",""
"28","1984","Full Time","East Germany","","","",""
"28","1984","Part Time","West Germany","","","",""
"28","1984","Part Time","East Germany","","","",""
"28","1984","Not Working","West Germany","2","","",""
"28","1984","Not Working","East Germany","","","",""
"29","1984","Full Time","West Germany","","","",""
"29","1984","Full Time","East Germany","","","",""
"29","1984","Part Time","West Germany","1","","",""
"29","1984","Part Time","East Germany","","","",""
"29","1984","Not Working","West Germany","","","",""
"29","1984","Not Working","East Germany","","","",""
"30","1984","Full Time","West Germany","","","",""
"30","1984","Full Time","East Germany","","","",""
"30","1984","Part Time","West Germany","","","",""
"30","1984","Part Time","East Germany","","","",""
"30","1984","Not Working","West Germany","","","",""
"30","1984","Not Working","East Germany","","","",""
"31","1984","Full Time","West Germany","1","","",""
"31","1984","Full Time","East Germany","","","",""
"31","1984","Part Time","West Germany","1","","",""
"31","1984","Part Time","East Germany","","","",""
"31","1984","Not Working","West Germany","1","","",""
"31","1984","Not Working","East Germany","","","",""
"32","1984","Full Time","West Germany","","","",""
"32","1984","Full Time","East Germany","","","",""
"32","1984","Part Time","West Germany","","","",""
"32","1984","Part Time","East Germany","","","",""
"32","1984","Not Working","West Germany","","","",""
"32","1984","Not Working","East Germany","","","",""
"34","1984","Full Time","West Germany","1","","",""
"34","1984","Full Time","East Germany","","","",""
"34","1984","Part Time","West Germany","1","","",""
"34","1984","Part Time","East Germany","","","",""
"34","1984","Not Working","West Germany","2","","",""
"34","1984","Not Working","East Germany","","","",""
"35","1984","Full Time","West Germany","","","",""
"35","1984","Full Time","East Germany","","","",""
"35","1984","Part Time","West Germany","","","",""
"35","1984","Part Time","East Germany","","","",""
"35","1984","Not Working","West Germany","","","",""
"35","1984","Not Working","East Germany","","","",""
"36","1984","Full Time","West Germany","","","",""
"36","1984","Full Time","East Germany","","","",""
"36","1984","Part Time","West Germany","","","",""
"36","1984","Part Time","East Germany","","","",""
"36","1984","Not Working","West Germany","1","","",""
"36","1984","Not Working","East Germany","","","",""
"37","1984","Full Time","West Germany","","","",""
"37","1984","Full Time","East Germany","","","",""
"37","1984","Part Time","West Germany","","","",""
"37","1984","Part Time","East Germany","","","",""
"37","1984","Not Working","West Germany","","","",""
"37","1984","Not Working","East Germany","","","",""
"38","1984","Full Time","West Germany","1","","",""
"38","1984","Full Time","East Germany","","","",""
"38","1984","Part Time","West Germany","","","",""
"38","1984","Part Time","East Germany","","","",""
"38","1984","Not Working","West Germany","1","","",""
"38","1984","Not Working","East Germany","","","",""
"39","1984","Full Time","West Germany","1","","",""
"39","1984","Full Time","East Germany","","","",""
"39","1984","Part Time","West Germany","","","",""
"39","1984","Part Time","East Germany","","","",""
"39","1984","Not Working","West Germany","","","",""
"39","1984","Not Working","East Germany","","","",""
"40","1984","Full Time","West Germany","","","",""
"40","1984","Full Time","East Germany","","","",""
"40","1984","Part Time","West Germany","","","",""
"40","1984","Part Time","East Germany","","","",""
"40","1984","Not Working","West Germany","1","","",""
"40","1984","Not Working","East Germany","","","",""
"41","1984","Full Time","West Germany","","","",""
"41","1984","Full Time","East Germany","","","",""
"41","1984","Part Time","West Germany","","","",""
"41","1984","Part Time","East Germany","","","",""
"41","1984","Not Working","West Germany","1","","",""
"41","1984","Not Working","East Germany","","","",""
"42","1984","Full Time","West Germany","1","","",""
"42","1984","Full Time","East Germany","","","",""
"42","1984","Part Time","West Germany","","","",""
"42","1984","Part Time","East Germany","","","",""
"42","1984","Not Working","West Germany","","","",""
"42","1984","Not Working","East Germany","","","",""
"43","1984","Full Time","West Germany","1","","",""
"43","1984","Full Time","East Germany","","","",""
"43","1984","Part Time","West Germany","","","",""
"43","1984","Part Time","East Germany","","","",""
"43","1984","Not Working","West Germany","1","","",""
"43","1984","Not Working","East Germany","","","",""
"44","1984","Full Time","West Germany","","","",""
"44","1984","Full Time","East Germany","","","",""
"44","1984","Part Time","West Germany","","","",""
"44","1984","Part Time","East Germany","","","",""
"44","1984","Not Working","West Germany","","","",""
"44","1984","Not Working","East Germany","","","",""
"45","1984","Full Time","West Germany","","","",""
"45","1984","Full Time","East Germany","","","",""
"45","1984","Part Time","West Germany","","","",""
"45","1984","Part Time","East Germany","","","",""
"45","1984","Not Working","West Germany","","","",""
"45","1984","Not Working","East Germany","","","",""
"46","1984","Full Time","West Germany","","","",""
"46","1984","Full Time","East Germany","","","",""
"46","1984","Part Time","West Germany","","","",""
"46","1984","Part Time","East Germany","","","",""
"46","1984","Not Working","West Germany","","","",""
"46","1984","Not Working","East Germany","","","",""
"47","1984","Full Time","West Germany","","","",""
"47","1984","Full Time","East Germany","","","",""
"47","1984","Part Time","West Germany","","","",""
"47","1984","Part Time","East Germany","","","",""
"47","1984","Not Working","West Germany","","","",""
"47","1984","Not Working","East Germany","","","",""
"48","1984","Full Time","West Germany","","","",""
"48","1984","Full Time","East Germany","","","",""
"48","1984","Part Time","West Germany","","","",""
"48","1984","Part Time","East Germany","","","",""
"48","1984","Not Working","West Germany","","","",""
"48","1984","Not Working","East Germany","","","",""
"49","1984","Full Time","West Germany","","","",""
"49","1984","Full Time","East Germany","","","",""
"49","1984","Part Time","West Germany","","","",""
"49","1984","Part Time","East Germany","","","",""
"49","1984","Not Working","West Germany","","","",""
"49","1984","Not Working","East Germany","","","",""
"50","1984","Full Time","West Germany","","","",""
"50","1984","Full Time","East Germany","","","",""
"50","1984","Part Time","West Germany","","","",""
"50","1984","Part Time","East Germany","","","",""
"50","1984","Not Working","West Germany","","","",""
"50","1984","Not Working","East Germany","","","",""
"51","1984","Full Time","West Germany","","","",""
"51","1984","Full Time","East Germany","","","",""
"51","1984","Part Time","West Germany","","","",""
"51","1984","Part Time","East Germany","","","",""
"51","1984","Not Working","West Germany","","","",""
"51","1984","Not Working","East Germany","","","",""
"52","1984","Full Time","West Germany","","","",""
"52","1984","Full Time","East Germany","","","",""
"52","1984","Part Time","West Germany","","","",""
"52","1984","Part Time","East Germany","","","",""
"52","1984","Not Working","West Germany","","","",""
"52","1984","Not Working","East Germany","","","",""
"53","1984","Full Time","West Germany","","","",""
"53","1984","Full Time","East Germany","","","",""
"53","1984","Part Time","West Germany","","","",""
"53","1984","Part Time","East Germany","","","",""
"53","1984","Not Working","West Germany","","","",""
"53","1984","Not Working","East Germany","","","",""
"54","1984","Full Time","West Germany","","","",""
"54","1984","Full Time","East Germany","","","",""
"54","1984","Part Time","West Germany","","","",""
"54","1984","Part Time","East Germany","","","",""
"54","1984","Not Working","West Germany","","","",""
"54","1984","Not Working","East Germany","","","",""
"55","1984","Full Time","West Germany","","","",""
"55","1984","Full Time","East Germany","","","",""
"55","1984","Part Time","West Germany","","","",""
"55","1984","Part Time","East Germany","","","",""
"55","1984","Not Working","West Germany","","","",""
"55","1984","Not Working","East Germany","","","",""
"56","1984","Full Time","West Germany","","","",""
"56","1984","Full Time","East Germany","","","",""
"56","1984","Part Time","West Germany","","","",""
"56","1984","Part Time","East Germany","","","",""
"56","1984","Not Working","West Germany","","","",""
"56","1984","Not Working","East Germany","","","",""
"59","1984","Full Time","West Germany","","","",""
"59","1984","Full Time","East Germany","","","",""
"59","1984","Part Time","West Germany","","","",""
"59","1984","Part Time","East Germany","","","",""
"59","1984","Not Working","West Germany","","","",""
"59","1984","Not Working","East Germany","","","",""
"60","1984","Full Time","West Germany","","","",""
"60","1984","Full Time","East Germany","","","",""
"60","1984","Part Time","West Germany","","","",""
"60","1984","Part Time","East Germany","","","",""
"60","1984","Not Working","West Germany","","","",""
"60","1984","Not Working","East Germany","","","",""
"61","1984","Full Time","West Germany","","","",""
"61","1984","Full Time","East Germany","","","",""
"61","1984","Part Time","West Germany","","","",""
"61","1984","Part Time","East Germany","","","",""
"61","1984","Not Working","West Germany","","","",""
"61","1984","Not Working","East Germany","","","",""
"64","1984","Full Time","West Germany","","","",""
"64","1984","Full Time","East Germany","","","",""
"64","1984","Part Time","West Germany","","","",""
"64","1984","Part Time","East Germany","","","",""
"64","1984","Not Working","West Germany","","","",""
"64","1984","Not Working","East Germany","","","",""
"65","1984","Full Time","West Germany","","","",""
"65","1984","Full Time","East Germany","","","",""
"65","1984","Part Time","West Germany","","","",""
"65","1984","Part Time","East Germany","","","",""
"65","1984","Not Working","West Germany","","","",""
"65","1984","Not Working","East Germany","","","",""
"66","1984","Full Time","West Germany","","","",""
"66","1984","Full Time","East Germany","","","",""
"66","1984","Part Time","West Germany","","","",""
"66","1984","Part Time","East Germany","","","",""
"66","1984","Not Working","West Germany","","","",""
"66","1984","Not Working","East Germany","","","",""
"67","1984","Full Time","West Germany","","","",""
"67","1984","Full Time","East Germany","","","",""
"67","1984","Part Time","West Germany","","","",""
"67","1984","Part Time","East Germany","","","",""
"67","1984","Not Working","West Germany","","","",""
"67","1984","Not Working","East Germany","","","",""
"68","1984","Full Time","West Germany","","","",""
"68","1984","Full Time","East Germany","","","",""
"68","1984","Part Time","West Germany","","","",""
"68","1984","Part Time","East Germany","","","",""
"68","1984","Not Working","West Germany","","","",""
"68","1984","Not Working","East Germany","","","",""
"71","1984","Full Time","West Germany","","","",""
"71","1984","Full Time","East Germany","","","",""
"71","1984","Part Time","West Germany","","","",""
"71","1984","Part Time","East Germany","","","",""
"71","1984","Not Working","West Germany","","","",""
"71","1984","Not Working","East Germany","","","",""
"72","1984","Full Time","West Germany","","","",""
"72","1984","Full Time","East Germany","","","",""
"72","1984","Part Time","West Germany","","","",""
"72","1984","Part Time","East Germany","","","",""
"72","1984","Not Working","West Germany","","","",""
"72","1984","Not Working","East Germany","","","",""
"73","1984","Full Time","West Germany","","","",""
"73","1984","Full Time","East Germany","","","",""
"73","1984","Part Time","West Germany","","","",""
"73","1984","Part Time","East Germany","","","",""
"73","1984","Not Working","West Germany","","","",""
"73","1984","Not Working","East Germany","","","",""
"74","1984","Full Time","West Germany","","","",""
"74","1984","Full Time","East Germany","","","",""
"74","1984","Part Time","West Germany","","","",""
"74","1984","Part Time","East Germany","","","",""
"74","1984","Not Working","West Germany","","","",""
"74","1984","Not Working","East Germany","","","",""
"75","1984","Full Time","West Germany","","","",""
"75","1984","Full Time","East Germany","","","",""
"75","1984","Part Time","West Germany","","","",""
"75","1984","Part Time","East Germany","","","",""
"75","1984","Not Working","West Germany","","","",""
"75","1984","Not Working","East Germany","","","",""
"76","1984","Full Time","West Germany","","","",""
"76","1984","Full Time","East Germany","","","",""
"76","1984","Part Time","West Germany","","","",""
"76","1984","Part Time","East Germany","","","",""
"76","1984","Not Working","West Germany","","","",""
"76","1984","Not Working","East Germany","","","",""
"77","1984","Full Time","West Germany","","","",""
"77","1984","Full Time","East Germany","","","",""
"77","1984","Part Time","West Germany","","","",""
"77","1984","Part Time","East Germany","","","",""
"77","1984","Not Working","West Germany","","","",""
"77","1984","Not Working","East Germany","","","",""
"78","1984","Full Time","West Germany","","","",""
"78","1984","Full Time","East Germany","","","",""
"78","1984","Part Time","West Germany","","","",""
"78","1984","Part Time","East Germany","","","",""
"78","1984","Not Working","West Germany","","","",""
"78","1984","Not Working","East Germany","","","",""
"79","1984","Full Time","West Germany","","","",""
"79","1984","Full Time","East Germany","","","",""
"79","1984","Part Time","West Germany","","","",""
"79","1984","Part Time","East Germany","","","",""
"79","1984","Not Working","West Germany","","","",""
"79","1984","Not Working","East Germany","","","",""
"80","1984","Full Time","West Germany","","","",""
"80","1984","Full Time","East Germany","","","",""
"80","1984","Part Time","West Germany","","","",""
"80","1984","Part Time","East Germany","","","",""
"80","1984","Not Working","West Germany","","","",""
"80","1984","Not Working","East Germany","","","",""
"81","1984","Full Time","West Germany","","","",""
"81","1984","Full Time","East Germany","","","",""
"81","1984","Part Time","West Germany","","","",""
"81","1984","Part Time","East Germany","","","",""
"81","1984","Not Working","West Germany","","","",""
"81","1984","Not Working","East Germany","","","",""
"82","1984","Full Time","West Germany","","","",""
"82","1984","Full Time","East Germany","","","",""
"82","1984","Part Time","West Germany","","","",""
"82","1984","Part Time","East Germany","","","",""
"82","1984","Not Working","West Germany","","","",""
"82","1984","Not Working","East Germany","","","",""
"83","1984","Full Time","West Germany","","","",""
"83","1984","Full Time","East Germany","","","",""
"83","1984","Part Time","West Germany","","","",""
"83","1984","Part Time","East Germany","","","",""
"83","1984","Not Working","West Germany","","","",""
"83","1984","Not Working","East Germany","","","",""
"84","1984","Full Time","West Germany","","","",""
"84","1984","Full Time","East Germany","","","",""
"84","1984","Part Time","West Germany","","","",""
"84","1984","Part Time","East Germany","","","",""
"84","1984","Not Working","West Germany","","","",""
"84","1984","Not Working","East Germany","","","",""
"85","1984","Full Time","West Germany","","","",""
"85","1984","Full Time","East Germany","","","",""
"85","1984","Part Time","West Germany","","","",""
"85","1984","Part Time","East Germany","","","",""
"85","1984","Not Working","West Germany","","","",""
"85","1984","Not Working","East Germany","","","",""
"86","1984","Full Time","West Germany","","","",""
"86","1984","Full Time","East Germany","","","",""
"86","1984","Part Time","West Germany","","","",""
"86","1984","Part Time","East Germany","","","",""
"86","1984","Not Working","West Germany","","","",""
"86","1984","Not Working","East Germany","","","",""
"89","1984","Full Time","West Germany","","","",""
"89","1984","Full Time","East Germany","","","",""
"89","1984","Part Time","West Germany","","","",""
"89","1984","Part Time","East Germany","","","",""
"89","1984","Not Working","West Germany","","","",""
"89","1984","Not Working","East Germany","","","",""
"90","1984","Full Time","West Germany","","","",""
"90","1984","Full Time","East Germany","","","",""
"90","1984","Part Time","West Germany","","","",""
"90","1984","Part Time","East Germany","","","",""
"90","1984","Not Working","West Germany","","","",""
"90","1984","Not Working","East Germany","","","",""
"92","1984","Full Time","West Germany","","","",""
"92","1984","Full Time","East Germany","","","",""
"92","1984","Part Time","West Germany","","","",""
"92","1984","Part Time","East Germany","","","",""
"92","1984","Not Working","West Germany","","","",""
"92","1984","Not Working","East Germany","","","",""
"94","1984","Full Time","West Germany","","","",""
"94","1984","Full Time","East Germany","","","",""
"94","1984","Part Time","West Germany","","","",""
"94","1984","Part Time","East Germany","","","",""
"94","1984","Not Working","West Germany","","","",""
"94","1984","Not Working","East Germany","","","",""
"95","1984","Full Time","West Germany","","","",""
"95","1984","Full Time","East Germany","","","",""
"95","1984","Part Time","West Germany","","","",""
"95","1984","Part Time","East Germany","","","",""
"95","1984","Not Working","West Germany","","","",""
"95","1984","Not Working","East Germany","","","",""
"96","1984","Full Time","West Germany","","","",""
"96","1984","Full Time","East Germany","","","",""
"96","1984","Part Time","West Germany","","","",""
"96","1984","Part Time","East Germany","","","",""
"96","1984","Not Working","West Germany","","","",""
"96","1984","Not Working","East Germany","","","",""
"97","1984","Full Time","West Germany","","","",""
"97","1984","Full Time","East Germany","","","",""
"97","1984","Part Time","West Germany","","","",""
"97","1984","Part Time","East Germany","","","",""
"97","1984","Not Working","West Germany","","","",""
"97","1984","Not Working","East Germany","","","",""
"98","1984","Full Time","West Germany","4","","",""
"98","1984","Full Time","East Germany","","","",""
"98","1984","Part Time","West Germany","","","",""
"98","1984","Part Time","East Germany","","","",""
"98","1984","Not Working","West Germany","6","","",""
"98","1984","Not Working","East Germany","","","",""
"101","1984","Full Time","West Germany","","","",""
"101","1984","Full Time","East Germany","","","",""
"101","1984","Part Time","West Germany","","","",""
"101","1984","Part Time","East Germany","","","",""
"101","1984","Not Working","West Germany","","","",""
"101","1984","Not Working","East Germany","","","",""
"102","1984","Full Time","West Germany","","","",""
"102","1984","Full Time","East Germany","","","",""
"102","1984","Part Time","West Germany","","","",""
"102","1984","Part Time","East Germany","","","",""
"102","1984","Not Working","West Germany","","","",""
"102","1984","Not Working","East Germany","","","",""
"103","1984","Full Time","West Germany","","","",""
"103","1984","Full Time","East Germany","","","",""
"103","1984","Part Time","West Germany","","","",""
"103","1984","Part Time","East Germany","","","",""
"103","1984","Not Working","West Germany","","","",""
"103","1984","Not Working","East Germany","","","",""
"105","1984","Full Time","West Germany","","","",""
"105","1984","Full Time","East Germany","","","",""
"105","1984","Part Time","West Germany","","","",""
"105","1984","Part Time","East Germany","","","",""
"105","1984","Not Working","West Germany","","","",""
"105","1984","Not Working","East Germany","","","",""
"108","1984","Full Time","West Germany","","","",""
"108","1984","Full Time","East Germany","","","",""
"108","1984","Part Time","West Germany","","","",""
"108","1984","Part Time","East Germany","","","",""
"108","1984","Not Working","West Germany","","","",""
"108","1984","Not Working","East Germany","","","",""
"110","1984","Full Time","West Germany","","","",""
"110","1984","Full Time","East Germany","","","",""
"110","1984","Part Time","West Germany","","","",""
"110","1984","Part Time","East Germany","","","",""
"110","1984","Not Working","West Germany","","","",""
"110","1984","Not Working","East Germany","","","",""
"111","1984","Full Time","West Germany","","","",""
"111","1984","Full Time","East Germany","","","",""
"111","1984","Part Time","West Germany","","","",""
"111","1984","Part Time","East Germany","","","",""
"111","1984","Not Working","West Germany","","","",""
"111","1984","Not Working","East Germany","","","",""
"113","1984","Full Time","West Germany","","","",""
"113","1984","Full Time","East Germany","","","",""
"113","1984","Part Time","West Germany","","","",""
"113","1984","Part Time","East Germany","","","",""
"113","1984","Not Working","West Germany","","","",""
"113","1984","Not Working","East Germany","","","",""
"116","1984","Full Time","West Germany","","","",""
"116","1984","Full Time","East Germany","","","",""
"116","1984","Part Time","West Germany","","","",""
"116","1984","Part Time","East Germany","","","",""
"116","1984","Not Working","West Germany","","","",""
"116","1984","Not Working","East Germany","","","",""
"117","1984","Full Time","West Germany","","","",""
"117","1984","Full Time","East Germany","","","",""
"117","1984","Part Time","West Germany","","","",""
"117","1984","Part Time","East Germany","","","",""
"117","1984","Not Working","West Germany","","","",""
"117","1984","Not Working","East Germany","","","",""
"118","1984","Full Time","West Germany","","","",""
"118","1984","Full Time","East Germany","","","",""
"118","1984","Part Time","West Germany","","","",""
"118","1984","Part Time","East Germany","","","",""
"118","1984","Not Working","West Germany","","","",""
"118","1984","Not Working","East Germany","","","",""
"119","1984","Full Time","West Germany","","","",""
"119","1984","Full Time","East Germany","","","",""
"119","1984","Part Time","West Germany","","","",""
"119","1984","Part Time","East Germany","","","",""
"119","1984","Not Working","West Germany","","","",""
"119","1984","Not Working","East Germany","","","",""
"120","1984","Full Time","West Germany","","","",""
"120","1984","Full Time","East Germany","","","",""
"120","1984","Part Time","West Germany","","","",""
"120","1984","Part Time","East Germany","","","",""
"120","1984","Not Working","West Germany","","","",""
"120","1984","Not Working","East Germany","","","",""
"121","1984","Full Time","West Germany","","","",""
"121","1984","Full Time","East Germany","","","",""
"121","1984","Part Time","West Germany","","","",""
"121","1984","Part Time","East Germany","","","",""
"121","1984","Not Working","West Germany","","","",""
"121","1984","Not Working","East Germany","","","",""
"122","1984","Full Time","West Germany","","","",""
"122","1984","Full Time","East Germany","","","",""
"122","1984","Part Time","West Germany","","","",""
"122","1984","Part Time","East Germany","","","",""
"122","1984","Not Working","West Germany","","","",""
"122","1984","Not Working","East Germany","","","",""
"123","1984","Full Time","West Germany","","","",""
"123","1984","Full Time","East Germany","","","",""
"123","1984","Part Time","West Germany","","","",""
"123","1984","Part Time","East Germany","","","",""
"123","1984","Not Working","West Germany","","","",""
"123","1984","Not Working","East Germany","","","",""
"124","1984","Full Time","West Germany","","","",""
"124","1984","Full Time","East Germany","","","",""
"124","1984","Part Time","West Germany","","","",""
"124","1984","Part Time","East Germany","","","",""
"124","1984","Not Working","West Germany","","","",""
"124","1984","Not Working","East Germany","","","",""
"125","1984","Full Time","West Germany","","","",""
"125","1984","Full Time","East Germany","","","",""
"125","1984","Part Time","West Germany","","","",""
"125","1984","Part Time","East Germany","","","",""
"125","1984","Not Working","West Germany","","","",""
"125","1984","Not Working","East Germany","","","",""
"127","1984","Full Time","West Germany","","","",""
"127","1984","Full Time","East Germany","","","",""
"127","1984","Part Time","West Germany","","","",""
"127","1984","Part Time","East Germany","","","",""
"127","1984","Not Working","West Germany","","","",""
"127","1984","Not Working","East Germany","","","",""
"128","1984","Full Time","West Germany","","","",""
"128","1984","Full Time","East Germany","","","",""
"128","1984","Part Time","West Germany","","","",""
"128","1984","Part Time","East Germany","","","",""
"128","1984","Not Working","West Germany","","","",""
"128","1984","Not Working","East Germany","","","",""
"129","1984","Full Time","West Germany","","","",""
"129","1984","Full Time","East Germany","","","",""
"129","1984","Part Time","West Germany","","","",""
"129","1984","Part Time","East Germany","","","",""
"129","1984","Not Working","West Germany","","","",""
"129","1984","Not Working","East Germany","","","",""
"130","1984","Full Time","West Germany","","","",""
"130","1984","Full Time","East Germany","","","",""
"130","1984","Part Time","West Germany","","","",""
"130","1984","Part Time","East Germany","","","",""
"130","1984","Not Working","West Germany","","","",""
"130","1984","Not Working","East Germany","","","",""
"131","1984","Full Time","West Germany","","","",""
"131","1984","Full Time","East Germany","","","",""
"131","1984","Part Time","West Germany","","","",""
