"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","7.28","8","1590","5","6","9","10","10","7.17","7.39","0","10","8","8"
"1984","direct migration background","Male","7.37","8","1811","5","6","9","10","10","7.27","7.47","0","10","8","8"
"1984","indirect migration background","Female","7.51","8","66","5","5","9","10","10","7.04","7.98","4","10","7","9"
"1984","indirect migration background","Male","7.81","8","62","5","8","8","10","10","7.4","8.22","2","10","8","9"
"1984","no migration background","Female","7.44","8","4549","5","6","9","10","10","7.38","7.5","0","10","8","8"
"1984","no migration background","Male","7.42","8","4100","5","6","9","10","10","7.36","7.48","0","10","8","8"
"1985","direct migration background","Female","7.06","7","1368","4","6","9","10","10","6.94","7.18","0","10","7","8"
"1985","direct migration background","Male","7.18","8","1566","5","6","9","10","10","7.07","7.29","0","10","7","8"
"1985","indirect migration background","Female","7.52","8","78","4","7","9","10","10","7.1","7.94","2","10","8","9"
"1985","indirect migration background","Male","7.62","8","65","5","7","8","10","10","7.13","8.11","0","10","8","9"
"1985","no migration background","Female","7.25","8","4160","5","6","9","10","10","7.19","7.31","0","10","8","8"
"1985","no migration background","Male","7.24","8","3810","5","6","8","10","10","7.18","7.3","0","10","8","8"
"1986","direct migration background","Female","7.17","8","1314","5","6","9","10","10","7.06","7.28","0","10","7","8"
"1986","direct migration background","Male","7.21","8","1533","5","6","9","10","10","7.11","7.31","0","10","7","8"
"1986","indirect migration background","Female","7.27","7.94","83","5","6","9","9","10","6.89","7.65","3","10","8","8"
"1986","indirect migration background","Male","7.41","8","73","5","6","9","10","10","6.98","7.84","3","10","8","8"
"1986","no migration background","Female","7.3","8","3964","5","6","9","10","10","7.24","7.36","0","10","8","8"
"1986","no migration background","Male","7.33","8","3641","5","6","8","10","10","7.27","7.39","0","10","8","8"
"1987","direct migration background","Female","7.05","7","1318","5","6","8","10","10","6.94","7.16","0","10","7","8"
"1987","direct migration background","Male","7.1","7","1519","5","6","8","10","10","7","7.2","0","10","7","8"
"1987","indirect migration background","Female","7.73","8","94","5","7","9","10","10","7.43","8.03","4","10","8","8"
"1987","indirect migration background","Male","6.49","7","82","2","5","8","9","10","5.99","6.99","0","10","8","8"
"1987","no migration background","Female","7.07","8","3878","5","6","8","9","10","7.01","7.13","0","10","7","8"
"1987","no migration background","Male","7.12","7","3588","5","6","8","9","10","7.06","7.18","0","10","7","8"
"1988","direct migration background","Female","7.04","7","1259","5","6","8","9","10","6.93","7.15","0","10","7","8"
