"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","24330.02","23142.91","121","0","8748","36388","49007","75058","21268.56","27391.48","0","75058","19615","28326"
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","27886.28","26146.73","1166","112","10668","39881","55455","98986","26556.87","29215.69","0","225173","25871","28888"
"1984","lower secondary degree","direct migration background","22480.17","21461.14","607","0","12297","31310","40852","78290","21001.65","23958.69","0","280464","22855","25350"
"1984","lower secondary degree","indirect migration background","19400.33","20274.88","70","0","6142","28827","35739","48752","15949.45","22851.21","0","67644","20145","28653"
"1984","lower secondary degree","no migration background","19211.11","18407","5450","0","307","28741","39625","76071","18704.51","19717.71","0","265258","19710","20758"
"1984","no degree/no degree yet","direct migration background","21524.11","19615.53","1063","6764","13958","27047","35732","65906","20541.24","22506.98","0","197150","21244","22742"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","26895.46","25001.99","227","869","14374","36813","48836","81950","24315.83","29475.09","0","155894","23973","29129"
"1984","Other degree","direct migration background","22955.03","20077.94","1409","10430","14776","29144","36915","67951","21953.02","23957.04","0","280464","21832","23315"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","20484.01","16365.68","37","256","6493","32569","50741","62944","14821.8","26146.22","0","62944","12373","26332"
"1984","secondary school degree","direct migration background","28144.99","23547.23","146","102","12128","35023","43715","265258","22708.55","33581.43","0","291128","23551","31087"
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","26149.97","25326","1786","0","13473","36648","48550","80031","25205.63","27094.31","0","291128","26158","27702"
"1985","college entrance qualification","direct migration background","24593.79","20765.46","112","211","6749","36813","50512","117492","20933.12","28254.46","0","117492","19423","29596"
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","28370.74","26615.62","1114","511","11423","41364","55443","88015","27075.08","29666.4","0","258723","27482","30519"
"1985","lower secondary degree","direct migration background","22157.7","20875.48","567","102","9587","30903","42182","76548","20883.7","23431.7","0","94005","22977","25820"
"1985","lower secondary degree","indirect migration background","18801.21","17858.92","77","41","8385","28519","37156","40641","15923.52","21678.9","0","57116","23192","29665"
