"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","20849.67","18969","1071","0","12629","28837","36562","62804","19821.45","21877.89","0","280464","20963","22957"
"1984","direct migration background","higher education","31308.49","29134.29","122","0","10430","43255","50286","291128","24222.79","38394.19","0","291128","28326","36388"
"1984","direct migration background","higher vocational","23132.38","17991.61","52","0","10737","29450","42437","85590","18480.85","27783.91","0","85590","16361","29450"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","21327.62","19580","938","5975","13958","26741","35586","65906","20250.19","22405.05","0","197150","21270","22906"
"1984","direct migration background","middle vocational","24571.75","22619.5","1033","1534","15134","31829","41389","78290","23490.56","25652.94","0","280464","22701","24874"
"1984","direct migration background","vocational + Abi","21274.64","18436.72","126","2301","12757","29900","36353","58543","16670.83","25878.45","0","280464","18717","23529"
"1984","indirect migration background","general elemantary","25766.69","21609.48","53","15786","18611","29297","45229","67644","21485.5","30047.88","0","67644","19889","31751"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","16975.8","16683.46","54","0","0","28433","36721","50424","13013.7","20937.9","0","58543","20656","29619"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","17274.5","15969.73","2344","0","0","27123","38347","76071","16508.12","18040.88","0","220878","17588","19225"
"1984","no migration background","higher education","32131.7","31179.71","668","627","16898","43000","57316","104968","30153.65","34109.75","0","291128","30729","33745"
"1984","no migration background","higher vocational","25822.93","25123.78","604","0","11964","37787","49776","83136","24192.74","27453.12","0","197844","25117","28172"
"1984","no migration background","in school","31413.93","29286.6","158","11095","19429","39881","51513","98905","28253.94","34573.92","0","155894","26991","32569"
"1984","no migration background","inadequately","17357.26","14729.09","77","0","2454","25744","38068","66274","13935.35","20779.17","0","66274","12885","21755"
"1984","no migration background","middle vocational","22190.67","21331","4638","0","7005","31780","42949","78330","21635.21","22746.13","0","265258","22200","23274"
"1984","no migration background","vocational + Abi","22924.59","21730","185","0","6954","33107","44891","79088","20079.05","25770.13","0","152462","19671","24951"
"1985","direct migration background","general elemantary","19922.19","19704.65","923","189","11248","27654","36517","57469","19141.69","20702.69","0","76548","21629","23881"
"1985","direct migration background","higher education","30799.36","28865.63","111","211","13337","40469","50619","214216","25822.37","35776.35","11","214216","25269","34052"
"1985","direct migration background","higher vocational","22438.91","21299.83","48","1227","8283","35320","42507","82318","17490.86","27386.96","97","82318","19940","35150"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","21372.04","20294.54","760","2812","13805","28865","37208","53513","20423.52","22320.56","0","107714","21520","24133"
"1985","direct migration background","middle vocational","24146.22","22362.7","911","824","15277","33681","43148","70972","23196.54","25095.9","0","107714","22784","24793"
"1985","direct migration background","vocational + Abi","21071.59","17248.34","104","4958","13613","26281","35833","70254","18614.7","23528.48","0","70254","18023","25751"
"1985","indirect migration background","general elemantary","23187.01","20432.45","60","10223","17087","30302","37156","50619","20263.26","26110.76","5317","57116","20128","30302"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","17654.35","16915.86","57","41","97","30924","39600","50754","13826.88","21481.82","0","57116","20733","31831"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","18012.16","15952","2096","19","224","28186","39426","74536","17120.68","18903.64","0","266885","18100","20012"
"1985","no migration background","higher education","32889.67","31034.75","643","1636","18304","46346","60787","94005","31140.46","34638.88","0","214216","31496","35185"
"1985","no migration background","higher vocational","26084.1","25583.84","569","148","10676","37884","50911","89885","24457.44","27710.76","0","120606","26410","30014"
"1985","no migration background","in school","34049.92","32176.65","155","14137","22237","45587","56388","90712","31035.61","37064.23","0","95462","28172","35421"
"1985","no migration background","inadequately","18392.87","13572.02","84","2","2085","28172","35750","106694","14316.34","22469.4","0","106694","11561","25371"
"1985","no migration background","middle vocational","22966","21225.88","4230","97","6485","32550","45423","85585","22304.18","23627.82","0","362049","22701","23963"
"1985","no migration background","vocational + Abi","22187.09","20376.44","176","136","8135","31801","48966","76674","19529.43","24844.75","0","85146","20163","25518"
"1986","direct migration background","general elemantary","21109.76","20660.35","924","128","11714","30935","39426","62071","20253.81","21965.71","0","77433","23008","25279"
