"plh0107","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","1-pers.-HH","direct migration background","21","","","","2"
"Important","1990","(Married) couple without C. ","no migration background","819","0.453514208168555","0.430089011925471","0.476939404411638","2"
"Important","1990","1-pers.-HH","no migration background","332","0.375505444697742","0.34244132743034","0.408569561965143","2"
"Important","1990","1-pers.-HH","indirect migration background","3","","","","2"
"Important","1990","Single parent ","no migration background","185","0.529226038834737","0.477448571678212","0.581003505991261","2"
"Important","1990","Single parent ","direct migration background","9","","","","2"
"Important","1990","Couple + C. LE 16 ","indirect migration background","3","","","","2"
"Important","1990","Couple + C. LE and GT 16","direct migration background","18","","","","2"
"Important","1990","Couple + C. LE and GT 16","indirect migration background","2","","","","2"
"Important","1990","Single parent ","indirect migration background","2","","","","2"
"Important","1990","(Married) couple without C. ","direct migration background","58","0.413356661381883","0.330289236198083","0.496424086565682","2"
"Important","1990","(Married) couple without C. ","indirect migration background","5","","","","2"
"Important","1990","Couple + C. GT 16 ","indirect migration background","8","","","","2"
"Important","1990","Couple + C. LE and GT 16","no migration background","210","0.529091897293273","0.479361005705692","0.578822788880854","2"
"Important","1990","Couple + C. LE 16 ","no migration background","729","0.547794470495234","0.521195568751986","0.574393372238483","2"
"Important","1990","Couple + C. LE 16 ","direct migration background","40","0.481524867559716","0.374031326255181","0.589018408864251","2"
"Important","1990","Couple + C. GT 16 ","no migration background","729","0.537793214640773","0.511459814492757","0.564126614788789","2"
"Important","1990","Couple + C. GT 16 ","direct migration background","29","","","","2"
"Less important","1990","1-pers.-HH","no migration background","128","0.159937068050724","0.134909712629893","0.184964423471556","3"
"Less important","1990","1-pers.-HH","direct migration background","8","","","","3"
"Less important","1990","1-pers.-HH","indirect migration background","1","","","","3"
"Less important","1990","(Married) couple without C. ","no migration background","267","0.156270644869506","0.139184714453934","0.173356575285078","3"
"Less important","1990","(Married) couple without C. ","direct migration background","18","","","","3"
"Less important","1990","(Married) couple without C. ","indirect migration background","3","","","","3"
"Less important","1990","Single parent ","no migration background","55","0.144813155503818","0.108308479588832","0.181317831418804","3"
"Less important","1990","Single parent ","direct migration background","3","","","","3"
"Less important","1990","Single parent ","indirect migration background","1","","","","3"
"Less important","1990","Couple + C. LE 16 ","indirect migration background","2","","","","3"
"Less important","1990","Couple + C. GT 16 ","no migration background","189","0.13548796582601","0.117411355185392","0.153564576466627","3"
"Less important","1990","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"Less important","1990","Couple + C. GT 16 ","direct migration background","9","","","","3"
"Less important","1990","Couple + C. GT 16 ","indirect migration background","3","","","","3"
