"plh0107","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Schleswig-Holstein","no migration background","52","0.197561472727124","0.146437199868907","0.248685745585341"
"Very important","1990","Schleswig-Holstein","direct migration background","2","","",""
"Very important","1990","Schleswig-Holstein","indirect migration background","1","","",""
"Very important","1990","Hamburg","no migration background","25","","",""
"Very important","1990","Hamburg","direct migration background","","","",""
"Very important","1990","Hamburg","indirect migration background","","","",""
"Very important","1990","Lower Saxony","no migration background","175","0.207966985272529","0.179521486380019","0.236412484165038"
"Very important","1990","Lower Saxony","direct migration background","10","","",""
"Very important","1990","Lower Saxony","indirect migration background","","","",""
"Very important","1990","Bremen","no migration background","15","","",""
"Very important","1990","Bremen","direct migration background","2","","",""
"Very important","1990","Bremen","indirect migration background","","","",""
"Very important","1990","North Rhine-Westphalia","no migration background","375","0.206628415128063","0.187576804598118","0.225680025658009"
"Very important","1990","North Rhine-Westphalia","direct migration background","21","","",""
"Very important","1990","North Rhine-Westphalia","indirect migration background","2","","",""
"Very important","1990","Hesse","no migration background","111","0.192218879028841","0.16012267451005","0.224315083547633"
"Very important","1990","Hesse","direct migration background","9","","",""
"Very important","1990","Hesse","indirect migration background","","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","no migration background","111","0.20206382396509","0.167484892211711","0.236642755718469"
"Very important","1990","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very important","1990","Baden-Württemberg","no migration background","247","0.239974055171682","0.213330886826926","0.266617223516438"
"Very important","1990","Baden-Württemberg","direct migration background","34","0.297926713109992","0.212459863540898","0.383393562679085"
"Very important","1990","Baden-Württemberg","indirect migration background","3","","",""
"Very important","1990","Bavaria","no migration background","265","0.221784180021733","0.197593479449375","0.245974880594091"
"Very important","1990","Bavaria","direct migration background","17","","",""
"Very important","1990","Bavaria","indirect migration background","6","","",""
"Very important","1990","Berlin","no migration background","41","0.180080179225172","0.127734412191109","0.232425946259235"
"Very important","1990","Berlin","direct migration background","6","","",""
"Very important","1990","Berlin","indirect migration background","","","",""
"Very important","1990","Brandenburg","no migration background","","","",""
"Very important","1990","Brandenburg","direct migration background","","","",""
"Very important","1990","Brandenburg","indirect migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very important","1990","Saxony","no migration background","","","",""
"Very important","1990","Saxony","direct migration background","","","",""
"Very important","1990","Saxony","indirect migration background","","","",""
"Very important","1990","Saxony-Anhalt","no migration background","","","",""
"Very important","1990","Saxony-Anhalt","direct migration background","","","",""
"Very important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1990","Thuringia","no migration background","","","",""
"Very important","1990","Thuringia","direct migration background","","","",""
"Very important","1990","Thuringia","indirect migration background","","","",""
"Important","1990","Schleswig-Holstein","no migration background","113","0.486704381097796","0.422526328175337","0.550882434020254"
"Important","1990","Schleswig-Holstein","direct migration background","3","","",""
"Important","1990","Schleswig-Holstein","indirect migration background","","","",""
"Important","1990","Hamburg","no migration background","60","0.521492460669117","0.431740691136103","0.611244230202131"
"Important","1990","Hamburg","direct migration background","4","","",""
"Important","1990","Hamburg","indirect migration background","","","",""
"Important","1990","Lower Saxony","no migration background","364","0.447999697052691","0.413145648432315","0.482853745673066"
"Important","1990","Lower Saxony","direct migration background","20","","",""
"Important","1990","Lower Saxony","indirect migration background","2","","",""
"Important","1990","Bremen","no migration background","32","0.409884937903173","0.300740874277267","0.519029001529079"
"Important","1990","Bremen","direct migration background","","","",""
"Important","1990","Bremen","indirect migration background","","","",""
"Important","1990","North Rhine-Westphalia","no migration background","944","0.527175855729188","0.503683534540947","0.55066817691743"
"Important","1990","North Rhine-Westphalia","direct migration background","42","0.431198477688629","0.331610876174667","0.530786079202591"
"Important","1990","North Rhine-Westphalia","indirect migration background","11","","",""
"Important","1990","Hesse","no migration background","290","0.462590173735951","0.421977665509073","0.503202681962828"
"Important","1990","Hesse","direct migration background","20","","",""
"Important","1990","Hesse","indirect migration background","1","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no migration background","223","0.418555629770462","0.376072755718241","0.461038503822684"
"Important","1990","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"Important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Important","1990","Baden-Württemberg","no migration background","489","0.491297979915494","0.46010953399102","0.522486425839969"
"Important","1990","Baden-Württemberg","direct migration background","49","0.45200067218302","0.358994600439065","0.545006743926976"
"Important","1990","Baden-Württemberg","indirect migration background","4","","",""
"Important","1990","Bavaria","no migration background","556","0.467263440324482","0.438211824792008","0.496315055856956"
"Important","1990","Bavaria","direct migration background","32","0.412692749250325","0.296529260632503","0.528856237868147"
"Important","1990","Bavaria","indirect migration background","5","","",""
"Important","1990","Berlin","no migration background","104","0.481253845473829","0.413188277972566","0.549319412975091"
"Important","1990","Berlin","direct migration background","7","","",""
"Important","1990","Berlin","indirect migration background","","","",""
"Important","1990","Brandenburg","no migration background","","","",""
"Important","1990","Brandenburg","direct migration background","","","",""
"Important","1990","Brandenburg","indirect migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1990","Saxony","no migration background","","","",""
"Important","1990","Saxony","direct migration background","","","",""
"Important","1990","Saxony","indirect migration background","","","",""
"Important","1990","Saxony-Anhalt","no migration background","","","",""
"Important","1990","Saxony-Anhalt","direct migration background","","","",""
"Important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Important","1990","Thuringia","no migration background","","","",""
"Important","1990","Thuringia","direct migration background","","","",""
"Important","1990","Thuringia","indirect migration background","","","",""
"Less important","1990","Schleswig-Holstein","no migration background","41","0.191553421194928","0.141024415679776","0.24208242671008"
"Less important","1990","Schleswig-Holstein","direct migration background","1","","",""
"Less important","1990","Schleswig-Holstein","indirect migration background","","","",""
"Less important","1990","Hamburg","no migration background","22","","",""
"Less important","1990","Hamburg","direct migration background","","","",""
"Less important","1990","Hamburg","indirect migration background","1","","",""
"Less important","1990","Lower Saxony","no migration background","120","0.146618016595474","0.121826099012234","0.171409934178713"
"Less important","1990","Lower Saxony","direct migration background","2","","",""
"Less important","1990","Lower Saxony","indirect migration background","2","","",""
"Less important","1990","Bremen","no migration background","11","","",""
"Less important","1990","Bremen","direct migration background","2","","",""
"Less important","1990","Bremen","indirect migration background","","","",""
"Less important","1990","North Rhine-Westphalia","no migration background","241","0.137017143189947","0.120836831260415","0.153197455119479"
"Less important","1990","North Rhine-Westphalia","direct migration background","16","","",""
"Less important","1990","North Rhine-Westphalia","indirect migration background","2","","",""
"Less important","1990","Hesse","no migration background","104","0.191872287025376","0.159798153316054","0.223946420734699"
"Less important","1990","Hesse","direct migration background","10","","",""
"Less important","1990","Hesse","indirect migration background","2","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no migration background","103","0.193069367576462","0.159078832653634","0.227059902499289"
"Less important","1990","Rhineland-Palatinate,Saarland","direct migration background","2","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Less important","1990","Baden-Württemberg","no migration background","151","0.147710283721895","0.125574826094431","0.16984574134936"
"Less important","1990","Baden-Württemberg","direct migration background","12","","",""
"Less important","1990","Baden-Württemberg","indirect migration background","2","","",""
"Less important","1990","Bavaria","no migration background","190","0.16877075337048","0.14696143269181","0.19058007404915"
"Less important","1990","Bavaria","direct migration background","13","","",""
"Less important","1990","Bavaria","indirect migration background","2","","",""
"Less important","1990","Berlin","no migration background","36","0.177822598246001","0.125734420787533","0.22991077570447"
"Less important","1990","Berlin","direct migration background","1","","",""
"Less important","1990","Berlin","indirect migration background","2","","",""
"Less important","1990","Brandenburg","no migration background","","","",""
"Less important","1990","Brandenburg","direct migration background","","","",""
"Less important","1990","Brandenburg","indirect migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less important","1990","Saxony","no migration background","","","",""
"Less important","1990","Saxony","direct migration background","","","",""
"Less important","1990","Saxony","indirect migration background","","","",""
"Less important","1990","Saxony-Anhalt","no migration background","","","",""
"Less important","1990","Saxony-Anhalt","direct migration background","","","",""
"Less important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Less important","1990","Thuringia","no migration background","","","",""
"Less important","1990","Thuringia","direct migration background","","","",""
"Less important","1990","Thuringia","indirect migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no migration background","27","","",""
"Quite unimportant","1990","Schleswig-Holstein","direct migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","indirect migration background","","","",""
