"plh0107","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","lower secondary degree","527","0.312016415592006","0.289801860192062","0.334230970991951"
"Very important","1990","Full Time","secondary school degree","240","0.273847846769157","0.243601471703168","0.304094221835145"
"Very important","1990","Full Time","college entrance qualification","182","0.310107389010826","0.272399608040431","0.347815169981222"
"Very important","1990","Full Time","Other degree","9","","",""
"Very important","1990","Full Time","no degree/no degree yet","6","","",""
"Very important","1990","Part Time","lower secondary degree","131","0.186404217599308","0.157134007066041","0.215674428132575"
"Very important","1990","Part Time","secondary school degree","60","0.202382788662145","0.157585379487586","0.247180197836703"
"Very important","1990","Part Time","college entrance qualification","54","0.213520488462182","0.164909970200958","0.262131006723406"
"Very important","1990","Part Time","Other degree","2","","",""
"Very important","1990","Part Time","no degree/no degree yet","8","","",""
"Very important","1990","Not Working","lower secondary degree","128","0.0775924724809197","0.0640763830798436","0.0911085618819957"
"Very important","1990","Not Working","secondary school degree","50","0.117073813135892","0.0851242171200683","0.149023409151716"
"Very important","1990","Not Working","college entrance qualification","57","0.191390788847862","0.144979523582699","0.237802054113026"
"Very important","1990","Not Working","Other degree","3","","",""
"Very important","1990","Not Working","no degree/no degree yet","42","0.333302282778778","0.250332323572914","0.416272241984642"
"Important","1990","Full Time","lower secondary degree","940","0.559099580979501","0.535294223626809","0.582904938332194"
"Important","1990","Full Time","secondary school degree","503","0.610783647467591","0.577712893749183","0.643854401185999"
"Important","1990","Full Time","college entrance qualification","329","0.58884338595269","0.548730148633956","0.628956623271424"
"Important","1990","Full Time","Other degree","12","","",""
"Important","1990","Full Time","no degree/no degree yet","11","","",""
"Important","1990","Part Time","lower secondary degree","355","0.525523354914667","0.487991756092201","0.563054953737133"
"Important","1990","Part Time","secondary school degree","181","0.571446656310046","0.516269521734751","0.62662379088534"
"Important","1990","Part Time","college entrance qualification","173","0.624246413209687","0.566795575882541","0.681697250536833"
"Important","1990","Part Time","Other degree","5","","",""
"Important","1990","Part Time","no degree/no degree yet","13","","",""
"Important","1990","Not Working","lower secondary degree","471","0.293913701736782","0.27089829526272","0.316929108210843"
"Important","1990","Not Working","secondary school degree","149","0.335889009213296","0.288954582134588","0.382823436292005"
"Important","1990","Not Working","college entrance qualification","130","0.456616112860234","0.397850598145005","0.515381627575464"
"Important","1990","Not Working","Other degree","5","","",""
"Important","1990","Not Working","no degree/no degree yet","58","0.452166729444364","0.364565388878167","0.53976807001056"
"Less important","1990","Full Time","lower secondary degree","187","0.117821848582521","0.102363933006812","0.133279764158231"
"Less important","1990","Full Time","secondary school degree","90","0.11300779540248","0.0915334983638296","0.13448209244113"
"Less important","1990","Full Time","college entrance qualification","62","0.0940608278592381","0.0702629577640198","0.117858697954456"
"Less important","1990","Full Time","Other degree","7","","",""
"Less important","1990","Full Time","no degree/no degree yet","3","","",""
"Less important","1990","Part Time","lower secondary degree","156","0.220280538305941","0.189131052188531","0.251430024423352"
"Less important","1990","Part Time","secondary school degree","63","0.207393598007292","0.162187677990376","0.252599518024209"
"Less important","1990","Part Time","college entrance qualification","44","0.153827348498976","0.111030377053714","0.196624319944237"
"Less important","1990","Part Time","Other degree","2","","",""
"Less important","1990","Part Time","no degree/no degree yet","2","","",""
"Less important","1990","Not Working","lower secondary degree","322","0.207573546935905","0.187083388018242","0.228063705853569"
"Less important","1990","Not Working","secondary school degree","71","0.172137214776226","0.13462351863454","0.209650910917911"
"Less important","1990","Not Working","college entrance qualification","47","0.172598500214358","0.128015405587164","0.217181594841553"
"Less important","1990","Not Working","Other degree","6","","",""
"Less important","1990","Not Working","no degree/no degree yet","12","","",""
"Quite unimportant","1990","Full Time","lower secondary degree","17","","",""
"Quite unimportant","1990","Full Time","secondary school degree","2","","",""
"Quite unimportant","1990","Full Time","college entrance qualification","5","","",""
"Quite unimportant","1990","Full Time","Other degree","1","","",""
"Quite unimportant","1990","Full Time","no degree/no degree yet","","","",""
"Quite unimportant","1990","Part Time","lower secondary degree","38","0.0677918891800834","0.0488972352604463","0.0866865430997205"
"Quite unimportant","1990","Part Time","secondary school degree","5","","",""
"Quite unimportant","1990","Part Time","college entrance qualification","2","","",""
"Quite unimportant","1990","Part Time","Other degree","2","","",""
"Quite unimportant","1990","Part Time","no degree/no degree yet","","","",""
"Quite unimportant","1990","Not Working","lower secondary degree","584","0.420920278846393","0.395977264065577","0.445863293627209"
"Quite unimportant","1990","Not Working","secondary school degree","119","0.374899962874586","0.326793242381092","0.423006683368079"
"Quite unimportant","1990","Not Working","college entrance qualification","42","0.179394598077545","0.134129296677123","0.224659899477967"
"Quite unimportant","1990","Not Working","Other degree","1","","",""
"Quite unimportant","1990","Not Working","no degree/no degree yet","12","","",""
"Very important","1991","Full Time","lower secondary degree","","","",""
