"plh0107","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","no migration background","727","0.188374715094935","0.175603694103419","0.201145736086451"
"Very important","1990","lower secondary degree","direct migration background","55","0.231163370035445","0.176441968846382","0.285884771224507"
"Very important","1990","lower secondary degree","indirect migration background","4","","",""
"Very important","1990","secondary school degree","no migration background","321","0.210261007817411","0.18921411417443","0.231307901460392"
"Very important","1990","secondary school degree","direct migration background","27","","",""
"Very important","1990","secondary school degree","indirect migration background","2","","",""
"Very important","1990","college entrance qualification","no migration background","273","0.260522790478224","0.233859853647126","0.287185727309323"
"Very important","1990","college entrance qualification","direct migration background","19","","",""
"Very important","1990","college entrance qualification","indirect migration background","1","","",""
"Very important","1990","Other degree","no migration background","9","","",""
"Very important","1990","Other degree","direct migration background","4","","",""
"Very important","1990","Other degree","indirect migration background","1","","",""
"Very important","1990","no degree/no degree yet","no migration background","52","0.335972893756604","0.260884758170385","0.411061029342824"
"Very important","1990","no degree/no degree yet","direct migration background","1","","",""
"Very important","1990","no degree/no degree yet","indirect migration background","3","","",""
"Important","1990","lower secondary degree","no migration background","1652","0.440542196751765","0.424327308696665","0.456757084806866"
"Important","1990","lower secondary degree","direct migration background","104","0.43440959878054","0.370069549509398","0.498749648051683"
"Important","1990","lower secondary degree","indirect migration background","10","","",""
"Important","1990","secondary school degree","no migration background","796","0.532766370719539","0.506997090176991","0.558535651262087"
"Important","1990","secondary school degree","direct migration background","33","0.391227152615804","0.287478907502393","0.494975397729215"
"Important","1990","secondary school degree","indirect migration background","4","","",""
"Important","1990","college entrance qualification","no migration background","590","0.569072256805978","0.538990121487479","0.599154392124477"
"Important","1990","college entrance qualification","direct migration background","37","0.465503669140333","0.354806960522665","0.576200377758002"
"Important","1990","college entrance qualification","indirect migration background","5","","",""
"Important","1990","Other degree","no migration background","18","","",""
"Important","1990","Other degree","direct migration background","3","","",""
"Important","1990","Other degree","indirect migration background","1","","",""
"Important","1990","no degree/no degree yet","no migration background","74","0.485582431083764","0.406128447572328","0.565036414595201"
"Important","1990","no degree/no degree yet","direct migration background","5","","",""
"Important","1990","no degree/no degree yet","indirect migration background","3","","",""
"Less important","1990","lower secondary degree","no migration background","634","0.17661446987684","0.164159253213059","0.189069686540621"
"Less important","1990","lower secondary degree","direct migration background","23","","",""
"Less important","1990","lower secondary degree","indirect migration background","8","","",""
"Less important","1990","secondary school degree","no migration background","207","0.144124029797402","0.125983897087886","0.162264162506918"
"Less important","1990","secondary school degree","direct migration background","16","","",""
"Less important","1990","secondary school degree","indirect migration background","1","","",""
"Less important","1990","college entrance qualification","no migration background","139","0.125705895876998","0.105567293605377","0.145844498148619"
"Less important","1990","college entrance qualification","direct migration background","12","","",""
"Less important","1990","college entrance qualification","indirect migration background","2","","",""
"Less important","1990","Other degree","no migration background","9","","",""
"Less important","1990","Other degree","direct migration background","6","","",""
"Less important","1990","Other degree","indirect migration background","","","",""
"Less important","1990","no degree/no degree yet","no migration background","17","","",""
"Less important","1990","no degree/no degree yet","direct migration background","","","",""
"Less important","1990","no degree/no degree yet","indirect migration background","","","",""
"Quite unimportant","1990","lower secondary degree","no migration background","588","0.194468618276459","0.181541476059214","0.207395760493705"
"Quite unimportant","1990","lower secondary degree","direct migration background","46","0.223367490092235","0.169304702794199","0.277430277390271"
"Quite unimportant","1990","lower secondary degree","indirect migration background","5","","",""
"Quite unimportant","1990","secondary school degree","no migration background","116","0.112848591665647","0.0965062686667752","0.12919091466452"
"Quite unimportant","1990","secondary school degree","direct migration background","9","","",""
"Quite unimportant","1990","secondary school degree","indirect migration background","1","","",""
"Quite unimportant","1990","college entrance qualification","no migration background","39","0.0446990568387997","0.0321462163766671","0.0572518973009323"
"Quite unimportant","1990","college entrance qualification","direct migration background","10","","",""
"Quite unimportant","1990","college entrance qualification","indirect migration background","","","",""
"Quite unimportant","1990","Other degree","no migration background","4","","",""
"Quite unimportant","1990","Other degree","direct migration background","","","",""
"Quite unimportant","1990","Other degree","indirect migration background","","","",""
"Quite unimportant","1990","no degree/no degree yet","no migration background","9","","",""
"Quite unimportant","1990","no degree/no degree yet","direct migration background","3","","",""
"Quite unimportant","1990","no degree/no degree yet","indirect migration background","","","",""
"Very important","1991","lower secondary degree","no migration background","","","",""
"Very important","1991","lower secondary degree","direct migration background","","","",""
"Very important","1991","lower secondary degree","indirect migration background","","","",""
"Very important","1991","secondary school degree","no migration background","","","",""
"Very important","1991","secondary school degree","direct migration background","","","",""
"Very important","1991","secondary school degree","indirect migration background","","","",""
"Very important","1991","college entrance qualification","no migration background","","","",""
"Very important","1991","college entrance qualification","direct migration background","","","",""
"Very important","1991","college entrance qualification","indirect migration background","","","",""
"Very important","1991","Other degree","no migration background","","","",""
"Very important","1991","Other degree","direct migration background","","","",""
"Very important","1991","Other degree","indirect migration background","","","",""
"Very important","1991","no degree/no degree yet","no migration background","","","",""
"Very important","1991","no degree/no degree yet","direct migration background","","","",""
"Very important","1991","no degree/no degree yet","indirect migration background","","","",""
"Important","1991","lower secondary degree","no migration background","","","",""
"Important","1991","lower secondary degree","direct migration background","","","",""
"Important","1991","lower secondary degree","indirect migration background","","","",""
