"plh0107","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","lower secondary degree","128","0.0775924724809197","0.0640763830798436","0.0911085618819957"
"Very important","1990","Not Employed","secondary school degree","50","0.117073813135892","0.0851242171200683","0.149023409151716"
"Very important","1990","Not Employed","college entrance qualification","57","0.191390788847862","0.144979523582699","0.237802054113026"
"Very important","1990","Not Employed","Other degree","3","","",""
"Very important","1990","Not Employed","no degree/no degree yet","42","0.333302282778778","0.250332323572914","0.416272241984642"
"Very important","1990","Employed","lower secondary degree","658","0.275861704141031","0.257795028745516","0.293928379536545"
"Very important","1990","Employed","secondary school degree","300","0.255216717709858","0.229952573122179","0.280480862297537"
"Very important","1990","Employed","college entrance qualification","236","0.280145377967445","0.249973840555642","0.310316915379247"
"Very important","1990","Employed","Other degree","11","","",""
"Very important","1990","Employed","no degree/no degree yet","14","","",""
"Important","1990","Not Employed","lower secondary degree","471","0.293913701736782","0.27089829526272","0.316929108210843"
"Important","1990","Not Employed","secondary school degree","149","0.335889009213296","0.288954582134588","0.382823436292005"
"Important","1990","Not Employed","college entrance qualification","130","0.456616112860234","0.397850598145005","0.515381627575464"
"Important","1990","Not Employed","Other degree","5","","",""
"Important","1990","Not Employed","no degree/no degree yet","58","0.452166729444364","0.364565388878167","0.53976807001056"
"Important","1990","Employed","lower secondary degree","1295","0.549435401987447","0.529323246006656","0.569547557968238"
"Important","1990","Employed","secondary school degree","684","0.600528390164599","0.572146271565931","0.628910508763267"
"Important","1990","Employed","college entrance qualification","502","0.599825681560251","0.566908666511203","0.632742696609298"
"Important","1990","Employed","Other degree","17","","",""
"Important","1990","Employed","no degree/no degree yet","24","","",""
"Less important","1990","Not Employed","lower secondary degree","322","0.207573546935905","0.187083388018242","0.228063705853569"
"Less important","1990","Not Employed","secondary school degree","71","0.172137214776226","0.13462351863454","0.209650910917911"
"Less important","1990","Not Employed","college entrance qualification","47","0.172598500214358","0.128015405587164","0.217181594841553"
"Less important","1990","Not Employed","Other degree","6","","",""
"Less important","1990","Not Employed","no degree/no degree yet","12","","",""
"Less important","1990","Employed","lower secondary degree","343","0.147312331368362","0.132985956231292","0.161638706505431"
"Less important","1990","Employed","secondary school degree","153","0.137614422980709","0.11765179112182","0.157577054839597"
"Less important","1990","Employed","college entrance qualification","106","0.112600869430718","0.0913628662086988","0.133838872652738"
"Less important","1990","Employed","Other degree","9","","",""
"Less important","1990","Employed","no degree/no degree yet","5","","",""
"Quite unimportant","1990","Not Employed","lower secondary degree","584","0.420920278846393","0.395977264065577","0.445863293627209"
"Quite unimportant","1990","Not Employed","secondary school degree","119","0.374899962874586","0.326793242381092","0.423006683368079"
"Quite unimportant","1990","Not Employed","college entrance qualification","42","0.179394598077545","0.134129296677123","0.224659899477967"
"Quite unimportant","1990","Not Employed","Other degree","1","","",""
"Quite unimportant","1990","Not Employed","no degree/no degree yet","12","","",""
"Quite unimportant","1990","Employed","lower secondary degree","55","0.0273905625031604","0.0207928787948297","0.0339882462114911"
"Quite unimportant","1990","Employed","secondary school degree","7","","",""
