"plh0107","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Lower Saxony","Male","203","0.508482122641271","0.459913208962059","0.557051036320482","2"
"Important","1990","North Rhine-Westphalia","Male","511","0.564380460995841","0.531731385314547","0.597029536677136","2"
"Important","1990","Bremen","Female","17","","","","2"
"Important","1990","Lower Saxony","Female","183","0.393457739695624","0.346457115928313","0.440458363462935","2"
"Important","1990","Hamburg","Female","36","0.588384877103896","0.46874724057211","0.708022513635682","2"
"Important","1990","Bremen","Male","15","","","","2"
"Important","1990","Schleswig-Holstein","Male","61","0.527945080688491","0.437871438302927","0.618018723074055","2"
"Important","1990","North Rhine-Westphalia","Female","486","0.486010150829804","0.454410204988218","0.517610096671389","2"
"Important","1990","Hesse","Male","156","0.490269626949929","0.434888259763534","0.545650994136323","2"
"Important","1990","Schleswig-Holstein","Female","55","0.452376017231948","0.364055990514503","0.540696043949394","2"
"Important","1990","Hamburg","Male","28","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","Female","109","0.379763793229185","0.323018444823193","0.436509141635177","2"
"Important","1990","Bavaria","Male","314","0.501525379126921","0.461683630871728","0.541367127382115","2"
"Important","1990","Hesse","Female","155","0.405585398894497","0.352529212235711","0.458641585553284","2"
"Important","1990","Rhineland-Palatinate,Saarland","Male","121","0.455930405682233","0.395038714630945","0.51682209673352","2"
"Important","1990","Baden-Württemberg","Male","264","0.491733510115755","0.449489261048453","0.533977759183057","2"
"Important","1990","Baden-Württemberg","Female","278","0.48542572862168","0.444360202877077","0.526491254366283","2"
"Important","1990","Bavaria","Female","279","0.424570730984584","0.385378635382435","0.463762826586734","2"
"Important","1990","Berlin","Male","49","0.473715333882123","0.378662681938826","0.568767985825421","2"
"Important","1990","Brandenburg","Female","","","","","2"
"Important","1990","Berlin","Female","62","0.466258013386377","0.376628002604529","0.555888024168224","2"
"Important","1990","Brandenburg","Male","","","","","2"
"Important","1990","Saxony","Male","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1990","Saxony","Female","","","","","2"
"Important","1990","Saxony-Anhalt","Male","","","","","2"
"Important","1990","Thuringia","Female","","","","","2"
"Important","1990","Thuringia","Male","","","","","2"
"Important","1990","Saxony-Anhalt","Female","","","","","2"
"Less important","1990","Bremen","Female","8","","","","3"
"Less important","1990","Lower Saxony","Male","47","0.102773843646443","0.0732724081343184","0.132275279158568","3"
"Less important","1990","Hamburg","Male","9","","","","3"
"Less important","1990","Bremen","Male","5","","","","3"
"Less important","1990","Schleswig-Holstein","Female","27","","","","3"
"Less important","1990","Hamburg","Female","14","","","","3"
"Less important","1990","North Rhine-Westphalia","Male","79","0.0929117474870745","0.0737959986558816","0.112027496318267","3"
"Less important","1990","North Rhine-Westphalia","Female","180","0.178647830788078","0.154429178331708","0.202866483244449","3"
"Less important","1990","Schleswig-Holstein","Male","15","","","","3"
"Less important","1990","Lower Saxony","Female","77","0.187876663476311","0.15029539305216","0.225457933900462","3"
"Less important","1990","Hesse","Male","47","0.151807764970176","0.112054750979518","0.191560778960834","3"
"Less important","1990","Hesse","Female","69","0.229309640489697","0.183883978814815","0.27473530216458","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Male","30","0.114359111836351","0.0754504991832377","0.153267724489465","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Female","75","0.254855700938967","0.203903576204171","0.305807825673764","3"
"Less important","1990","Baden-Württemberg","Male","48","0.0856479273627769","0.0620011420270548","0.109294712698499","3"
"Less important","1990","Baden-Württemberg","Female","117","0.19396573171135","0.161477115381002","0.226454348041699","3"
"Less important","1990","Bavaria","Male","64","0.119921985785844","0.0940350649710855","0.145808906600603","3"
"Less important","1990","Bavaria","Female","141","0.220535571832313","0.187660632417935","0.253410511246691","3"
"Less important","1990","Berlin","Male","24","","","","3"
"Less important","1990","Berlin","Female","15","","","","3"
"Less important","1990","Brandenburg","Male","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Female","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Male","","","","","3"
"Less important","1990","Brandenburg","Female","","","","","3"
"Less important","1990","Saxony","Male","","","","","3"
"Less important","1990","Saxony","Female","","","","","3"
"Less important","1990","Saxony-Anhalt","Male","","","","","3"
"Less important","1990","Saxony-Anhalt","Female","","","","","3"
"Less important","1990","Thuringia","Male","","","","","3"
"Less important","1990","Thuringia","Female","","","","","3"
"Quite unimportant","1990","Schleswig-Holstein","Male","9","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Female","18","","","","4"
"Quite unimportant","1990","Hamburg","Female","7","","","","4"
"Quite unimportant","1990","Lower Saxony","Male","42","0.127978936813903","0.095523786641853","0.160434086985953","4"
"Quite unimportant","1990","Hamburg","Male","6","","","","4"
"Quite unimportant","1990","Lower Saxony","Female","85","0.261889442030537","0.219589112893149","0.304189771167925","4"
"Quite unimportant","1990","North Rhine-Westphalia","Male","46","0.0644375104595002","0.0482702287032038","0.0806047922157966","4"
"Quite unimportant","1990","Bremen","Male","7","","","","4"
"Quite unimportant","1990","Bremen","Female","13","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Female","147","0.193454903066434","0.168480759985166","0.218429046147703","4"
"Quite unimportant","1990","Berlin","Female","22","","","","4"
"Quite unimportant","1990","Brandenburg","Male","","","","","4"
"Quite unimportant","1990","Berlin","Male","6","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Male","28","","","","4"
"Quite unimportant","1990","Brandenburg","Female","","","","","4"
"Quite unimportant","1990","Hesse","Male","30","0.108148090287327","0.0737422853322029","0.142553895242451","4"
"Quite unimportant","1990","Hesse","Female","65","0.240429126034661","0.194251900833044","0.286606351236278","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Female","57","0.236442977793296","0.18676328758683","0.286122667999761","4"
"Quite unimportant","1990","Baden-Württemberg","Male","35","0.0734473845722018","0.051403904245104","0.0954908648992996","4"
"Quite unimportant","1990","Baden-Württemberg","Female","81","0.170037953527909","0.139170982879173","0.200904924176645","4"
"Quite unimportant","1990","Bavaria","Male","41","0.0828511940495067","0.0608857649305786","0.104816623168435","4"
"Quite unimportant","1990","Bavaria","Female","89","0.195098865732583","0.16367742257899","0.226520308886176","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Male","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Female","","","","","4"
"Quite unimportant","1990","Saxony","Male","","","","","4"
"Quite unimportant","1990","Saxony","Female","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Male","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Female","","","","","4"
"Quite unimportant","1990","Thuringia","Male","","","","","4"
"Quite unimportant","1990","Thuringia","Female","","","","","4"
"Very important","1990","Schleswig-Holstein","Male","33","0.24169339154765","0.164449900129096","0.318936882966205","1"
"Very important","1990","Schleswig-Holstein","Female","22","","","","1"
"Very important","1990","Hamburg","Male","17","","","","1"
"Very important","1990","Hamburg","Female","8","","","","1"
"Very important","1990","Lower Saxony","Male","115","0.260765096898383","0.218110401106118","0.303419792690648","1"
"Very important","1990","Lower Saxony","Female","70","0.156776154797528","0.121794891726946","0.191757417868109","1"
"Very important","1990","Bremen","Male","10","","","","1"
"Very important","1990","Bremen","Female","7","","","","1"
"Very important","1990","North Rhine-Westphalia","Male","250","0.278270281057584","0.248761454634091","0.307779107481077","1"
