"plh0107","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","higher vocational","Female","103","0.458027482425665","0.390640991020757","0.525413973830572","2"
"Important","1990","higher education","Male","242","0.579127186819635","0.532245232814534","0.626009140824736","2"
"Important","1990","inadequately","Male","16","","","","2"
"Important","1990","inadequately","Female","14","","","","2"
"Important","1990","higher education","Female","117","0.543817665184947","0.477240584444886","0.610394745925008","2"
"Important","1990","in school","Female","28","","","","2"
"Important","1990","general elemantary","Male","194","0.447369165387265","0.399415297170379","0.49532303360415","2"
"Important","1990","general elemantary","Female","420","0.351667489531078","0.323777785456052","0.379557193606104","2"
"Important","1990","higher vocational","Male","149","0.566775342560057","0.507001911554766","0.626548773565347","2"
"Important","1990","in school","Male","28","","","","2"
"Important","1990","middle vocational","Male","1025","0.51129220351989","0.489263234795535","0.533321172244246","2"
"Important","1990","middle vocational","Female","901","0.491454485974329","0.468038546673827","0.514870425274831","2"
"Important","1990","vocational + Abi","Male","49","0.438510583207944","0.342683050646167","0.534338115769721","2"
"Important","1990","vocational + Abi","Female","61","0.615674789134833","0.518872116910731","0.712477461358934","2"
"Less important","1990","in school","Male","5","","","","3"
"Less important","1990","in school","Female","4","","","","3"
"Less important","1990","inadequately","Male","9","","","","3"
"Less important","1990","inadequately","Female","6","","","","3"
"Less important","1990","general elemantary","Male","38","0.102761426613922","0.073476637852544","0.132046215375301","3"
"Less important","1990","general elemantary","Female","253","0.218850121688092","0.194699991476625","0.243000251899559","3"
"Less important","1990","middle vocational","Male","219","0.113922399993941","0.099920873417247","0.127923926570634","3"
"Less important","1990","middle vocational","Female","353","0.196413157696298","0.177804856995446","0.21502145839715","3"
"Less important","1990","vocational + Abi","Male","13","","","","3"
"Less important","1990","vocational + Abi","Female","8","","","","3"
"Less important","1990","higher vocational","Male","27","","","","3"
"Less important","1990","higher vocational","Female","54","0.247394665463886","0.1890344004721","0.305754930455673","3"
"Less important","1990","higher education","Male","49","0.108705176776994","0.079146900995718","0.13826345255827","3"
"Less important","1990","higher education","Female","39","0.184437195953474","0.132595187122713","0.236279204784235","3"
"Quite unimportant","1990","higher vocational","Female","25","","","","4"
"Quite unimportant","1990","higher education","Male","20","","","","4"
"Quite unimportant","1990","inadequately","Male","4","","","","4"
"Quite unimportant","1990","inadequately","Female","8","","","","4"
"Quite unimportant","1990","higher education","Female","17","","","","4"
"Quite unimportant","1990","in school","Female","2","","","","4"
"Quite unimportant","1990","general elemantary","Male","40","0.11749780082154","0.0864417783424009","0.14855382330068","4"
"Quite unimportant","1990","general elemantary","Female","301","0.309713019576351","0.282706198445178","0.336719840707525","4"
"Quite unimportant","1990","higher vocational","Male","16","","","","4"
"Quite unimportant","1990","in school","Male","","","","","4"
"Quite unimportant","1990","middle vocational","Male","167","0.102338374108712","0.0889813246589342","0.115695423558489","4"
"Quite unimportant","1990","middle vocational","Female","224","0.165621659518721","0.148209802394398","0.183033516643044","4"
"Quite unimportant","1990","vocational + Abi","Male","3","","","","4"
"Quite unimportant","1990","vocational + Abi","Female","5","","","","4"
"Very important","1990","in school","Male","26","","","","1"
"Very important","1990","in school","Female","16","","","","1"
"Very important","1990","inadequately","Male","10","","","","1"
"Very important","1990","inadequately","Female","6","","","","1"
"Very important","1990","general elemantary","Male","141","0.332371607177273","0.28694059395328","0.377802620401265","1"
"Very important","1990","general elemantary","Female","152","0.119769369204479","0.100804492851108","0.13873424555785","1"
"Very important","1990","middle vocational","Male","567","0.272447022377457","0.252826602750238","0.292067442004677","1"
"Very important","1990","middle vocational","Female","273","0.146510696810652","0.129947707325713","0.163073686295591","1"
"Very important","1990","vocational + Abi","Male","38","0.393092111649079","0.29876467466167","0.487419548636487","1"
"Very important","1990","vocational + Abi","Female","23","","","","1"
"Very important","1990","higher vocational","Male","72","0.254471863533154","0.201930900117627","0.307012826948682","1"
"Very important","1990","higher vocational","Female","28","","","","1"
