"plh0107","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","Male","522","0.272068529620209","0.251634298215216","0.292502761025201"
"Very important","1990","lower secondary degree","Female","264","0.119937513509596","0.10581841748773","0.134056609531462"
"Very important","1990","secondary school degree","Male","194","0.301580439242731","0.265628633685174","0.337532244800288"
"Very important","1990","secondary school degree","Female","156","0.156600766537682","0.132949304608497","0.180252228466868"
"Very important","1990","college entrance qualification","Male","203","0.282631739760772","0.249275228962089","0.315988250559456"
"Very important","1990","college entrance qualification","Female","90","0.216349567191974","0.177294862546407","0.255404271837542"
"Very important","1990","Other degree","Male","9","","",""
"Very important","1990","Other degree","Female","5","","",""
"Very important","1990","no degree/no degree yet","Male","35","0.395019771618844","0.293457338832255","0.496582204405433"
"Very important","1990","no degree/no degree yet","Female","21","","",""
"Important","1990","lower secondary degree","Male","911","0.489404279879157","0.466450914431644","0.51235764532667"
"Important","1990","lower secondary degree","Female","855","0.396311015990148","0.375054243987529","0.417567787992767"
"Important","1990","secondary school degree","Male","343","0.537001707963021","0.497941149129103","0.576062266796939"
"Important","1990","secondary school degree","Female","490","0.515030317680108","0.482505255178685","0.547555380181531"
"Important","1990","college entrance qualification","Male","390","0.563587316528617","0.526848229619246","0.600326403437987"
"Important","1990","college entrance qualification","Female","242","0.562195747706736","0.51513943215962","0.609252063253852"
"Important","1990","Other degree","Male","10","","",""
"Important","1990","Other degree","Female","12","","",""
"Important","1990","no degree/no degree yet","Male","42","0.486009234789859","0.382172025755778","0.589846443823941"
"Important","1990","no degree/no degree yet","Female","40","0.481319680168889","0.370436037562848","0.592203322774931"
"Less important","1990","lower secondary degree","Male","197","0.115104171283462","0.1004498567145","0.129758485852424"
"Less important","1990","lower secondary degree","Female","468","0.223637062893168","0.205528795290216","0.241745330496119"
"Less important","1990","secondary school degree","Male","59","0.0981539709161567","0.0748472562053178","0.121460685626996"
"Less important","1990","secondary school degree","Female","165","0.181181380984352","0.156114800944306","0.206247961024398"
"Less important","1990","college entrance qualification","Male","85","0.118980428637182","0.0949959869330256","0.142964870341339"
"Less important","1990","college entrance qualification","Female","68","0.142648313699513","0.109478198659536","0.175818428739491"
"Less important","1990","Other degree","Male","9","","",""
"Less important","1990","Other degree","Female","6","","",""
"Less important","1990","no degree/no degree yet","Male","9","","",""
"Less important","1990","no degree/no degree yet","Female","8","","",""
"Quite unimportant","1990","lower secondary degree","Male","192","0.123423019217173","0.108319887199663","0.138526151234682"
"Quite unimportant","1990","lower secondary degree","Female","447","0.260114407607088","0.241049394592261","0.279179420621916"
"Quite unimportant","1990","secondary school degree","Male","30","0.0632638818780912","0.0441940231520869","0.0823337406040956"
"Quite unimportant","1990","secondary school degree","Female","96","0.147187534797858","0.12413032596572","0.170244743629997"
"Quite unimportant","1990","college entrance qualification","Male","22","","",""
"Quite unimportant","1990","college entrance qualification","Female","27","","",""
"Quite unimportant","1990","Other degree","Male","2","","",""
"Quite unimportant","1990","Other degree","Female","2","","",""
"Quite unimportant","1990","no degree/no degree yet","Male","3","","",""
"Quite unimportant","1990","no degree/no degree yet","Female","9","","",""
"Very important","1991","lower secondary degree","Male","","","",""
"Very important","1991","lower secondary degree","Female","","","",""
"Very important","1991","secondary school degree","Male","","","",""
"Very important","1991","secondary school degree","Female","","","",""
"Very important","1991","college entrance qualification","Male","","","",""
"Very important","1991","college entrance qualification","Female","","","",""
"Very important","1991","Other degree","Male","","","",""
"Very important","1991","Other degree","Female","","","",""
"Very important","1991","no degree/no degree yet","Male","","","",""
"Very important","1991","no degree/no degree yet","Female","","","",""
"Important","1991","lower secondary degree","Male","","","",""
"Important","1991","lower secondary degree","Female","","","",""
"Important","1991","secondary school degree","Male","","","",""
"Important","1991","secondary school degree","Female","","","",""
"Important","1991","college entrance qualification","Male","","","",""
"Important","1991","college entrance qualification","Female","","","",""
"Important","1991","Other degree","Male","","","",""
"Important","1991","Other degree","Female","","","",""
"Important","1991","no degree/no degree yet","Male","","","",""
"Important","1991","no degree/no degree yet","Female","","","",""
"Less important","1991","lower secondary degree","Male","","","",""
"Less important","1991","lower secondary degree","Female","","","",""
"Less important","1991","secondary school degree","Male","","","",""
"Less important","1991","secondary school degree","Female","","","",""
"Less important","1991","college entrance qualification","Male","","","",""
"Less important","1991","college entrance qualification","Female","","","",""
"Less important","1991","Other degree","Male","","","",""
"Less important","1991","Other degree","Female","","","",""
"Less important","1991","no degree/no degree yet","Male","","","",""
"Less important","1991","no degree/no degree yet","Female","","","",""
"Quite unimportant","1991","lower secondary degree","Male","","","",""
"Quite unimportant","1991","lower secondary degree","Female","","","",""
"Quite unimportant","1991","secondary school degree","Male","","","",""
"Quite unimportant","1991","secondary school degree","Female","","","",""
"Quite unimportant","1991","college entrance qualification","Male","","","",""
"Quite unimportant","1991","college entrance qualification","Female","","","",""
"Quite unimportant","1991","Other degree","Male","","","",""
"Quite unimportant","1991","Other degree","Female","","","",""
