"plh0107","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","West Germany","786","0.190596991582796","0.178199894385698","0.202994088779894"
"Very important","1990","lower secondary degree","East Germany","","","",""
"Very important","1990","secondary school degree","West Germany","350","0.215223960831493","0.194651076197154","0.235796845465833"
"Very important","1990","secondary school degree","East Germany","","","",""
"Very important","1990","college entrance qualification","West Germany","293","0.257357682189774","0.231833928335113","0.282881436044436"
"Very important","1990","college entrance qualification","East Germany","","","",""
"Very important","1990","Other degree","West Germany","14","","",""
"Very important","1990","Other degree","East Germany","","","",""
"Very important","1990","no degree/no degree yet","West Germany","56","0.330151254426266","0.258827416326588","0.401475092525944"
"Very important","1990","no degree/no degree yet","East Germany","","","",""
"Important","1990","lower secondary degree","West Germany","1766","0.439549545559591","0.423883762471143","0.455215328648038"
"Important","1990","lower secondary degree","East Germany","","","",""
"Important","1990","secondary school degree","West Germany","833","0.52391454991369","0.498913992151002","0.548915107676378"
"Important","1990","secondary school degree","East Germany","","","",""
"Important","1990","college entrance qualification","West Germany","632","0.563056697371834","0.534098285496245","0.592015109247422"
"Important","1990","college entrance qualification","East Germany","","","",""
"Important","1990","Other degree","West Germany","22","","",""
"Important","1990","Other degree","East Germany","","","",""
"Important","1990","no degree/no degree yet","West Germany","82","0.483872826051037","0.408078999318584","0.559666652783489"
"Important","1990","no degree/no degree yet","East Germany","","","",""
"Less important","1990","lower secondary degree","West Germany","665","0.173227372147784","0.161282517153419","0.185172227142148"
"Less important","1990","lower secondary degree","East Germany","","","",""
"Less important","1990","secondary school degree","West Germany","224","0.14760886767042","0.129852558453356","0.165365176887483"
"Less important","1990","secondary school degree","East Germany","","","",""
"Less important","1990","college entrance qualification","West Germany","153","0.128005230729","0.108499737741459","0.147510723716541"
"Less important","1990","college entrance qualification","East Germany","","","",""
"Less important","1990","Other degree","West Germany","15","","",""
"Less important","1990","Other degree","East Germany","","","",""
"Less important","1990","no degree/no degree yet","West Germany","17","","",""
"Less important","1990","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1990","lower secondary degree","West Germany","639","0.19662609070983","0.184081427319891","0.209170754099768"
"Quite unimportant","1990","lower secondary degree","East Germany","","","",""
"Quite unimportant","1990","secondary school degree","West Germany","126","0.113252621584397","0.0973890452715362","0.129116197897257"
"Quite unimportant","1990","secondary school degree","East Germany","","","",""
"Quite unimportant","1990","college entrance qualification","West Germany","49","0.051580389709392","0.0386673435002471","0.064493435918537"
"Quite unimportant","1990","college entrance qualification","East Germany","","","",""
"Quite unimportant","1990","Other degree","West Germany","4","","",""
"Quite unimportant","1990","Other degree","East Germany","","","",""
"Quite unimportant","1990","no degree/no degree yet","West Germany","12","","",""
"Quite unimportant","1990","no degree/no degree yet","East Germany","","","",""
"Very important","1991","lower secondary degree","West Germany","","","",""
"Very important","1991","lower secondary degree","East Germany","","","",""
"Very important","1991","secondary school degree","West Germany","","","",""
"Very important","1991","secondary school degree","East Germany","","","",""
"Very important","1991","college entrance qualification","West Germany","","","",""
"Very important","1991","college entrance qualification","East Germany","","","",""
"Very important","1991","Other degree","West Germany","","","",""
"Very important","1991","Other degree","East Germany","","","",""
"Very important","1991","no degree/no degree yet","West Germany","","","",""
"Very important","1991","no degree/no degree yet","East Germany","","","",""
"Important","1991","lower secondary degree","West Germany","","","",""
"Important","1991","lower secondary degree","East Germany","","","",""
"Important","1991","secondary school degree","West Germany","","","",""
"Important","1991","secondary school degree","East Germany","","","",""
"Important","1991","college entrance qualification","West Germany","","","",""
"Important","1991","college entrance qualification","East Germany","","","",""
"Important","1991","Other degree","West Germany","","","",""
"Important","1991","Other degree","East Germany","","","",""
"Important","1991","no degree/no degree yet","West Germany","","","",""
"Important","1991","no degree/no degree yet","East Germany","","","",""
