"plh0107","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","higher vocational","172","0.632275715305893","0.575696047132397","0.688855383479389","2"
"Important","1990","Full Time","middle vocational","1090","0.574157027595041","0.551958369224918","0.596355685965163","2"
"Important","1990","Full Time","higher education","239","0.622394268186638","0.575063053606306","0.66972548276697","2"
"Important","1990","Full Time","general elemantary","234","0.529947679345615","0.483206395857243","0.576688962833987","2"
"Important","1990","Full Time","vocational + Abi","55","0.517933950622886","0.419505430186627","0.616362471059144","2"
"Important","1990","Full Time","inadequately","15","","","","2"
"Important","1990","Full Time","in school","","","","","2"
"Important","1990","Part Time","in school","8","","","","2"
"Important","1990","Part Time","inadequately","5","","","","2"
"Important","1990","Part Time","general elemantary","151","0.465164040531226","0.411672115862444","0.518655965200009","2"
"Important","1990","Part Time","middle vocational","410","0.591859742543479","0.555053886533252","0.628665598553706","2"
"Important","1990","Part Time","vocational + Abi","31","0.622955721470422","0.487257293050655","0.75865414989019","2"
"Important","1990","Part Time","higher vocational","46","0.57588002535465","0.468254334428384","0.683505716280915","2"
"Important","1990","Part Time","higher education","78","0.587018191727297","0.500356235267329","0.673680148187265","2"
"Important","1990","Not Working","in school","48","0.505480532887143","0.404942542047772","0.606018523726513","2"
"Important","1990","Not Working","inadequately","10","","","","2"
"Important","1990","Not Working","general elemantary","229","0.269297967116046","0.237904657422944","0.300691276809147","2"
"Important","1990","Not Working","middle vocational","426","0.352369184957092","0.324614284546011","0.380124085368173","2"
"Important","1990","Not Working","vocational + Abi","24","","","","2"
"Important","1990","Not Working","higher vocational","34","0.257298639773415","0.177052985910148","0.337544293636682","2"
"Important","1990","Not Working","higher education","42","0.369670529839011","0.281059683104014","0.458281376574007","2"
"Less important","1990","Part Time","vocational + Abi","5","","","","3"
"Less important","1990","Part Time","higher vocational","22","","","","3"
"Less important","1990","Full Time","general elemantary","55","0.135678597392406","0.103608199951936","0.167748994832877","3"
"Less important","1990","Full Time","middle vocational","213","0.115199502934233","0.100866584663789","0.129532421204677","3"
"Less important","1990","Part Time","higher education","25","","","","3"
"Less important","1990","Full Time","inadequately","5","","","","3"
"Less important","1990","Full Time","vocational + Abi","10","","","","3"
"Less important","1990","Full Time","higher vocational","26","","","","3"
"Less important","1990","Part Time","middle vocational","124","0.175011412829249","0.146556322999856","0.203466502658642","3"
"Less important","1990","Full Time","in school","","","","","3"
"Less important","1990","Full Time","higher education","41","0.0928492832593222","0.0645141949979994","0.121184371520645","3"
"Less important","1990","Part Time","in school","1","","","","3"
"Less important","1990","Part Time","inadequately","2","","","","3"
"Less important","1990","Part Time","general elemantary","89","0.266993263128824","0.219549514928021","0.314437011329628","3"
"Less important","1990","Not Working","in school","8","","","","3"
"Less important","1990","Not Working","inadequately","8","","","","3"
"Less important","1990","Not Working","general elemantary","147","0.187463948450553","0.159843507428846","0.215084389472261","3"
"Less important","1990","Not Working","middle vocational","235","0.195013263747166","0.171993365605271","0.218033161889061","3"
"Less important","1990","Not Working","vocational + Abi","6","","","","3"
"Less important","1990","Not Working","higher vocational","33","0.311412092697046","0.2264073616463","0.396416823747793","3"
"Less important","1990","Not Working","higher education","22","","","","3"
"Quite unimportant","1990","Not Working","higher vocational","37","0.356319550735988","0.268407046654997","0.44423205481698","4"
"Quite unimportant","1990","Not Working","higher education","32","0.302875804295298","0.218526203061289","0.387225405529307","4"
"Quite unimportant","1990","Part Time","vocational + Abi","1","","","","4"
"Quite unimportant","1990","Full Time","general elemantary","3","","","","4"
"Quite unimportant","1990","Full Time","inadequately","","","","","4"
"Quite unimportant","1990","Full Time","middle vocational","16","","","","4"
"Quite unimportant","1990","Part Time","middle vocational","19","","","","4"
"Quite unimportant","1990","Part Time","higher vocational","2","","","","4"
"Quite unimportant","1990","Full Time","in school","","","","","4"
"Quite unimportant","1990","Full Time","vocational + Abi","1","","","","4"
"Quite unimportant","1990","Full Time","higher vocational","2","","","","4"
"Quite unimportant","1990","Full Time","higher education","3","","","","4"
"Quite unimportant","1990","Part Time","in school","","","","","4"
"Quite unimportant","1990","Part Time","inadequately","1","","","","4"
"Quite unimportant","1990","Part Time","general elemantary","22","","","","4"
"Quite unimportant","1990","Part Time","higher education","2","","","","4"
"Quite unimportant","1990","Not Working","in school","2","","","","4"
"Quite unimportant","1990","Not Working","inadequately","11","","","","4"
"Quite unimportant","1990","Not Working","general elemantary","316","0.450365558834397","0.415155239500303","0.485575878168491","4"
"Quite unimportant","1990","Not Working","middle vocational","356","0.358030839503739","0.330176410434472","0.385885268573005","4"
"Quite unimportant","1990","Not Working","vocational + Abi","6","","","","4"
"Very important","1990","Full Time","in school","","","","","1"
"Very important","1990","Full Time","inadequately","7","","","","1"
"Very important","1990","Full Time","general elemantary","146","0.327185356905557","0.283245799044902","0.371124914766211","1"
"Very important","1990","Full Time","middle vocational","587","0.301724966142147","0.281118404917988","0.322331527366306","1"
"Very important","1990","Full Time","vocational + Abi","33","0.395478075138317","0.299162232648462","0.491793917628172","1"
"Very important","1990","Full Time","higher vocational","79","0.271821141875144","0.219616798401102","0.324025485349187","1"
"Very important","1990","Full Time","higher education","120","0.278033955949168","0.234291529174533","0.321776382723804","1"
"Very important","1990","Part Time","in school","5","","","","1"
"Very important","1990","Part Time","inadequately","4","","","","1"
"Very important","1990","Part Time","general elemantary","72","0.190706965412246","0.14857506619311","0.232838864631381","1"
"Very important","1990","Part Time","middle vocational","132","0.196946770808658","0.167165076340244","0.226728465277071","1"
"Very important","1990","Part Time","vocational + Abi","12","","","","1"
"Very important","1990","Part Time","higher vocational","11","","","","1"
"Very important","1990","Part Time","higher education","19","","","","1"
"Very important","1990","Not Working","in school","37","0.385474385157559","0.287603380692548","0.48334538962257","1"
"Very important","1990","Not Working","inadequately","5","","","","1"
"Very important","1990","Not Working","general elemantary","75","0.0928725255990045","0.0723312127321099","0.113413838465899","1"
"Very important","1990","Not Working","middle vocational","121","0.0945867117920037","0.0775841071647348","0.111589316419273","1"
"Very important","1990","Not Working","vocational + Abi","16","","","","1"
"Very important","1990","Not Working","higher vocational","10","","","","1"
"Very important","1990","Not Working","higher education","18","","","","1"
"Important","1991","Full Time","inadequately","","","","","2"
"Important","1991","Full Time","general elemantary","","","","","2"
"Important","1991","Full Time","vocational + Abi","","","","","2"
"Important","1991","Full Time","middle vocational","","","","","2"
"Important","1991","Full Time","higher vocational","","","","","2"
"Important","1991","Full Time","higher education","","","","","2"
"Important","1991","Full Time","in school","","","","","2"
"Important","1991","Part Time","in school","","","","","2"
"Important","1991","Part Time","inadequately","","","","","2"
"Important","1991","Part Time","general elemantary","","","","","2"
"Important","1991","Part Time","middle vocational","","","","","2"
"Important","1991","Part Time","vocational + Abi","","","","","2"
"Important","1991","Part Time","higher vocational","","","","","2"
"Important","1991","Part Time","higher education","","","","","2"
"Important","1991","Not Working","in school","","","","","2"
"Important","1991","Not Working","inadequately","","","","","2"
"Important","1991","Not Working","general elemantary","","","","","2"
"Important","1991","Not Working","middle vocational","","","","","2"
"Important","1991","Not Working","vocational + Abi","","","","","2"
"Important","1991","Not Working","higher vocational","","","","","2"
"Important","1991","Not Working","higher education","","","","","2"
"Less important","1991","Full Time","inadequately","","","","","3"
"Less important","1991","Full Time","vocational + Abi","","","","","3"
"Less important","1991","Part Time","higher education","","","","","3"
"Less important","1991","Full Time","general elemantary","","","","","3"
"Less important","1991","Part Time","vocational + Abi","","","","","3"
"Less important","1991","Full Time","middle vocational","","","","","3"
"Less important","1991","Part Time","higher vocational","","","","","3"
"Less important","1991","Full Time","in school","","","","","3"
"Less important","1991","Full Time","higher vocational","","","","","3"
"Less important","1991","Part Time","middle vocational","","","","","3"
"Less important","1991","Full Time","higher education","","","","","3"
"Less important","1991","Part Time","in school","","","","","3"
"Less important","1991","Part Time","inadequately","","","","","3"
