"plh0107","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","general elemantary","614","0.375585651735602","0.351390981091472","0.399780322379733","2"
"Important","1990","inadequately","30","0.383296616496668","0.271766458011639","0.494826774981697","2"
"Important","1990","middle vocational","1926","0.502007153763356","0.485959246559769","0.518055060966943","2"
"Important","1990","in school","56","0.513960161315943","0.420131503391056","0.60778881924083","2"
"Important","1990","vocational + Abi","110","0.523654268506133","0.454436665428575","0.59287187158369","2"
"Important","1990","higher vocational","252","0.517853764202227","0.472870405495782","0.562837122908672","2"
"Important","1990","higher education","359","0.567171054001041","0.528814970633871","0.605527137368212","2"
"Less important","1990","general elemantary","291","0.189836750563138","0.170243558474349","0.209429942651927","3"
"Less important","1990","middle vocational","572","0.152532224332929","0.140992530197236","0.164071918468622","3"
"Less important","1990","inadequately","15","","","","3"
"Less important","1990","vocational + Abi","21","","","","3"
"Less important","1990","higher vocational","81","0.174490673251232","0.140323738246061","0.208657608256403","3"
"Less important","1990","in school","9","","","","3"
"Less important","1990","higher education","88","0.13434874366703","0.107948534797092","0.160748952536967","3"
"Quite unimportant","1990","higher vocational","41","0.108389136370835","0.0804032237489279","0.136375048992743","4"
"Quite unimportant","1990","middle vocational","391","0.131958135174438","0.121095371789886","0.14282089855899","4"
"Quite unimportant","1990","higher education","37","0.0657808456052336","0.0465900408957077","0.0849716503147594","4"
"Quite unimportant","1990","general elemantary","341","0.261673789968038","0.239713754545868","0.283633825390208","4"
"Quite unimportant","1990","vocational + Abi","8","","","","4"
"Quite unimportant","1990","inadequately","12","","","","4"
"Quite unimportant","1990","in school","2","","","","4"
"Very important","1990","in school","42","0.376807732783217","0.285836145305946","0.467779320260487","1"
"Very important","1990","inadequately","16","","","","1"
"Very important","1990","general elemantary","293","0.172903807733222","0.154010453355565","0.191797162110879","1"
"Very important","1990","middle vocational","840","0.213502486729277","0.200350176472285","0.22665479698627","1"
"Very important","1990","vocational + Abi","61","0.33647392379339","0.270989532172501","0.401958315414279","1"
"Very important","1990","higher vocational","100","0.199266426175706","0.163306399495757","0.235226452855654","1"
"Very important","1990","higher education","157","0.232699356726695","0.19998793284388","0.265410780609511","1"
"Important","1991","inadequately","","","","","2"
"Important","1991","in school","","","","","2"
"Important","1991","general elemantary","","","","","2"
"Important","1991","middle vocational","","","","","2"
"Important","1991","vocational + Abi","","","","","2"
"Important","1991","higher vocational","","","","","2"
"Important","1991","higher education","","","","","2"
"Less important","1991","inadequately","","","","","3"
"Less important","1991","in school","","","","","3"
"Less important","1991","general elemantary","","","","","3"
"Less important","1991","middle vocational","","","","","3"
"Less important","1991","vocational + Abi","","","","","3"
"Less important","1991","higher vocational","","","","","3"
"Less important","1991","higher education","","","","","3"
"Quite unimportant","1991","general elemantary","","","","","4"
"Quite unimportant","1991","middle vocational","","","","","4"
"Quite unimportant","1991","inadequately","","","","","4"
"Quite unimportant","1991","higher vocational","","","","","4"
"Quite unimportant","1991","higher education","","","","","4"
"Quite unimportant","1991","vocational + Abi","","","","","4"
"Quite unimportant","1991","in school","","","","","4"
"Very important","1991","in school","","","","","1"
"Very important","1991","inadequately","","","","","1"
"Very important","1991","general elemantary","","","","","1"
"Very important","1991","middle vocational","","","","","1"
"Very important","1991","vocational + Abi","","","","","1"
"Very important","1991","higher vocational","","","","","1"
"Very important","1991","higher education","","","","","1"
"Important","1992","inadequately","34","0.366098854255816","0.268191217037371","0.464006491474261","2"
"Important","1992","in school","64","0.468920087683355","0.385959838644441","0.551880336722269","2"
"Important","1992","general elemantary","695","0.363482332452283","0.341698911362516","0.38526575354205","2"
"Important","1992","middle vocational","2826","0.471125492466789","0.458348378659867","0.483902606273711","2"
"Important","1992","vocational + Abi","156","0.528326231180302","0.470370337084701","0.586282125275904","2"
"Important","1992","higher vocational","332","0.447371281230272","0.41127727385578","0.483465288604765","2"
"Important","1992","higher education","813","0.512697534828417","0.488043560192421","0.537351509464413","2"
"Less important","1992","inadequately","16","","","","3"
"Less important","1992","general elemantary","321","0.176399078215088","0.159137290553409","0.193660865876766","3"
"Less important","1992","vocational + Abi","39","0.148028455654303","0.106798695348224","0.189258215960382","3"
"Less important","1992","middle vocational","753","0.136905355175148","0.128106471563316","0.145704238786981","3"
"Less important","1992","in school","10","","","","3"
"Less important","1992","higher vocational","87","0.143873401352876","0.118396677631956","0.169350125073797","3"
"Less important","1992","higher education","137","0.0967554255373611","0.082174087762231","0.111336763312491","3"
"Quite unimportant","1992","inadequately","20","","","","4"
"Quite unimportant","1992","general elemantary","472","0.299712298380426","0.278964609159361","0.32045998760149","4"
"Quite unimportant","1992","vocational + Abi","13","","","","4"
"Quite unimportant","1992","middle vocational","682","0.151013539425948","0.141848243975111","0.160178834876785","4"
"Quite unimportant","1992","higher vocational","78","0.132758775056","0.108127556247204","0.157389993864796","4"
"Quite unimportant","1992","higher education","105","0.0806371313510516","0.0672073778794584","0.0940668848226449","4"
"Quite unimportant","1992","in school","4","","","","4"
"Very important","1992","general elemantary","385","0.160406290952204","0.143786540877195","0.177026041027213","1"
"Very important","1992","in school","61","0.412407128902849","0.330571573937213","0.494242683868485","1"
"Very important","1992","inadequately","23","","","","1"
"Very important","1992","middle vocational","1602","0.240955612932114","0.230008735532559","0.251902490331669","1"
"Very important","1992","vocational + Abi","77","0.262830689116429","0.211727580254328","0.313933797978529","1"
"Very important","1992","higher vocational","232","0.275996542360852","0.243547157551067","0.308445927170637","1"
"Very important","1992","higher education","524","0.30990990828317","0.287099783940921","0.332720032625419","1"
"Important","1993","inadequately","","","","","2"
"Important","1993","general elemantary","","","","","2"
"Important","1993","in school","","","","","2"
"Important","1993","middle vocational","","","","","2"
"Important","1993","vocational + Abi","","","","","2"
"Important","1993","higher vocational","","","","","2"
"Important","1993","higher education","","","","","2"
"Less important","1993","inadequately","","","","","3"
"Less important","1993","vocational + Abi","","","","","3"
"Less important","1993","general elemantary","","","","","3"
"Less important","1993","middle vocational","","","","","3"
"Less important","1993","in school","","","","","3"
"Less important","1993","higher vocational","","","","","3"
"Less important","1993","higher education","","","","","3"
