"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","14.25","11","1107","2","5","22","32","44","13.63","14.87","0","59","10","11"
"1984","Full Time","1-pers.-HH","10.73","8","508","2","4","14","24","43","9.97","11.49","0","58","7","10"
"1984","Full Time","Couple + C. GT 16 ","12.91","10","911","2","4","20","29","43","12.26","13.56","0","51","8","11"
"1984","Full Time","Couple + C. LE 16","10.52","9","1590","2","4","15","21","34","10.18","10.86","0","40","8","10"
"1984","Full Time","Couple + C. LE and GT 16","11.84","9","778","2","3","19","27","37","11.21","12.47","0","46","7","10"
"1984","Full Time","Single parent","8.03","5.94","231","1","3","11","19","29","7.14","8.92","0","33","4","7"
"1984","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Not Working","Couple + C. GT 16 ","1.7","0","40","0","0","1","6","26","0.32","3.08","0","26","0","0"
"1984","Not Working","Couple + C. LE 16","1.6","0","38","0","0","1","5","18","0.48","2.72","0","18","0","0"
"1984","Not Working","Couple + C. LE and GT 16","1.51","0","41","0","0","1","4","18","0.6","2.42","0","18","0","0"
"1984","Not Working","Single parent","","","","","","","","","","","","","",""
"1984","Part Time","(Married) couple without C.","9.77","6","245","1","2","14","23","45","8.55","10.99","0","49","4","7"
"1984","Part Time","1-pers.-HH","7.91","4","100","0","1","10","22","57","6.07","9.75","0","57","1","5"
"1984","Part Time","Couple + C. GT 16 ","7.79","5","281","1","1","12","20","37","6.79","8.79","0","49","2","5"
"1984","Part Time","Couple + C. LE 16","6.67","5","440","1","2","10","15","28","6.12","7.22","0","40","4","5"
"1984","Part Time","Couple + C. LE and GT 16","5.76","3","252","1","1","8","18","36","4.88","6.64","0","37","1","3"
"1984","Part Time","Single parent","7.45","4","77","1","1","13","19","36","5.61","9.29","0","36","1","6"
"1985","Full Time","(Married) couple without C.","13.44","11","974","2","5","20","29","41","12.82","14.06","0","58","9","11"
"1985","Full Time","1-pers.-HH","9.96","7","429","2","4","14","21","37","9.22","10.7","0","43","7","9"
"1985","Full Time","Couple + C. GT 16 ","12.33","9","886","2","3","20","28","42","11.66","13","0","49","8","10"
"1985","Full Time","Couple + C. LE 16","10.62","9","1286","2","5","15","21","31","10.24","11","0","41","8","9"
"1985","Full Time","Couple + C. LE and GT 16","11.62","9","641","2","3","18","27","37","10.96","12.28","0","40","7","10"
"1985","Full Time","Single parent","8.29","5","222","1","2","12","20","30","7.35","9.23","0","34","4","8"
"1985","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. LE 16","3.07","0","38","0","0","6","11","16","1.57","4.57","0","16","0","1"
"1985","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Working","Single parent","","","","","","","","","","","","","",""
"1985","Part Time","(Married) couple without C.","9.59","6","225","1","1","15","26","41","8.3","10.88","0","43","4","7"
"1985","Part Time","1-pers.-HH","6.69","3","111","0","1","9","20","40","5.19","8.19","0","40","1","4"
"1985","Part Time","Couple + C. GT 16 ","7.66","4","322","1","1","11","20","37","6.7","8.62","0","67","3","5"
"1985","Part Time","Couple + C. LE 16","6.91","4.88","432","1","1","11","17","28","6.31","7.51","0","31","4","5"
"1985","Part Time","Couple + C. LE and GT 16","6.05","3","207","1","1","9","17","27","5.17","6.93","0","27","1","5"
"1985","Part Time","Single parent","7.07","3","76","1","1","10","20","37","5.07","9.07","0","37","1","5"
"1986","Full Time","(Married) couple without C.","5.58","3","159","0","1","7","14","31","4.62","6.54","0","31","2","4"
"1986","Full Time","1-pers.-HH","3.96","1","48","0","1","5","12","44","1.84","6.08","0","44","1","1"
"1986","Full Time","Couple + C. GT 16 ","2.97","1","98","0","1","2","11","22","2.02","3.92","0","27","1","1"
"1986","Full Time","Couple + C. LE 16","5.05","1","142","0","1","8","14","27","3.94","6.16","0","32","1","3"
"1986","Full Time","Couple + C. LE and GT 16","5.6","1","48","0","1","5","20","31","3.54","7.66","0","31","1","3"
"1986","Full Time","Single parent","","","","","","","","","","","","","",""
"1986","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Not Working","Single parent","","","","","","","","","","","","","",""
"1986","Part Time","(Married) couple without C.","1.81","1","47","0","0","1","3","23","0.71","2.91","0","23","1","1"
"1986","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Part Time","Couple + C. GT 16 ","1.52","1","98","0","1","1","1","43","0.63","2.41","0","43","1","1"
"1986","Part Time","Couple + C. LE 16","2.77","1","43","0","0","1","13","20","1.25","4.29","0","20","1","1"
