"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","9.46","6","1564","1","2","14","23","38","9.05","9.87","0","59","6","7"
"1984","Employed","higher education","11.42","9","605","1","3","17","26","36","10.68","12.16","0","40","7","10"
"1984","Employed","higher vocational","12.69","9","439","2","4","19","30","46","11.69","13.69","0","57","8","10"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","8.15","7","584","1","3","12","16","22","7.67","8.63","0","30","8","10"
"1984","Employed","middle vocational","11.36","9","3480","1","4","16","26","41","11.05","11.67","0","58","8","8"
"1984","Employed","vocational + Abi","9.17","6","202","1","3","12","25","36","8.03","10.31","0","38","5","8"
"1984","Not Employed","general elemantary","3.5","0","61","0","0","1","18","37","1.67","5.33","0","37","0","0"
"1984","Not Employed","higher education","","","","","","","","","","","","","",""
"1984","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1984","Not Employed","in school","","","","","","","","","","","","","",""
"1984","Not Employed","inadequately","","","","","","","","","","","","","",""
"1984","Not Employed","middle vocational","2.22","0","73","0","0","1","6","33","0.91","3.53","0","33","0","0"
"1984","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Employed","general elemantary","8.9","6","1386","1","2","13","22","37","8.48","9.32","0","67","5","7"
"1985","Employed","higher education","11.03","8","553","1","3","17","25","35","10.27","11.79","0","39","7","9"
"1985","Employed","higher vocational","12.7","9","398","1","4","19","30","43","11.65","13.75","0","58","8","10"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","8.69","8","460","1","3","13","17","23","8.16","9.22","0","29","9","11"
"1985","Employed","middle vocational","11","8","3091","1","4","16","25","40","10.68","11.32","0","49","7","8"
"1985","Employed","vocational + Abi","9.09","6","172","1","3","12","24","39","7.85","10.33","0","39","5","8"
"1985","Not Employed","general elemantary","8.35","1","56","0","0","4","33","67","4.99","11.71","0","67","0","1"
"1985","Not Employed","higher education","","","","","","","","","","","","","",""
"1985","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1985","Not Employed","in school","","","","","","","","","","","","","",""
"1985","Not Employed","inadequately","","","","","","","","","","","","","",""
"1985","Not Employed","middle vocational","3.47","0","66","0","0","1","11","39","1.69","5.25","0","39","0","0"
"1985","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
