"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","4.99","4","2776","1","2","7","11","18","4.83","5.15","0","34","4","4"
"1984","16-34 y.","Not Employed","0.78","0","134","0","0","0","2","11","0.46","1.1","0","11","0","0"
"1984","35-65 y.","Employed","14.68","13","4090","3","6","21","29","41","14.39","14.97","0","55","12","12"
"1984","35-65 y.","Not Employed","6.05","0","45","0","0","5","26","33","3.22","8.88","0","33","0","0"
"1984","66 and older","Employed","25.92","24.18","45","3","5","42","57","59","20.12","31.72","1","59","11","38"
"1984","66 and older","Not Employed","","","","","","","","","","","","","",""
"1985","16-34 y.","Employed","4.77","4","2500","1","1","7","11","17","4.61","4.93","0","21","3","4"
"1985","16-34 y.","Not Employed","1.09","0","108","0","0","1","3","14","0.66","1.52","0","14","0","0"
"1985","35-65 y.","Employed","14.62","13","3589","3","6","21","29","40","14.32","14.92","0","49","12","13"
"1985","35-65 y.","Not Employed","10.81","4","42","0","0","20","32","44","6.96","14.66","0","44","0","11"
"1985","66 and older","Employed","23.43","20.84","32","5","7","35","41","67","17.43","29.43","2","67","11","35"
"1985","66 and older","Not Employed","","","","","","","","","","","","","",""
"1986","16-34 y.","Employed","2.09","1","636","0","1","2","6","14","1.86","2.32","0","20","1","1"
"1986","16-34 y.","Not Employed","0.4","0","45","0","0","0","1","6","0.01","0.79","0","6","0","0"
"1986","35-65 y.","Employed","7.15","1","226","0","1","13","21","43","5.98","8.32","0","44","1","3"
"1986","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1986","66 and older","Employed","","","","","","","","","","","","","",""
"1986","66 and older","Not Employed","","","","","","","","","","","","","",""
"1987","16-34 y.","Employed","1.72","1","847","0","1","1","4","12","1.54","1.9","0","18","1","1"
"1987","16-34 y.","Not Employed","0.29","0","55","0","0","0","1","4","0","0.58","0","6","0","0"
