"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","9.03","8","560","2","4","13","16","22","8.56","9.5","0","30","9","11"
"1984","Full Time","(1b) general elementary school","11.79","9","989","2","4","17","26","44","11.27","12.31","0","59","8","10"
"1984","Full Time","(1c) basic vocational qualification","13.21","11","2206","2","5","20","28","43","12.8","13.62","0","58","10","11"
"1984","Full Time","(2a) intermediate vocational","10.62","7","732","2","4","15","25","38","9.95","11.29","0","51","6","8"
"1984","Full Time","(2b) intermediate general qualification","6.34","3","121","2","2","6","15","35","5","7.68","0","38","2","3"
"1984","Full Time","(2c_gen) general maturity certificate","6.11","3","71","2","3","8","14","22","4.8","7.42","0","22","3","5"
"1984","Full Time","(2c_voc) vocational maturity certificate","11.63","7.22","234","2","3","15","30","43","10.39","12.87","0","57","7","9"
"1984","Full Time","(3a) lower tertiary education","13.46","12","165","2","5","21","28","39","11.93","14.99","0","40","9","14"
"1984","Full Time","(3b) higher tertiary education","11.54","9.73","297","1","4","17","24","34","10.51","12.57","0","38","7","10"
"1984","Not Working","(0) in school","","","","","","","","","","","","","",""
"1984","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Not Working","(1b) general elementary school","4.56","0","48","0","0","1","25","37","2.23","6.89","0","37","0","0"
"1984","Not Working","(1c) basic vocational qualification","2.54","0","48","0","0","1","7","33","0.69","4.39","0","33","0","0"
"1984","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","4.75","3","93","0","1","7","13","22","3.5","6","0","29","3","6"
"1984","Part Time","(1b) general elementary school","7.81","5","374","1","1","12","18","36","7.05","8.57","0","49","3","5"
"1984","Part Time","(1c) basic vocational qualification","8.48","5","466","1","1","13","20","39","7.73","9.23","0","57","4","6"
"1984","Part Time","(2a) intermediate vocational","7.71","5","193","1","2","11","17","36","6.63","8.79","0","42","4","6"
"1984","Part Time","(2b) intermediate general qualification","3.41","1","91","1","1","2","8","49","2.09","4.73","0","49","1","1"
"1984","Part Time","(2c_gen) general maturity certificate","2.15","1","71","0","1","3","5","11","1.48","2.82","0","17","1","2"
"1984","Part Time","(2c_voc) vocational maturity certificate","7.9","3","54","1","1","9","22","45","5.12","10.68","0","45","1","5"
"1984","Part Time","(3a) lower tertiary education","9.33","5","31","1","1","14","26","31","6","12.66","0","31","2","12"
"1984","Part Time","(3b) higher tertiary education","8.27","5","112","0","1","12","21","36","6.75","9.79","0","36","3","7"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","10.04","9.05","429","3","5","14","18","23","9.49","10.59","0","38","10","12"
"1985","Full Time","(1b) general elementary school","10.88","9","815","2","3","16","24","37","10.35","11.41","0","40","8","10"
"1985","Full Time","(1c) basic vocational qualification","12.7","10","1871","2","5","19","27","41","12.27","13.13","0","47","9","10"
"1985","Full Time","(2a) intermediate vocational","10.89","8","673","2","4","16","25","37","10.21","11.57","0","49","7","9"
"1985","Full Time","(2b) intermediate general qualification","5.62","3","129","2","2","6","13","36","4.49","6.75","0","36","2","3"
"1985","Full Time","(2c_gen) general maturity certificate","5.12","3","66","1","2","6","13","23","3.84","6.4","1","23","3","5"
"1985","Full Time","(2c_voc) vocational maturity certificate","12.01","8","198","2","4","17","31","44","10.56","13.46","0","58","6","9"
