"plh0191","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","(0) in school","West Germany","","","",""
"True entirely","1990","(0) in school","East Germany","","","",""
"True entirely","1990","(1a) inadequately completed","West Germany","","","",""
"True entirely","1990","(1a) inadequately completed","East Germany","2","","",""
"True entirely","1990","(1b) general elementary school","West Germany","","","",""
"True entirely","1990","(1b) general elementary school","East Germany","56","0.194354990343782","0.151981387057246","0.236728593630318"
"True entirely","1990","(1c) basic vocational qualification","West Germany","","","",""
"True entirely","1990","(1c) basic vocational qualification","East Germany","151","0.124150783346403","0.106488485363715","0.141813081329092"
"True entirely","1990","(2b) intermediate general qualification","West Germany","","","",""
"True entirely","1990","(2b) intermediate general qualification","East Germany","9","","",""
"True entirely","1990","(2a) intermediate vocational","West Germany","","","",""
"True entirely","1990","(2a) intermediate vocational","East Germany","80","0.0589183423843289","0.0465127084950153","0.0713239762736424"
"True entirely","1990","(2c_gen) general maturity certificate","West Germany","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","East Germany","3","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","West Germany","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"True entirely","1990","(3a) lower tertiary education","West Germany","","","",""
"True entirely","1990","(3a) lower tertiary education","East Germany","34","0.0526534434447212","0.035536467254044","0.0697704196353984"
"True entirely","1990","(3b) higher tertiary education","West Germany","","","",""
"True entirely","1990","(3b) higher tertiary education","East Germany","18","","",""
"Tends to agree","1990","(0) in school","West Germany","","","",""
"Tends to agree","1990","(0) in school","East Germany","","","",""
"Tends to agree","1990","(1a) inadequately completed","West Germany","","","",""
"Tends to agree","1990","(1a) inadequately completed","East Germany","12","","",""
"Tends to agree","1990","(1b) general elementary school","West Germany","","","",""
"Tends to agree","1990","(1b) general elementary school","East Germany","86","0.236624111865753","0.191112270699816","0.28213595303169"
"Tends to agree","1990","(1c) basic vocational qualification","West Germany","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","East Germany","293","0.217985171043489","0.195870587151978","0.240099754935"
"Tends to agree","1990","(2b) intermediate general qualification","West Germany","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","East Germany","38","0.209680867705673","0.150376121189156","0.26898561422219"
