"plh0191","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","in school","2","","",""
"True entirely","1990","inadequately","","","",""
"True entirely","1990","general elemantary","65","0.157849232687638","0.126390631907896","0.189307833467379"
"True entirely","1990","middle vocational","210","0.0919461523912902","0.0806690342154423","0.103223270567138"
"True entirely","1990","vocational + Abi","2","","",""
"True entirely","1990","higher vocational","25","","",""
"True entirely","1990","higher education","52","0.0518923395413124","0.0381101885362201","0.0656744905464047"
"Tends to agree","1990","in school","6","","",""
"Tends to agree","1990","inadequately","5","","",""
"Tends to agree","1990","general elemantary","124","0.229139835113847","0.192877034663409","0.265402635564285"
"Tends to agree","1990","middle vocational","528","0.209620824263033","0.193734972460907","0.225506676065159"
"Tends to agree","1990","vocational + Abi","14","","",""
"Tends to agree","1990","higher vocational","45","0.182952479868957","0.135775401012812","0.230129558725102"
"Tends to agree","1990","higher education","179","0.183886553326888","0.15981595954313","0.207957147110646"
"Rather not true","1990","in school","14","","",""
"Rather not true","1990","inadequately","4","","",""
"Rather not true","1990","general elemantary","185","0.357083296289978","0.315741878886136","0.39842471369382"
"Rather not true","1990","middle vocational","879","0.344072461978846","0.325531663241152","0.36261326071654"
"Rather not true","1990","vocational + Abi","32","0.398420396579706","0.291139985060183","0.505700808099229"
"Rather not true","1990","higher vocational","80","0.303864653881022","0.24774368329681","0.359985624465234"
"Rather not true","1990","higher education","394","0.39346042083953","0.363106370536308","0.423814471142753"
"Totally disagree","1990","in school","9","","",""
"Totally disagree","1990","inadequately","2","","",""
"Totally disagree","1990","general elemantary","142","0.255927635908537","0.218275517139231","0.293579754677844"
"Totally disagree","1990","middle vocational","905","0.354360561366831","0.335692755922568","0.373028366811094"
"Totally disagree","1990","vocational + Abi","32","0.429601407596786","0.321127529292235","0.538075285901336"
"Totally disagree","1990","higher vocational","108","0.410466279693093","0.350441398918676","0.470491160467509"
"Totally disagree","1990","higher education","370","0.370760686292269","0.340748936734083","0.400772435850455"
"True entirely","1991","in school","","","",""
"True entirely","1991","inadequately","1","","",""
"True entirely","1991","general elemantary","72","0.165584646080285","0.131579634760431","0.199589657400139"
"True entirely","1991","middle vocational","206","0.0928373455574507","0.0811463121683898","0.104528378946512"
"True entirely","1991","vocational + Abi","4","","",""
"True entirely","1991","higher vocational","17","","",""
"True entirely","1991","higher education","44","0.0457552871252436","0.0325028141002634","0.0590077601502238"
"Tends to agree","1991","in school","5","","",""
"Tends to agree","1991","inadequately","12","","",""
"Tends to agree","1991","general elemantary","120","0.275825701405425","0.234939132468731","0.31671227034212"
"Tends to agree","1991","middle vocational","572","0.247458530363127","0.230073902629515","0.264843158096739"
"Tends to agree","1991","vocational + Abi","14","","",""
"Tends to agree","1991","higher vocational","55","0.23991316539059","0.185431454779216","0.294394876001964"
"Tends to agree","1991","higher education","178","0.205744503994313","0.180106120403003","0.231382887585623"
"Rather not true","1991","in school","6","","",""
"Rather not true","1991","inadequately","15","","",""
"Rather not true","1991","general elemantary","167","0.356150016266147","0.312342303690418","0.399957728841875"
"Rather not true","1991","middle vocational","927","0.38314755680419","0.363562599146996","0.402732514461384"
"Rather not true","1991","vocational + Abi","32","0.40592410916452","0.294038142543114","0.517810075785925"
"Rather not true","1991","higher vocational","99","0.38758457138745","0.325426376816866","0.449742765958034"
"Rather not true","1991","higher education","410","0.421159722314081","0.389844954772405","0.452474489855756"
"Totally disagree","1991","in school","1","","",""
"Totally disagree","1991","inadequately","11","","",""
"Totally disagree","1991","general elemantary","100","0.202439636248143","0.165679991657393","0.239199280838893"
"Totally disagree","1991","middle vocational","662","0.276556567275232","0.258537046397785","0.29457608815268"
"Totally disagree","1991","vocational + Abi","24","","",""
"Totally disagree","1991","higher vocational","65","0.277826788597134","0.220678946477895","0.334974630716372"
"Totally disagree","1991","higher education","323","0.327340486566363","0.297579733839907","0.357101239292819"
"True entirely","1992","in school","3","","",""
"True entirely","1992","inadequately","11","","",""
"True entirely","1992","general elemantary","143","0.0782104084789962","0.066286962407218","0.0901338545507744"
"True entirely","1992","middle vocational","342","0.0605896814577361","0.0545710122710087","0.0666083506444635"
"True entirely","1992","vocational + Abi","7","","",""
"True entirely","1992","higher vocational","34","0.0388508238201027","0.0250303275622634","0.052671320077942"
"True entirely","1992","higher education","40","0.023985804323488","0.0165189768340872","0.0314526318128889"
"Tends to agree","1992","in school","7","","",""
"Tends to agree","1992","inadequately","22","","",""
"Tends to agree","1992","general elemantary","348","0.181618661322906","0.164498347992375","0.198738974653437"
"Tends to agree","1992","middle vocational","942","0.146474820398499","0.137554855787364","0.155394785009634"
"Tends to agree","1992","vocational + Abi","24","","",""
"Tends to agree","1992","higher vocational","82","0.102273896924165","0.0806027223214371","0.123945071526893"
"Tends to agree","1992","higher education","177","0.0943191137024911","0.0800558679822936","0.108582359422689"
"Rather not true","1992","in school","54","0.329658020486332","0.251789108758152","0.407526932214512"
"Rather not true","1992","inadequately","22","","",""
"Rather not true","1992","general elemantary","635","0.31198989119955","0.291415770386711","0.332564012012388"
"Rather not true","1992","middle vocational","1897","0.301884217043636","0.290302914479439","0.313465519607833"
"Rather not true","1992","vocational + Abi","89","0.301349532856639","0.248810809088479","0.353888256624799"
"Rather not true","1992","higher vocational","239","0.319367417235776","0.286022488520303","0.352712345951249"
"Rather not true","1992","higher education","552","0.292854926486172","0.270646824944069","0.315063028028274"
"Totally disagree","1992","in school","76","0.618533077639485","0.538070492673767","0.698995662605203"
"Totally disagree","1992","inadequately","41","0.44111415514526","0.341791224206301","0.540437086084219"
"Totally disagree","1992","general elemantary","822","0.428181038998548","0.406207672138191","0.450154405858905"
"Totally disagree","1992","middle vocational","2855","0.491051281100129","0.478439572940475","0.503662989259784"
"Totally disagree","1992","vocational + Abi","173","0.588479082576748","0.532131439673518","0.644826725479977"
"Totally disagree","1992","higher vocational","396","0.539507862019956","0.503859619693922","0.57515610434599"
"Totally disagree","1992","higher education","844","0.588840155487849","0.564827788993534","0.612852521982165"
"True entirely","1993","in school","6","","",""
"True entirely","1993","inadequately","71","0.118095620505665","0.0922082123377464","0.143983028673585"
"True entirely","1993","general elemantary","243","0.100490714831864","0.0891037337844077","0.111877695879321"
"True entirely","1993","middle vocational","437","0.0727588553480187","0.0665160967048675","0.0790016139911699"
"True entirely","1993","vocational + Abi","21","","",""
"True entirely","1993","higher vocational","53","0.0889531066633456","0.0684005775058824","0.109505635820809"
"True entirely","1993","higher education","96","0.0664505563559085","0.0543703884256989","0.0785307242861181"
"Tends to agree","1993","in school","16","","",""
"Tends to agree","1993","inadequately","169","0.282936432286427","0.246805082118308","0.319067782454547"
"Tends to agree","1993","general elemantary","560","0.21852602917988","0.202874684691735","0.234177373668025"
"Tends to agree","1993","middle vocational","1089","0.160143109236934","0.151328683128919","0.168957535344949"
"Tends to agree","1993","vocational + Abi","33","0.0736058212706857","0.0474880286664169","0.0997236138749544"
"Tends to agree","1993","higher vocational","89","0.122763048395046","0.0990707803374558","0.146455316452637"
"Tends to agree","1993","higher education","186","0.106838209881582","0.0918557415741365","0.121820678189028"
"Rather not true","1993","in school","70","0.340346901314555","0.272068879392365","0.408624923236745"
