"plh0191","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Schleswig-Holstein","Not Working","23","","","","3"
"Rather not true","1992","Lower Saxony","Not Working","89","0.286773210206259","0.236428904393735","0.337117516018783","3"
"Rather not true","1992","Hamburg","Full Time","10","","","","3"
"Rather not true","1992","Lower Saxony","Part Time","46","0.288911666757556","0.21732501549469","0.360498318020421","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Not Working","28","","","","3"
"Rather not true","1992","Saxony","Full Time","246","0.394715819970388","0.356668384410312","0.432763255530465","3"
"Rather not true","1992","Saxony","Part Time","77","0.339597192605026","0.276876256047322","0.402318129162729","3"
"Rather not true","1992","Schleswig-Holstein","Full Time","26","","","","3"
"Rather not true","1992","Schleswig-Holstein","Part Time","20","","","","3"
"Rather not true","1992","Saxony-Anhalt","Not Working","66","0.300095630543276","0.238403559650801","0.361787701435751","3"
"Rather not true","1992","Brandenburg","Not Working","58","0.321894322718186","0.253259670307856","0.390528975128516","3"
"Rather not true","1992","Lower Saxony","Full Time","106","0.30281731165867","0.25618818061642","0.349446442700921","3"
"Rather not true","1992","Thuringia","Not Working","63","0.331963176388139","0.263734381092848","0.40019197168343","3"
"Rather not true","1992","Bremen","Full Time","3","","","","3"
"Rather not true","1992","Saxony-Anhalt","Part Time","63","0.5037774821486","0.422114646780521","0.585440317516678","3"
"Rather not true","1992","Hamburg","Part Time","6","","","","3"
"Rather not true","1992","Hamburg","Not Working","7","","","","3"
"Rather not true","1992","Bremen","Part Time","2","","","","3"
"Rather not true","1992","Bremen","Not Working","8","","","","3"
"Rather not true","1992","North Rhine-Westphalia","Full Time","240","0.268462858454594","0.238350364669114","0.298575352240074","3"
"Rather not true","1992","North Rhine-Westphalia","Part Time","87","0.261815083331651","0.216083753611217","0.307546413052085","3"
"Rather not true","1992","North Rhine-Westphalia","Not Working","199","0.275750688474027","0.242739275802323","0.308762101145732","3"
"Rather not true","1992","Hesse","Full Time","80","0.274147556186655","0.22262846323091","0.3256666491424","3"
"Rather not true","1992","Bavaria","Not Working","113","0.267146746972379","0.225614225195758","0.308679268748999","3"
"Rather not true","1992","Berlin","Not Working","50","0.372017357153583","0.289562442385774","0.454472271921391","3"
"Rather not true","1992","Brandenburg","Full Time","152","0.414899781569571","0.364696285428637","0.465103277710504","3"
"Rather not true","1992","Brandenburg","Part Time","39","0.269209236878498","0.188493056982894","0.349925416774103","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Full Time","93","0.400379768456568","0.336499302931322","0.464260233981813","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Part Time","31","0.361577272928874","0.262862505467153","0.460292040390595","3"
"Rather not true","1992","Saxony-Anhalt","Full Time","177","0.402092147269146","0.355143724797497","0.449040569740795","3"
"Rather not true","1992","Thuringia","Full Time","159","0.451956910623422","0.400185525672243","0.503728295574601","3"
"Rather not true","1992","Thuringia","Part Time","58","0.400639449244668","0.32087947182101","0.480399426668327","3"
"Rather not true","1992","Saxony","Not Working","111","0.360209984805915","0.306334055561641","0.414085914050189","3"
"Rather not true","1992","Hesse","Part Time","35","0.237249716686066","0.163841060170864","0.310658373201268","3"
