"plh0191","year","education","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","204","0.133648622301277","0.117651108877353","0.149646135725202"
"True entirely","1990","secondary school degree","110","0.0576315938826236","0.0474938632802045","0.0677693244850426"
"True entirely","1990","college entrance qualification","32","0.0531513045545079","0.0341773347572184","0.0721252743517974"
"True entirely","1990","Other degree","7","","",""
"True entirely","1990","no degree/no degree yet","2","","",""
"Tends to agree","1990","lower secondary degree","390","0.222267357493499","0.20272053308177","0.241814181905227"
"Tends to agree","1990","secondary school degree","403","0.197398016336214","0.180083052911483","0.214712979760945"
"Tends to agree","1990","college entrance qualification","81","0.158034696477257","0.127182629249483","0.188886763705031"
"Tends to agree","1990","Other degree","15","","",""
"Tends to agree","1990","no degree/no degree yet","12","","",""
"Rather not true","1990","lower secondary degree","578","0.32699086794088","0.304936150626893","0.349045585254867"
"Rather not true","1990","secondary school degree","737","0.364646006107846","0.343707596820332","0.38558441539536"
"Rather not true","1990","college entrance qualification","235","0.427184202479563","0.385345709442624","0.469022695516501"
"Rather not true","1990","Other degree","17","","",""
"Rather not true","1990","no degree/no degree yet","19","","",""
"Totally disagree","1990","lower secondary degree","566","0.317093152264344","0.295215668488881","0.338970636039806"
"Totally disagree","1990","secondary school degree","780","0.380324383673317","0.35920606394074","0.401442703405893"
"Totally disagree","1990","college entrance qualification","189","0.361629796488672","0.320992074441218","0.402267518536126"
"Totally disagree","1990","Other degree","19","","",""
"Totally disagree","1990","no degree/no degree yet","11","","",""
"True entirely","1991","lower secondary degree","221","0.14685731846684","0.129376311585704","0.164338325347977"
"True entirely","1991","secondary school degree","101","0.0503595803573383","0.0406607890117803","0.0600583717028963"
"True entirely","1991","college entrance qualification","14","","",""
"True entirely","1991","Other degree","7","","",""
"True entirely","1991","no degree/no degree yet","1","","",""
"Tends to agree","1991","lower secondary degree","430","0.272152791217951","0.250172455629232","0.29413312680667"
"Tends to agree","1991","secondary school degree","422","0.228433902494809","0.209814582440455","0.247053222549163"
"Tends to agree","1991","college entrance qualification","67","0.144531613824156","0.113863588700161","0.175199638948151"
"Tends to agree","1991","Other degree","17","","",""
"Tends to agree","1991","no degree/no degree yet","13","","",""
"Rather not true","1991","lower secondary degree","586","0.368536628768008","0.3447122149871","0.392361042548916"
"Rather not true","1991","secondary school degree","795","0.392402088513169","0.370746461603176","0.414057715423162"
"Rather not true","1991","college entrance qualification","240","0.472769764588869","0.429225856663083","0.516313672514656"
"Rather not true","1991","Other degree","10","","",""
"Rather not true","1991","no degree/no degree yet","16","","",""
"Totally disagree","1991","lower secondary degree","338","0.212453261547201","0.192252037658066","0.232654485436337"
"Totally disagree","1991","secondary school degree","635","0.328804428634684","0.307969580476762","0.349639276792605"
"Totally disagree","1991","college entrance qualification","184","0.355000774941491","0.313266137125864","0.396735412757119"
"Totally disagree","1991","Other degree","14","","",""
"Totally disagree","1991","no degree/no degree yet","11","","",""
"True entirely","1992","lower secondary degree","397","0.0753740009177416","0.068305284302026","0.0824427175334572"
"True entirely","1992","secondary school degree","127","0.0384144718361126","0.0320233870883673","0.044805556583858"
"True entirely","1992","college entrance qualification","34","0.0280382629195726","0.0201207279237153","0.0359557979154299"
"True entirely","1992","Other degree","5","","",""
"True entirely","1992","no degree/no degree yet","14","","",""
"Tends to agree","1992","lower secondary degree","970","0.177961527163836","0.167720208721718","0.188202845605955"
"Tends to agree","1992","secondary school degree","453","0.111892993595335","0.101410435483024","0.122375551707647"
"Tends to agree","1992","college entrance qualification","120","0.0641056821298832","0.0523580179404375","0.075853346319329"
"Tends to agree","1992","Other degree","28","","",""
"Tends to agree","1992","no degree/no degree yet","23","","",""
"Rather not true","1992","lower secondary degree","1690","0.302783328556738","0.290480737235841","0.315085919877636"
"Rather not true","1992","secondary school degree","1174","0.31805475573797","0.302568055813994","0.333541455661947"
"Rather not true","1992","college entrance qualification","510","0.284355765218864","0.262720139350169","0.305991391087558"
"Rather not true","1992","Other degree","24","","",""
"Rather not true","1992","no degree/no degree yet","73","0.288121966972553","0.229076732326413","0.347167201618693"
"Totally disagree","1992","lower secondary degree","2301","0.443881143361683","0.430577705207053","0.457184581516314"
"Totally disagree","1992","secondary school degree","1720","0.531637778830581","0.515044506922911","0.548231050738252"
"Totally disagree","1992","college entrance qualification","1006","0.62350028973168","0.600262730572673","0.646737848890688"
"Totally disagree","1992","Other degree","38","0.399677075196729","0.301177723560561","0.498176426832897"
"Totally disagree","1992","no degree/no degree yet","116","0.561138646729962","0.496440382293657","0.625836911166267"
"True entirely","1993","lower secondary degree","469","0.0894710418448898","0.08203129226665","0.0969107914231295"
"True entirely","1993","secondary school degree","199","0.0690483570161814","0.0607292654575286","0.0773674485748342"
"True entirely","1993","college entrance qualification","96","0.0596831940945374","0.0486530963747118","0.070713291814363"
"True entirely","1993","Other degree","83","0.0864113664590582","0.0686839595036196","0.104138773414497"
"True entirely","1993","no degree/no degree yet","77","0.0812489984706991","0.0625372633511546","0.0999607335902437"
