"plh0191","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Full Time","in school","","","",""
"True entirely","1992","Full Time","inadequately","2","","",""
"True entirely","1992","Full Time","general elemantary","24","","",""
"True entirely","1992","Full Time","middle vocational","132","0.04548709938875","0.0381211084120398","0.0528530903654601"
"True entirely","1992","Full Time","vocational + Abi","3","","",""
"True entirely","1992","Full Time","higher vocational","13","","",""
"True entirely","1992","Full Time","higher education","21","","",""
"True entirely","1992","Part Time","in school","","","",""
"True entirely","1992","Part Time","inadequately","1","","",""
"True entirely","1992","Part Time","general elemantary","22","","",""
"True entirely","1992","Part Time","middle vocational","61","0.0471538314081978","0.0350698724393982","0.0592377903769974"
"True entirely","1992","Part Time","vocational + Abi","1","","",""
"True entirely","1992","Part Time","higher vocational","6","","",""
"True entirely","1992","Part Time","higher education","5","","",""
"True entirely","1992","Not Working","in school","3","","",""
"True entirely","1992","Not Working","inadequately","8","","",""
"True entirely","1992","Not Working","general elemantary","97","0.0961531466232439","0.0783133654586955","0.113992927787792"
"True entirely","1992","Not Working","middle vocational","149","0.0871414975197361","0.0740390529268727","0.100243942112599"
"True entirely","1992","Not Working","vocational + Abi","3","","",""
"True entirely","1992","Not Working","higher vocational","15","","",""
"True entirely","1992","Not Working","higher education","14","","",""
"Tends to agree","1992","Full Time","in school","1","","",""
"Tends to agree","1992","Full Time","inadequately","4","","",""
"Tends to agree","1992","Full Time","general elemantary","69","0.125543346679795","0.097010230468449","0.15407646289114"
"Tends to agree","1992","Full Time","middle vocational","406","0.115387791599712","0.104093667523685","0.12668191567574"
"Tends to agree","1992","Full Time","vocational + Abi","11","","",""
"Tends to agree","1992","Full Time","higher vocational","47","0.0842637203238976","0.0590157111312987","0.109511729516497"
"Tends to agree","1992","Full Time","higher education","88","0.0739832750910804","0.0579517697380629","0.090014780444098"
"Tends to agree","1992","Part Time","in school","","","",""
"Tends to agree","1992","Part Time","inadequately","8","","",""
"Tends to agree","1992","Part Time","general elemantary","51","0.120981077212724","0.0882361945216316","0.153725959903817"
"Tends to agree","1992","Part Time","middle vocational","192","0.137832877594127","0.118180663211149","0.157485091977105"
"Tends to agree","1992","Part Time","vocational + Abi","6","","",""
"Tends to agree","1992","Part Time","higher vocational","13","","",""
"Tends to agree","1992","Part Time","higher education","41","0.109373613453658","0.0751774675828169","0.143569759324499"
"Tends to agree","1992","Not Working","in school","6","","",""
"Tends to agree","1992","Not Working","inadequately","10","","",""
