"plh0191","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","West Germany","","","",""
"True entirely","1990","lower secondary degree","East Germany","204","0.133648622301277","0.117651108877353","0.149646135725202"
"True entirely","1990","secondary school degree","West Germany","","","",""
"True entirely","1990","secondary school degree","East Germany","110","0.0576315938826236","0.0474938632802045","0.0677693244850426"
"True entirely","1990","college entrance qualification","West Germany","","","",""
"True entirely","1990","college entrance qualification","East Germany","32","0.0531513045545079","0.0341773347572184","0.0721252743517974"
"True entirely","1990","Other degree","West Germany","","","",""
"True entirely","1990","Other degree","East Germany","7","","",""
"True entirely","1990","no degree/no degree yet","West Germany","","","",""
"True entirely","1990","no degree/no degree yet","East Germany","2","","",""
"Tends to agree","1990","lower secondary degree","West Germany","","","",""
"Tends to agree","1990","lower secondary degree","East Germany","390","0.222267357493499","0.20272053308177","0.241814181905227"
"Tends to agree","1990","secondary school degree","West Germany","","","",""
"Tends to agree","1990","secondary school degree","East Germany","403","0.197398016336214","0.180083052911483","0.214712979760945"
"Tends to agree","1990","college entrance qualification","West Germany","","","",""
"Tends to agree","1990","college entrance qualification","East Germany","81","0.158034696477257","0.127182629249483","0.188886763705031"
"Tends to agree","1990","Other degree","West Germany","","","",""
"Tends to agree","1990","Other degree","East Germany","15","","",""
"Tends to agree","1990","no degree/no degree yet","West Germany","","","",""
"Tends to agree","1990","no degree/no degree yet","East Germany","12","","",""
"Rather not true","1990","lower secondary degree","West Germany","","","",""
"Rather not true","1990","lower secondary degree","East Germany","578","0.32699086794088","0.304936150626893","0.349045585254867"
"Rather not true","1990","secondary school degree","West Germany","","","",""
"Rather not true","1990","secondary school degree","East Germany","737","0.364646006107846","0.343707596820332","0.38558441539536"
"Rather not true","1990","college entrance qualification","West Germany","","","",""
"Rather not true","1990","college entrance qualification","East Germany","235","0.427184202479563","0.385345709442624","0.469022695516501"
"Rather not true","1990","Other degree","West Germany","","","",""
"Rather not true","1990","Other degree","East Germany","17","","",""
"Rather not true","1990","no degree/no degree yet","West Germany","","","",""
"Rather not true","1990","no degree/no degree yet","East Germany","19","","",""
"Totally disagree","1990","lower secondary degree","West Germany","","","",""
"Totally disagree","1990","lower secondary degree","East Germany","566","0.317093152264344","0.295215668488881","0.338970636039806"
"Totally disagree","1990","secondary school degree","West Germany","","","",""
"Totally disagree","1990","secondary school degree","East Germany","780","0.380324383673317","0.35920606394074","0.401442703405893"
"Totally disagree","1990","college entrance qualification","West Germany","","","",""
"Totally disagree","1990","college entrance qualification","East Germany","189","0.361629796488672","0.320992074441218","0.402267518536126"
"Totally disagree","1990","Other degree","West Germany","","","",""
"Totally disagree","1990","Other degree","East Germany","19","","",""
"Totally disagree","1990","no degree/no degree yet","West Germany","","","",""
"Totally disagree","1990","no degree/no degree yet","East Germany","11","","",""
"True entirely","1991","lower secondary degree","West Germany","2","","",""
"True entirely","1991","lower secondary degree","East Germany","219","0.14669520239829","0.129188809617134","0.164201595179445"
