"plh0191","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","35-65 y.","Employed","1405","0.305119759643382","0.291341016863753","0.318898502423011","3"
"Rather not true","1992","16-34 y.","Employed","1045","0.320352412126971","0.304003035493638","0.336701788760304","3"
"Rather not true","1992","16-34 y.","Not Employed","253","0.291801887040204","0.260457206980365","0.323146567100044","3"
"Rather not true","1992","35-65 y.","Not Employed","416","0.304992425593113","0.280368948465","0.329615902721226","3"
"Rather not true","1992","66 and older","Not Employed","384","0.276510745500213","0.252938060644808","0.300083430355619","3"
"Rather not true","1992","66 and older","Employed","8","","","","3"
"Tends to agree","1992","16-34 y.","Not Employed","77","0.0801098940332175","0.0613921517594067","0.0988276363070282","2"
"Tends to agree","1992","16-34 y.","Employed","330","0.0983389951839108","0.0879054996021943","0.108772490765627","2"
"Tends to agree","1992","35-65 y.","Employed","606","0.118487768767916","0.108816791177515","0.128158746358317","2"
"Tends to agree","1992","35-65 y.","Not Employed","263","0.178884240982418","0.158386862537402","0.199381619427435","2"
"Tends to agree","1992","66 and older","Not Employed","331","0.23261274254357","0.210345776669082","0.254879708418058","2"
"Tends to agree","1992","66 and older","Employed","5","","","","2"
"Totally disagree","1992","16-34 y.","Not Employed","446","0.578723158277499","0.544677507949063","0.612768808605935","4"
"Totally disagree","1992","16-34 y.","Employed","1664","0.556170767658112","0.538762428456105","0.573579106860119","4"
"Totally disagree","1992","35-65 y.","Not Employed","552","0.438572592920728","0.412034015829483","0.465111170011973","4"
"Totally disagree","1992","35-65 y.","Employed","2076","0.526719420147202","0.511778805904709","0.541660034389696","4"
"Totally disagree","1992","66 and older","Not Employed","519","0.384439689139263","0.358801555037025","0.410077823241501","4"
"Totally disagree","1992","66 and older","Employed","20","","","","4"
"True entirely","1992","16-34 y.","Not Employed","32","0.0493650606490795","0.034428206712041","0.0643019145861181","1"
"True entirely","1992","16-34 y.","Employed","90","0.025137825031006","0.0196527727814867","0.0306228772805254","1"
"True entirely","1992","35-65 y.","Not Employed","112","0.0775507405037408","0.0632461871303408","0.0918552938771408","1"
"True entirely","1992","35-65 y.","Employed","203","0.0496730514414994","0.0431715092205249","0.0561745936624738","1"
"True entirely","1992","66 and older","Not Employed","149","0.106436822816953","0.0901833719073833","0.122690273726523","1"
"True entirely","1992","66 and older","Employed","1","","","","1"
"Rather not true","1993","16-34 y.","Not Employed","413","0.353246799243562","0.325752643261918","0.380740955225205","3"
"Rather not true","1993","16-34 y.","Employed","1316","0.353963002526071","0.338604428861253","0.36932157619089","3"
"Rather not true","1993","35-65 y.","Not Employed","594","0.325593563147309","0.303873399532686","0.347313726761933","3"
"Rather not true","1993","35-65 y.","Employed","1774","0.345715269771583","0.332417672115047","0.359012867428118","3"
"Rather not true","1993","66 and older","Not Employed","436","0.304946537105775","0.281143045521265","0.328750028690285","3"
"Rather not true","1993","66 and older","Employed","14","","","","3"
"Tends to agree","1993","16-34 y.","Employed","436","0.105355713726684","0.095495246409497","0.115216181043871","2"
"Tends to agree","1993","16-34 y.","Not Employed","156","0.121914747341743","0.103094364901627","0.14073512978186","2"
"Tends to agree","1993","35-65 y.","Not Employed","397","0.21072272876676","0.191819550808154","0.229625906725366","2"
"Tends to agree","1993","35-65 y.","Employed","793","0.150456507090284","0.140460448075283","0.160452566105286","2"
"Tends to agree","1993","66 and older","Not Employed","374","0.236038461462841","0.214082784016712","0.257994138908969","2"
"Tends to agree","1993","66 and older","Employed","7","","","","2"
"Totally disagree","1993","16-34 y.","Employed","1793","0.488586600618666","0.472531978705448","0.504641222531883","4"
"Totally disagree","1993","16-34 y.","Not Employed","531","0.470214776516395","0.441504985049938","0.498924567982851","4"
