"plh0191","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Employed","no migration background","2342","0.313307370560419","0.302490808544801","0.324123932576037","3"
"Rather not true","1992","Not Employed","direct migration background","70","0.288199440667236","0.230291264203629","0.346107617130843","3"
"Rather not true","1992","Not Employed","no migration background","979","0.289920182872145","0.274366492827326","0.305473872916964","3"
"Rather not true","1992","Not Employed","indirect migration background","4","","","","3"
"Rather not true","1992","Employed","direct migration background","97","0.262821688750512","0.215965698863452","0.309677678637573","3"
"Rather not true","1992","Employed","indirect migration background","19","","","","3"
"Tends to agree","1992","Not Employed","no migration background","620","0.187840998294416","0.174451745056162","0.201230251532671","2"
"Tends to agree","1992","Not Employed","direct migration background","49","0.209675067278847","0.157628703018895","0.261721431538799","2"
"Tends to agree","1992","Employed","no migration background","904","0.111981417843196","0.104627703534379","0.119335132152013","2"
"Tends to agree","1992","Not Employed","indirect migration background","2","","","","2"
"Tends to agree","1992","Employed","direct migration background","32","0.0908528969943003","0.0602590062411942","0.121446787747406","2"
"Tends to agree","1992","Employed","indirect migration background","5","","","","2"
"Totally disagree","1992","Not Employed","no migration background","1403","0.43647755512055","0.419476448226679","0.453478662014421","4"
"Totally disagree","1992","Not Employed","direct migration background","93","0.407823384478909","0.344992112924185","0.470654656033634","4"
"Totally disagree","1992","Not Employed","indirect migration background","21","","","","4"
"Totally disagree","1992","Employed","no migration background","3549","0.537328738613598","0.525701434210594","0.548956043016603","4"
"Totally disagree","1992","Employed","direct migration background","186","0.565493683912856","0.512726955525743","0.61826041229997","4"
"Totally disagree","1992","Employed","indirect migration background","25","","","","4"
"True entirely","1992","Not Employed","no migration background","267","0.0857612637128885","0.0761624839802976","0.0953600434454795","1"
"True entirely","1992","Not Employed","direct migration background","23","","","","1"
"True entirely","1992","Not Employed","indirect migration background","3","","","","1"
"True entirely","1992","Employed","no migration background","269","0.0373824729827866","0.0329587936063066","0.0418061523592667","1"
"True entirely","1992","Employed","direct migration background","24","","","","1"
"True entirely","1992","Employed","indirect migration background","1","","","","1"
"Rather not true","1993","Not Employed","no migration background","1149","0.329203721652736","0.31343591557351","0.344971527731962","3"
"Rather not true","1993","Not Employed","direct migration background","241","0.265602037304016","0.235130612878152","0.29607346172988","3"
"Rather not true","1993","Not Employed","indirect migration background","53","0.26902710280524","0.201769945091991","0.336284260518488","3"
"Rather not true","1993","Employed","no migration background","2466","0.352072174278848","0.34065109205533","0.363493256502365","3"
"Rather not true","1993","Employed","direct migration background","527","0.323648527859266","0.301073455204567","0.346223600513966","3"
"Rather not true","1993","Employed","indirect migration background","111","0.386350859163202","0.331795378786872","0.440906339539531","3"
"Tends to agree","1993","Not Employed","direct migration background","223","0.25652220779279","0.226391605815406","0.286652809770173","2"
"Tends to agree","1993","Not Employed","no migration background","682","0.201113335745538","0.187663821468282","0.214562850022795","2"
"Tends to agree","1993","Not Employed","indirect migration background","22","","","","2"
"Tends to agree","1993","Employed","no migration background","898","0.126113011242016","0.118174561937781","0.134051460546252","2"
"Tends to agree","1993","Employed","direct migration background","296","0.179009089197294","0.160511597763082","0.197506580631506","2"
"Tends to agree","1993","Employed","indirect migration background","42","0.160506102165428","0.119377691840213","0.201634512490644","2"
"Totally disagree","1993","Not Employed","direct migration background","235","0.329753676596387","0.297317969717297","0.362189383475476","4"
"Totally disagree","1993","Not Employed","no migration background","1242","0.360539107155091","0.344427948882646","0.376650265427536","4"
"Totally disagree","1993","Not Employed","indirect migration background","81","0.483106452944596","0.407316466410795","0.558896439478398","4"
"Totally disagree","1993","Employed","no migration background","2985","0.463173476217022","0.451249614941229","0.475097337492815","4"
"Totally disagree","1993","Employed","direct migration background","726","0.444837458755793","0.420859242540307","0.468815674971278","4"
"Totally disagree","1993","Employed","indirect migration background","137","0.381083113680842","0.326668769875826","0.435497457485859","4"
"True entirely","1993","Not Employed","no migration background","339","0.109143835446635","0.0986810581763315","0.119606612716938","1"
"True entirely","1993","Not Employed","direct migration background","108","0.148122078306808","0.123613963645489","0.172630192968127","1"
"True entirely","1993","Not Employed","indirect migration background","11","","","","1"
"True entirely","1993","Employed","no migration background","369","0.0586413382621139","0.0530230038023729","0.0642596727218548","1"
"True entirely","1993","Employed","direct migration background","101","0.0525049241876472","0.0417428837988096","0.0632669645764847","1"
"True entirely","1993","Employed","indirect migration background","16","","","","1"
"Rather not true","1994","Not Employed","no migration background","","","","","3"
"Rather not true","1994","Not Employed","direct migration background","","","","","3"
"Rather not true","1994","Not Employed","indirect migration background","","","","","3"
"Rather not true","1994","Employed","no migration background","","","","","3"
"Rather not true","1994","Employed","direct migration background","","","","","3"
"Rather not true","1994","Employed","indirect migration background","","","","","3"
"Tends to agree","1994","Not Employed","direct migration background","","","","","2"
"Tends to agree","1994","Not Employed","no migration background","","","","","2"
"Tends to agree","1994","Not Employed","indirect migration background","","","","","2"
"Tends to agree","1994","Employed","no migration background","","","","","2"
"Tends to agree","1994","Employed","direct migration background","","","","","2"
"Tends to agree","1994","Employed","indirect migration background","","","","","2"
"Totally disagree","1994","Not Employed","no migration background","","","","","4"
"Totally disagree","1994","Not Employed","direct migration background","","","","","4"
"Totally disagree","1994","Not Employed","indirect migration background","","","","","4"
"Totally disagree","1994","Employed","no migration background","","","","","4"
"Totally disagree","1994","Employed","direct migration background","","","","","4"
"Totally disagree","1994","Employed","indirect migration background","","","","","4"
