"plh0191","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","lower secondary degree","217","0.0962236123075512","0.0839620054480671","0.108485219167035"
"True entirely","1992","Not Employed","secondary school degree","41","0.065503291863381","0.0470960462737024","0.0839105374530597"
"True entirely","1992","Not Employed","college entrance qualification","15","","",""
"True entirely","1992","Not Employed","Other degree","4","","",""
"True entirely","1992","Not Employed","no degree/no degree yet","11","","",""
"True entirely","1992","Employed","lower secondary degree","180","0.0569117956984311","0.0488033546252146","0.0650202367716477"
"True entirely","1992","Employed","secondary school degree","86","0.0284342271286685","0.0222557348181433","0.0346127194391936"
"True entirely","1992","Employed","college entrance qualification","19","","",""
"True entirely","1992","Employed","Other degree","1","","",""
"True entirely","1992","Employed","no degree/no degree yet","3","","",""
"Tends to agree","1992","Not Employed","lower secondary degree","511","0.229734202896221","0.212243421995593","0.247224983796849"
"Tends to agree","1992","Not Employed","secondary school degree","91","0.117530130923668","0.0935697946628928","0.141490467184443"
"Tends to agree","1992","Not Employed","college entrance qualification","31","0.0760271636447931","0.049237444251057","0.102816883038529"
"Tends to agree","1992","Not Employed","Other degree","11","","",""
"Tends to agree","1992","Not Employed","no degree/no degree yet","16","","",""
"Tends to agree","1992","Employed","lower secondary degree","459","0.132117134851025","0.120265720167255","0.143968549534795"
"Tends to agree","1992","Employed","secondary school degree","362","0.109816121663314","0.0981936470472964","0.121438596279331"
"Tends to agree","1992","Employed","college entrance qualification","89","0.0601641098632996","0.0472079674377576","0.0731202522888415"
"Tends to agree","1992","Employed","Other degree","17","","",""
"Tends to agree","1992","Employed","no degree/no degree yet","7","","",""
"Rather not true","1992","Not Employed","lower secondary degree","671","0.296400248009046","0.277412293441229","0.315388202576863"
"Rather not true","1992","Not Employed","secondary school degree","213","0.292862957717451","0.259005653819257","0.326720261615644"
"Rather not true","1992","Not Employed","college entrance qualification","99","0.262871313745132","0.218377726396365","0.3073649010939"
"Rather not true","1992","Not Employed","Other degree","11","","",""
"Rather not true","1992","Not Employed","no degree/no degree yet","56","0.28959485136812","0.219963831348916","0.359225871387324"
"Rather not true","1992","Employed","lower secondary degree","1019","0.308435507909131","0.29227114501085","0.324599870807412"
"Rather not true","1992","Employed","secondary school degree","961","0.327336086877983","0.309893065986626","0.344779107769341"
"Rather not true","1992","Employed","college entrance qualification","411","0.291459120450822","0.266699029599474","0.31621921130217"
"Rather not true","1992","Employed","Other degree","13","","",""
"Rather not true","1992","Employed","no degree/no degree yet","17","","",""
"Totally disagree","1992","Not Employed","lower secondary degree","823","0.377641936787182","0.357484452396411","0.397799421177953"
"Totally disagree","1992","Not Employed","secondary school degree","349","0.5241036194955","0.486947261708637","0.561259977282364"
"Totally disagree","1992","Not Employed","college entrance qualification","231","0.601327794672296","0.55183775670486","0.650817832639732"
"Totally disagree","1992","Not Employed","Other degree","10","","",""
"Totally disagree","1992","Not Employed","no degree/no degree yet","80","0.540870519668957","0.464369269238148","0.617371770099765"
"Totally disagree","1992","Employed","lower secondary degree","1478","0.502535561541413","0.485036108122863","0.520035014959963"
"Totally disagree","1992","Employed","secondary school degree","1371","0.534413564330034","0.515871222246822","0.552955906413247"
"Totally disagree","1992","Employed","college entrance qualification","775","0.630831131246447","0.60453753154061","0.657124730952285"
"Totally disagree","1992","Employed","Other degree","28","","",""
"Totally disagree","1992","Employed","no degree/no degree yet","36","0.615017429827154","0.494862370534953","0.735172489119354"
"True entirely","1993","Not Employed","lower secondary degree","283","0.125221388957231","0.111871168615774","0.138571609298689"
"True entirely","1993","Not Employed","secondary school degree","58","0.0933315737900108","0.0733479415294448","0.113315206050577"
"True entirely","1993","Not Employed","college entrance qualification","25","","",""
"True entirely","1993","Not Employed","Other degree","37","0.166061392600633","0.121086348836042","0.211036436365224"
"True entirely","1993","Not Employed","no degree/no degree yet","51","0.0942591414253693","0.0675867873441435","0.120931495506595"
"True entirely","1993","Employed","lower secondary degree","186","0.0566525946500856","0.0487567615852846","0.0645484277148866"
"True entirely","1993","Employed","secondary school degree","141","0.0591142011219247","0.050306136499242","0.0679222657446074"
"True entirely","1993","Employed","college entrance qualification","71","0.0566118967554159","0.0443476760778161","0.0688761174330156"
"True entirely","1993","Employed","Other degree","46","0.0552779087067793","0.0383732124183343","0.0721826049952242"
"True entirely","1993","Employed","no degree/no degree yet","26","","",""
"Tends to agree","1993","Not Employed","lower secondary degree","558","0.235802567140507","0.218679673890795","0.252925460390218"
"Tends to agree","1993","Not Employed","secondary school degree","135","0.156238124437484","0.131295660890662","0.181180587984305"
"Tends to agree","1993","Not Employed","college entrance qualification","40","0.100320865590263","0.0711695963241953","0.129472134856332"
"Tends to agree","1993","Not Employed","Other degree","72","0.311753331931456","0.255771407011885","0.367735256851027"
"Tends to agree","1993","Not Employed","no degree/no degree yet","110","0.202546266397154","0.165859241264702","0.239233291529607"
"Tends to agree","1993","Employed","lower secondary degree","542","0.162156352752053","0.149567078343023","0.174745627161083"
"Tends to agree","1993","Employed","secondary school degree","358","0.1152660687497","0.10333928882667","0.127192848672729"
"Tends to agree","1993","Employed","college entrance qualification","93","0.0680551610733697","0.0546902355568509","0.0814200865898885"
"Tends to agree","1993","Employed","Other degree","142","0.240010360758881","0.208416815295218","0.271603906222544"
"Tends to agree","1993","Employed","no degree/no degree yet","82","0.210522394277875","0.168291951428102","0.252752837127649"
"Rather not true","1993","Not Employed","lower secondary degree","790","0.335208793379707","0.316167325170492","0.354250261588921"
"Rather not true","1993","Not Employed","secondary school degree","263","0.29188979408989","0.260658083571908","0.323121504607873"
"Rather not true","1993","Not Employed","college entrance qualification","129","0.307215117684975","0.262450126632388","0.351980108737563"
"Rather not true","1993","Not Employed","Other degree","84","0.26635184441872","0.212927157465822","0.319776531371618"
"Rather not true","1993","Not Employed","no degree/no degree yet","149","0.310859272720579","0.268608612468254","0.353109932972904"
"Rather not true","1993","Employed","lower secondary degree","1157","0.352165902812039","0.335852003439494","0.368479802184584"
"Rather not true","1993","Employed","secondary school degree","1052","0.361641529030502","0.343696771920029","0.379586286140975"
"Rather not true","1993","Employed","college entrance qualification","479","0.331363587981417","0.306383825213962","0.356343350748873"
"Rather not true","1993","Employed","Other degree","236","0.329293217818222","0.294528614604279","0.364057821032165"
"Rather not true","1993","Employed","no degree/no degree yet","110","0.299874371429405","0.252410381758977","0.347338361099833"
"Totally disagree","1993","Not Employed","lower secondary degree","730","0.303767250522555","0.285217084685074","0.322317416360037"
"Totally disagree","1993","Not Employed","secondary school degree","358","0.458540507682615","0.424310442339734","0.492770573025496"
"Totally disagree","1993","Not Employed","college entrance qualification","214","0.523040371583682","0.474575571509788","0.571505171657576"
"Totally disagree","1993","Not Employed","Other degree","70","0.255833431049191","0.203100253392679","0.308566608705703"
"Totally disagree","1993","Not Employed","no degree/no degree yet","151","0.392335319456897","0.347763708729424","0.43690693018437"
"Totally disagree","1993","Employed","lower secondary degree","1408","0.429025149785822","0.412120659075696","0.445929640495948"
"Totally disagree","1993","Employed","secondary school degree","1203","0.463978201097874","0.445352778413366","0.482603623782383"
"Totally disagree","1993","Employed","college entrance qualification","721","0.543969354189797","0.51753765172473","0.570401056654864"
"Totally disagree","1993","Employed","Other degree","278","0.375418512716117","0.339597989004924","0.41123903642731"
"Totally disagree","1993","Employed","no degree/no degree yet","140","0.431062680684705","0.379763668611639","0.48236169275777"
"True entirely","1994","Not Employed","lower secondary degree","","","",""
"True entirely","1994","Not Employed","secondary school degree","","","",""
"True entirely","1994","Not Employed","college entrance qualification","","","",""
"True entirely","1994","Not Employed","Other degree","","","",""
"True entirely","1994","Not Employed","no degree/no degree yet","","","",""
"True entirely","1994","Employed","lower secondary degree","","","",""
"True entirely","1994","Employed","secondary school degree","","","",""
"True entirely","1994","Employed","college entrance qualification","","","",""
"True entirely","1994","Employed","Other degree","","","",""
"True entirely","1994","Employed","no degree/no degree yet","","","",""
"Tends to agree","1994","Not Employed","lower secondary degree","","","",""
"Tends to agree","1994","Not Employed","secondary school degree","","","",""
"Tends to agree","1994","Not Employed","college entrance qualification","","","",""
"Tends to agree","1994","Not Employed","Other degree","","","",""
"Tends to agree","1994","Not Employed","no degree/no degree yet","","","",""
"Tends to agree","1994","Employed","lower secondary degree","","","",""
"Tends to agree","1994","Employed","secondary school degree","","","",""
"Tends to agree","1994","Employed","college entrance qualification","","","",""
"Tends to agree","1994","Employed","Other degree","","","",""
"Tends to agree","1994","Employed","no degree/no degree yet","","","",""
"Rather not true","1994","Not Employed","lower secondary degree","","","",""
"Rather not true","1994","Not Employed","secondary school degree","","","",""
"Rather not true","1994","Not Employed","college entrance qualification","","","",""
"Rather not true","1994","Not Employed","Other degree","","","",""
"Rather not true","1994","Not Employed","no degree/no degree yet","","","",""
"Rather not true","1994","Employed","lower secondary degree","","","",""
"Rather not true","1994","Employed","secondary school degree","","","",""
"Rather not true","1994","Employed","college entrance qualification","","","",""
"Rather not true","1994","Employed","Other degree","","","",""
"Rather not true","1994","Employed","no degree/no degree yet","","","",""
"Totally disagree","1994","Not Employed","lower secondary degree","","","",""
"Totally disagree","1994","Not Employed","secondary school degree","","","",""
"Totally disagree","1994","Not Employed","college entrance qualification","","","",""
"Totally disagree","1994","Not Employed","Other degree","","","",""
"Totally disagree","1994","Not Employed","no degree/no degree yet","","","",""
"Totally disagree","1994","Employed","lower secondary degree","","","",""
"Totally disagree","1994","Employed","secondary school degree","","","",""
"Totally disagree","1994","Employed","college entrance qualification","","","",""
"Totally disagree","1994","Employed","Other degree","","","",""
"Totally disagree","1994","Employed","no degree/no degree yet","","","",""
"True entirely","1995","Not Employed","lower secondary degree","255","0.123026864367817","0.109972388847825","0.136081339887809"
"True entirely","1995","Not Employed","secondary school degree","51","0.0698257768853652","0.0523074406952542","0.0873441130754761"
"True entirely","1995","Not Employed","college entrance qualification","14","","",""
"True entirely","1995","Not Employed","Other degree","27","","",""
"True entirely","1995","Not Employed","no degree/no degree yet","49","0.0763447089206032","0.0540911815108413","0.0985982363303651"
"True entirely","1995","Employed","lower secondary degree","120","0.0439862530947682","0.0365838129497532","0.0513886932397831"
"True entirely","1995","Employed","secondary school degree","90","0.035294352504136","0.0284115563458308","0.0421771486624412"
"True entirely","1995","Employed","college entrance qualification","29","","",""
"True entirely","1995","Employed","Other degree","44","0.0579016442730159","0.0416048133156782","0.0741984752303537"
"True entirely","1995","Employed","no degree/no degree yet","9","","",""
"Tends to agree","1995","Not Employed","lower secondary degree","524","0.208167231019667","0.192031478523945","0.224302983515388"
"Tends to agree","1995","Not Employed","secondary school degree","116","0.165184211629036","0.139658232329863","0.190710190928209"
"Tends to agree","1995","Not Employed","college entrance qualification","38","0.0819968971132182","0.0576796479249127","0.106314146301524"
"Tends to agree","1995","Not Employed","Other degree","97","0.285435893019322","0.239847707533064","0.33102407850558"
"Tends to agree","1995","Not Employed","no degree/no degree yet","100","0.140829524069659","0.111679363186198","0.169979684953119"
