"plh0191","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","(0) in school","Male","","","",""
"True entirely","1990","(0) in school","Female","","","",""
"True entirely","1990","(1a) inadequately completed","Male","1","","",""
"True entirely","1990","(1a) inadequately completed","Female","1","","",""
"True entirely","1990","(1b) general elementary school","Male","6","","",""
"True entirely","1990","(1b) general elementary school","Female","50","0.201236255084998","0.15468965688613","0.247782853283867"
"True entirely","1990","(1c) basic vocational qualification","Male","68","0.119350444843089","0.0948385414927478","0.143862348193429"
"True entirely","1990","(1c) basic vocational qualification","Female","83","0.128799038635848","0.103377568770989","0.154220508500707"
"True entirely","1990","(2b) intermediate general qualification","Male","3","","",""
"True entirely","1990","(2b) intermediate general qualification","Female","6","","",""
"True entirely","1990","(2a) intermediate vocational","Male","41","0.0541566176301266","0.0378388308925131","0.0704744043677401"
"True entirely","1990","(2a) intermediate vocational","Female","39","0.0648115812666309","0.0458119968154803","0.0838111657177815"
"True entirely","1990","(2c_gen) general maturity certificate","Male","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","Female","3","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","Male","1","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","Female","1","","",""
"True entirely","1990","(3a) lower tertiary education","Male","15","","",""
"True entirely","1990","(3a) lower tertiary education","Female","19","","",""
"True entirely","1990","(3b) higher tertiary education","Male","9","","",""
"True entirely","1990","(3b) higher tertiary education","Female","9","","",""
"Tends to agree","1990","(0) in school","Male","","","",""
"Tends to agree","1990","(0) in school","Female","","","",""
"Tends to agree","1990","(1a) inadequately completed","Male","6","","",""
"Tends to agree","1990","(1a) inadequately completed","Female","6","","",""
"Tends to agree","1990","(1b) general elementary school","Male","11","","",""
"Tends to agree","1990","(1b) general elementary school","Female","75","0.242007684221973","0.192282930542602","0.291732437901343"
"Tends to agree","1990","(1c) basic vocational qualification","Male","156","0.225768707647078","0.194158256937248","0.257379158356908"
"Tends to agree","1990","(1c) basic vocational qualification","Female","137","0.210448230645799","0.17951337320365","0.241383088087948"
"Tends to agree","1990","(2b) intermediate general qualification","Male","15","","",""
"Tends to agree","1990","(2b) intermediate general qualification","Female","23","","",""
"Tends to agree","1990","(2a) intermediate vocational","Male","125","0.175861520606672","0.148413477958965","0.20330956325438"
"Tends to agree","1990","(2a) intermediate vocational","Female","144","0.213862367658821","0.182218853188607","0.245505882129034"
"Tends to agree","1990","(2c_gen) general maturity certificate","Male","6","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","Female","2","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","Male","8","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","Female","8","","",""
"Tends to agree","1990","(3a) lower tertiary education","Male","47","0.186813078800254","0.138880580643998","0.234745576956509"
"Tends to agree","1990","(3a) lower tertiary education","Female","76","0.188082443495341","0.149786904118143","0.226377982872539"
"Tends to agree","1990","(3b) higher tertiary education","Male","25","","",""
"Tends to agree","1990","(3b) higher tertiary education","Female","31","0.237329830970322","0.166602831201884","0.30805683073876"
"Rather not true","1990","(0) in school","Male","1","","",""
"Rather not true","1990","(0) in school","Female","","","",""
"Rather not true","1990","(1a) inadequately completed","Male","11","","",""
"Rather not true","1990","(1a) inadequately completed","Female","7","","",""
"Rather not true","1990","(1b) general elementary school","Male","16","","",""
"Rather not true","1990","(1b) general elementary school","Female","90","0.321439808892602","0.267218539556033","0.375661078229171"
"Rather not true","1990","(1c) basic vocational qualification","Male","218","0.322904925957346","0.287551979396733","0.358257872517958"
"Rather not true","1990","(1c) basic vocational qualification","Female","223","0.323972240611993","0.288456462128079","0.359488019095906"
"Rather not true","1990","(2b) intermediate general qualification","Male","35","0.438962845156826","0.334079010263553","0.543846680050098"
"Rather not true","1990","(2b) intermediate general qualification","Female","44","0.445139403836131","0.345202417155904","0.545076390516358"
"Rather not true","1990","(2a) intermediate vocational","Male","265","0.354696982182718","0.320203545496301","0.389190418869134"
"Rather not true","1990","(2a) intermediate vocational","Female","229","0.358557137009465","0.32154651294749","0.39556776107144"
"Rather not true","1990","(2c_gen) general maturity certificate","Male","10","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","Female","12","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","Male","20","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","Female","12","","",""
"Rather not true","1990","(3a) lower tertiary education","Male","95","0.364114451623915","0.304939260625201","0.423289642622628"
"Rather not true","1990","(3a) lower tertiary education","Female","146","0.376540474021916","0.329058577156716","0.424022370887116"
"Rather not true","1990","(3b) higher tertiary education","Male","87","0.418386727405119","0.350360167379713","0.486413287430525"
"Rather not true","1990","(3b) higher tertiary education","Female","66","0.46397645758346","0.38107148203471","0.54688143313221"
"Totally disagree","1990","(0) in school","Male","","","",""
"Totally disagree","1990","(0) in school","Female","","","",""
"Totally disagree","1990","(1a) inadequately completed","Male","5","","",""
"Totally disagree","1990","(1a) inadequately completed","Female","6","","",""
"Totally disagree","1990","(1b) general elementary school","Male","17","","",""
"Totally disagree","1990","(1b) general elementary school","Female","70","0.235316251800427","0.186067803415635","0.284564700185219"
"Totally disagree","1990","(1c) basic vocational qualification","Male","230","0.331975921552488","0.296370772730474","0.367581070374502"
"Totally disagree","1990","(1c) basic vocational qualification","Female","224","0.33678049010636","0.30091413177877","0.372646848433949"
"Totally disagree","1990","(2b) intermediate general qualification","Male","33","0.364589893283374","0.262864767079444","0.466315019487304"
"Totally disagree","1990","(2b) intermediate general qualification","Female","22","","",""
"Totally disagree","1990","(2a) intermediate vocational","Male","308","0.415284879580484","0.379756852307807","0.45081290685316"
"Totally disagree","1990","(2a) intermediate vocational","Female","233","0.362768914065083","0.325663973261063","0.399873854869104"
"Totally disagree","1990","(2c_gen) general maturity certificate","Male","5","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","Female","8","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","Male","19","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","Female","15","","",""
"Totally disagree","1990","(3a) lower tertiary education","Male","97","0.39372913126754","0.333644505925688","0.453813756609393"
"Totally disagree","1990","(3a) lower tertiary education","Female","159","0.384526880503137","0.336852397430298","0.432201363575976"
"Totally disagree","1990","(3b) higher tertiary education","Male","81","0.401318577943249","0.333723522372532","0.468913633513965"
"Totally disagree","1990","(3b) higher tertiary education","Female","33","0.232944990122904","0.162673262037168","0.303216718208641"
"True entirely","1991","(0) in school","Male","","","",""
"True entirely","1991","(0) in school","Female","","","",""
"True entirely","1991","(1a) inadequately completed","Male","1","","",""
"True entirely","1991","(1a) inadequately completed","Female","","","",""
"True entirely","1991","(1b) general elementary school","Male","15","","",""
"True entirely","1991","(1b) general elementary school","Female","49","0.192850472234523","0.143647995322211","0.242052949146836"
"True entirely","1991","(1c) basic vocational qualification","Male","71","0.127628715881397","0.101105805249959","0.154151626512834"
"True entirely","1991","(1c) basic vocational qualification","Female","84","0.145365002232364","0.117232413242513","0.173497591222216"
"True entirely","1991","(2b) intermediate general qualification","Male","3","","",""
"True entirely","1991","(2b) intermediate general qualification","Female","5","","",""
"True entirely","1991","(2a) intermediate vocational","Male","33","0.0479375933461314","0.0322675640994183","0.0636076225928445"
