"plh0191","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Part Time","Rural Area","288","0.326670066699903","0.295159809909158","0.358180323490647","3"
"Rather not true","1992","Full Time","Rural Area","780","0.368066446961613","0.347107404440218","0.389025489483009","3"
"Rather not true","1992","Full Time","Urban Area","988","0.288070797467232","0.272455594512517","0.303686000421948","3"
"Rather not true","1992","Part Time","Urban Area","369","0.294306555685327","0.26900209536118","0.319611016009473","3"
"Rather not true","1992","Not Working","Urban Area","647","0.283746651691007","0.265090066329913","0.302403237052101","3"
"Rather not true","1992","Not Working","Rural Area","397","0.298524563929233","0.273297260885082","0.323751866973384","3"
"Tends to agree","1992","Full Time","Urban Area","303","0.0867271562468421","0.0770230076716107","0.0964313048220735","2"
"Tends to agree","1992","Full Time","Rural Area","318","0.142591139093447","0.127395713453342","0.157786564733551","2"
"Tends to agree","1992","Part Time","Rural Area","158","0.159631906598169","0.135023814763335","0.184239998433004","2"
"Tends to agree","1992","Part Time","Urban Area","148","0.106039115875099","0.0889436328121208","0.123134598938077","2"
"Tends to agree","1992","Not Working","Urban Area","348","0.161441016840676","0.1462142672996","0.176667766381752","2"
"Tends to agree","1992","Not Working","Rural Area","316","0.248024335609853","0.224216298294087","0.271832372925619","2"
"Totally disagree","1992","Full Time","Urban Area","1826","0.588109638144876","0.571138945218124","0.605080331071629","4"
"Totally disagree","1992","Full Time","Rural Area","854","0.44676232857943","0.425156707158078","0.468367950000782","4"
"Totally disagree","1992","Part Time","Urban Area","683","0.565642585795672","0.538120348255855","0.59316482333549","4"
"Totally disagree","1992","Part Time","Rural Area","355","0.458466023936982","0.424988776365544","0.49194327150842","4"
"Totally disagree","1992","Not Working","Urban Area","1090","0.473390757783153","0.452728033528363","0.494053482037943","4"
"Totally disagree","1992","Not Working","Rural Area","419","0.353975095334464","0.327612659355573","0.380337531313356","4"
"True entirely","1992","Full Time","Urban Area","114","0.0370924081410495","0.0305759076496503","0.0436089086324487","1"
"True entirely","1992","Full Time","Rural Area","82","0.04258008536551","0.0338054897865351","0.0513546809444849","1"
"True entirely","1992","Part Time","Urban Area","46","0.034011742643902","0.0239473068055209","0.0440761784822831","1"
"True entirely","1992","Part Time","Rural Area","50","0.0552320027649458","0.039884373724404","0.0705796318054875","1"
"True entirely","1992","Not Working","Urban Area","158","0.0814215736851639","0.0701037917762981","0.0927393555940297","1"
"True entirely","1992","Not Working","Rural Area","132","0.0994760051264496","0.0829761030523368","0.115975907200562","1"
"Rather not true","1993","Full Time","Urban Area","1375","0.326302981962641","0.312031263296748","0.340574700628535","3"
"Rather not true","1993","Full Time","Rural Area","873","0.418854990108943","0.397662507674277","0.440047472543608","3"
"Rather not true","1993","Part Time","Urban Area","547","0.330088153917252","0.307294549297789","0.352881758536716","3"
"Rather not true","1993","Part Time","Rural Area","309","0.359304213529761","0.326282868963364","0.392325558096158","3"
"Rather not true","1993","Not Working","Urban Area","901","0.304271216147721","0.287540079602897","0.321002352692544","3"
"Rather not true","1993","Not Working","Rural Area","542","0.357779716588273","0.333366757206076","0.38219267597047","3"
"Tends to agree","1993","Full Time","Rural Area","331","0.149303688465607","0.133995271892146","0.164612105039068","2"
"Tends to agree","1993","Full Time","Urban Area","540","0.119399573020635","0.109529411156753","0.129269734884518","2"
"Tends to agree","1993","Part Time","Urban Area","225","0.126467823616409","0.110356964929951","0.142578682302866","2"
"Tends to agree","1993","Part Time","Rural Area","140","0.186150992466753","0.15936287090682","0.212939114026685","2"
"Tends to agree","1993","Not Working","Urban Area","579","0.1944288557292","0.180037313597919","0.208820397860481","2"
"Tends to agree","1993","Not Working","Rural Area","348","0.23154370734332","0.210060622741659","0.253026791944981","2"
"Totally disagree","1993","Full Time","Rural Area","783","0.381650185482881","0.360783302301537","0.402517068664224","4"
"Totally disagree","1993","Full Time","Urban Area","2013","0.498943647809112","0.483724074487235","0.51416322113099","4"
"Totally disagree","1993","Part Time","Urban Area","751","0.473306246350234","0.449104906270787","0.497507586429682","4"
"Totally disagree","1993","Part Time","Rural Area","301","0.389452619101203","0.355892409495441","0.423012828706964","4"
"Totally disagree","1993","Not Working","Urban Area","1132","0.388568706806495","0.370843848798961","0.406293564814028","4"
"Totally disagree","1993","Not Working","Rural Area","426","0.296656277903085","0.273392451890454","0.319920103915715","4"
"True entirely","1993","Full Time","Urban Area","218","0.0553537972076107","0.0483932762906703","0.0623143181245511","1"
"True entirely","1993","Full Time","Rural Area","95","0.0501911359425696","0.0408125070794684","0.0595697648056707","1"
"True entirely","1993","Part Time","Urban Area","112","0.0701377761161047","0.0577590911458213","0.0825164610863881","1"
"True entirely","1993","Part Time","Rural Area","61","0.0650921749022835","0.0481141778957357","0.0820701719088312","1"
"True entirely","1993","Not Working","Urban Area","293","0.112731221316584","0.10123050930083","0.124231933332339","1"
"True entirely","1993","Not Working","Rural Area","165","0.114020298165322","0.0978330310243429","0.130207565306302","1"
"Rather not true","1994","Full Time","Urban Area","","","","","3"
"Rather not true","1994","Full Time","Rural Area","","","","","3"
"Rather not true","1994","Part Time","Urban Area","","","","","3"
"Rather not true","1994","Part Time","Rural Area","","","","","3"
"Rather not true","1994","Not Working","Urban Area","","","","","3"
"Rather not true","1994","Not Working","Rural Area","","","","","3"
"Tends to agree","1994","Full Time","Rural Area","","","","","2"
"Tends to agree","1994","Full Time","Urban Area","","","","","2"
"Tends to agree","1994","Part Time","Urban Area","","","","","2"
"Tends to agree","1994","Part Time","Rural Area","","","","","2"
"Tends to agree","1994","Not Working","Urban Area","","","","","2"
"Tends to agree","1994","Not Working","Rural Area","","","","","2"
"Totally disagree","1994","Full Time","Urban Area","","","","","4"
"Totally disagree","1994","Full Time","Rural Area","","","","","4"
"Totally disagree","1994","Part Time","Urban Area","","","","","4"
"Totally disagree","1994","Part Time","Rural Area","","","","","4"
"Totally disagree","1994","Not Working","Urban Area","","","","","4"
"Totally disagree","1994","Not Working","Rural Area","","","","","4"
"True entirely","1994","Full Time","Urban Area","","","","","1"
"True entirely","1994","Full Time","Rural Area","","","","","1"
"True entirely","1994","Part Time","Urban Area","","","","","1"
"True entirely","1994","Part Time","Rural Area","","","","","1"
"True entirely","1994","Not Working","Urban Area","","","","","1"
"True entirely","1994","Not Working","Rural Area","","","","","1"
"Rather not true","1995","Full Time","Rural Area","879","0.407344281902098","0.386193302048113","0.428495261756083","3"
"Rather not true","1995","Full Time","Urban Area","1300","0.341418636806629","0.326375606121436","0.356461667491823","3"
"Rather not true","1995","Part Time","Urban Area","590","0.329642803622915","0.307823174873828","0.351462432372002","3"
"Rather not true","1995","Part Time","Rural Area","297","0.376778748615478","0.343448818495954","0.410108678735002","3"
"Rather not true","1995","Not Working","Urban Area","992","0.297706069054992","0.281888167196708","0.313523970913275","3"
"Rather not true","1995","Not Working","Rural Area","584","0.358587335505445","0.334811551813943","0.382363119196948","3"
