"plh0191","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","in school","3","","",""
"True entirely","1992","Not Employed","inadequately","8","","",""
"True entirely","1992","Not Employed","general elemantary","97","0.0961531466232439","0.0783133654586955","0.113992927787792"
"True entirely","1992","Not Employed","middle vocational","149","0.0871414975197361","0.0740390529268727","0.100243942112599"
"True entirely","1992","Not Employed","vocational + Abi","3","","",""
"True entirely","1992","Not Employed","higher vocational","15","","",""
"True entirely","1992","Not Employed","higher education","14","","",""
"True entirely","1992","Employed","in school","","","",""
"True entirely","1992","Employed","inadequately","3","","",""
"True entirely","1992","Employed","general elemantary","46","0.0515277776252425","0.037076665880293","0.065978889370192"
"True entirely","1992","Employed","middle vocational","193","0.0459398811218499","0.0396501788835239","0.0522295833601759"
"True entirely","1992","Employed","vocational + Abi","4","","",""
"True entirely","1992","Employed","higher vocational","19","","",""
"True entirely","1992","Employed","higher education","26","","",""
"Tends to agree","1992","Not Employed","in school","6","","",""
"Tends to agree","1992","Not Employed","inadequately","10","","",""
"Tends to agree","1992","Not Employed","general elemantary","228","0.220664746243915","0.195569643065307","0.245759849422522"
"Tends to agree","1992","Not Employed","middle vocational","344","0.191766914604545","0.173477776366555","0.210056052842535"
"Tends to agree","1992","Not Employed","vocational + Abi","7","","",""
"Tends to agree","1992","Not Employed","higher vocational","22","","",""
"Tends to agree","1992","Not Employed","higher education","48","0.139421703387781","0.0980281854319524","0.180815221343609"
"Tends to agree","1992","Employed","in school","1","","",""
"Tends to agree","1992","Employed","inadequately","12","","",""
"Tends to agree","1992","Employed","general elemantary","120","0.123553261167378","0.10204238419713","0.145064138137626"
"Tends to agree","1992","Employed","middle vocational","598","0.121485187472323","0.11167034147149","0.131300033473155"
"Tends to agree","1992","Employed","vocational + Abi","17","","",""
"Tends to agree","1992","Employed","higher vocational","60","0.0895787357605764","0.0663775458201015","0.112779925701051"
"Tends to agree","1992","Employed","higher education","129","0.0831206603817646","0.068361588683738","0.0978797320797912"
"Rather not true","1992","Not Employed","in school","43","0.328552395110985","0.242333183250678","0.414771606971292"
"Rather not true","1992","Not Employed","inadequately","14","","",""
"Rather not true","1992","Not Employed","general elemantary","326","0.297178805968655","0.269522658113611","0.324834953823698"
"Rather not true","1992","Not Employed","middle vocational","524","0.292634157299108","0.271498165059208","0.313770149539007"
"Rather not true","1992","Not Employed","vocational + Abi","22","","",""
"Rather not true","1992","Not Employed","higher vocational","46","0.271291293051845","0.204256596800991","0.338325989302698"
"Rather not true","1992","Not Employed","higher education","76","0.261636320709096","0.209112521764138","0.314160119654055"
"Rather not true","1992","Employed","in school","11","","",""
"Rather not true","1992","Employed","inadequately","8","","",""
"Rather not true","1992","Employed","general elemantary","309","0.334015443630974","0.303184728530536","0.364846158731412"
"Rather not true","1992","Employed","middle vocational","1373","0.306987880312315","0.293130590135487","0.320845170489143"
"Rather not true","1992","Employed","vocational + Abi","67","0.29740137057143","0.237134715740423","0.357668025402436"
"Rather not true","1992","Employed","higher vocational","193","0.339207018024825","0.300743259089322","0.377670776960328"
"Rather not true","1992","Employed","higher education","476","0.300606146581783","0.276092479114342","0.325119814049224"
"Totally disagree","1992","Not Employed","in school","62","0.610149655190006","0.520620845229665","0.699678465150347"
"Totally disagree","1992","Not Employed","inadequately","16","","",""
"Totally disagree","1992","Not Employed","general elemantary","398","0.386003301164187","0.356542885207799","0.415463717120574"
"Totally disagree","1992","Not Employed","middle vocational","763","0.428457430576611","0.405468634871929","0.451446226281294"
"Totally disagree","1992","Not Employed","vocational + Abi","40","0.506153717800992","0.390670479726856","0.621636955875127"
"Totally disagree","1992","Not Employed","higher vocational","86","0.526249474259811","0.450970199116027","0.601528749403594"
"Totally disagree","1992","Not Employed","higher education","131","0.552770155277831","0.493353304003052","0.61218700655261"
"Totally disagree","1992","Employed","in school","14","","",""
"Totally disagree","1992","Employed","inadequately","25","","",""
"Totally disagree","1992","Employed","general elemantary","424","0.490903517576405","0.458224697641177","0.523582337511634"
"Totally disagree","1992","Employed","middle vocational","2092","0.525587051093512","0.510585095449518","0.540589006737507"
"Totally disagree","1992","Employed","vocational + Abi","133","0.618305341104264","0.554256467763071","0.682354214445458"
"Totally disagree","1992","Employed","higher vocational","310","0.544979208238743","0.504522346953874","0.585436069523613"
"Totally disagree","1992","Employed","higher education","713","0.597795920920587","0.571581023314968","0.624010818526207"
"True entirely","1993","Not Employed","in school","5","","",""
"True entirely","1993","Not Employed","inadequately","48","0.185292112380504","0.139782985641279","0.230801239119728"
"True entirely","1993","Not Employed","general elemantary","149","0.130761260044925","0.11196601722312","0.14955650286673"
"True entirely","1993","Not Employed","middle vocational","197","0.104719408804409","0.0914810132450233","0.117957804363795"
"True entirely","1993","Not Employed","vocational + Abi","8","","",""
"True entirely","1993","Not Employed","higher vocational","21","","",""
"True entirely","1993","Not Employed","higher education","26","","",""
"True entirely","1993","Employed","in school","1","","",""
"True entirely","1993","Employed","inadequately","23","","",""
"True entirely","1993","Employed","general elemantary","94","0.0611285262652484","0.0487636294780298","0.0734934230524669"
"True entirely","1993","Employed","middle vocational","240","0.0543490277371958","0.0477941188483744","0.0609039366260172"
"True entirely","1993","Employed","vocational + Abi","13","","",""
