"plh0191","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Full Time","direct migration background","72","0.265034919988466","0.209313205371151","0.320756634605781","3"
"Rather not true","1992","Part Time","direct migration background","25","","","","3"
"Rather not true","1992","Full Time","no migration background","1710","0.315384553217008","0.302587737305242","0.328181369128775","3"
"Rather not true","1992","Part Time","no migration background","632","0.308208016490854","0.287966109650073","0.328449923331635","3"
"Rather not true","1992","Full Time","indirect migration background","11","","","","3"
"Rather not true","1992","Not Working","direct migration background","70","0.288199440667236","0.230291264203629","0.346107617130843","3"
"Rather not true","1992","Not Working","indirect migration background","4","","","","3"
"Rather not true","1992","Part Time","indirect migration background","8","","","","3"
"Rather not true","1992","Not Working","no migration background","979","0.289920182872145","0.274366492827326","0.305473872916964","3"
"Tends to agree","1992","Full Time","no migration background","607","0.10529868458754","0.0968457233575708","0.11375164581751","2"
"Tends to agree","1992","Full Time","direct migration background","19","","","","2"
"Tends to agree","1992","Full Time","indirect migration background","3","","","","2"
"Tends to agree","1992","Part Time","indirect migration background","2","","","","2"
"Tends to agree","1992","Not Working","direct migration background","49","0.209675067278847","0.157628703018895","0.261721431538799","2"
"Tends to agree","1992","Part Time","direct migration background","13","","","","2"
"Tends to agree","1992","Part Time","no migration background","297","0.128387111832094","0.113722714132171","0.143051509532017","2"
"Tends to agree","1992","Not Working","no migration background","620","0.187840998294416","0.174451745056162","0.201230251532671","2"
"Tends to agree","1992","Not Working","indirect migration background","2","","","","2"
"Totally disagree","1992","Full Time","direct migration background","134","0.568463199878238","0.505931581917869","0.630994817838606","4"
"Totally disagree","1992","Full Time","indirect migration background","11","","","","4"
"Totally disagree","1992","Part Time","no migration background","983","0.524538013522326","0.502645880527677","0.546430146516975","4"
"Totally disagree","1992","Part Time","direct migration background","52","0.557789429397213","0.459459720619558","0.656119138174868","4"
"Totally disagree","1992","Not Working","direct migration background","93","0.407823384478909","0.344992112924185","0.470654656033634","4"
"Totally disagree","1992","Full Time","no migration background","2566","0.542538942094733","0.528819043885361","0.556258840304105","4"
"Totally disagree","1992","Part Time","indirect migration background","14","","","","4"
"Totally disagree","1992","Not Working","indirect migration background","21","","","","4"
"Totally disagree","1992","Not Working","no migration background","1403","0.43647755512055","0.419476448226679","0.453478662014421","4"
"True entirely","1992","Full Time","no migration background","182","0.0367778201007181","0.0315944216397158","0.0419612185617203","1"
"True entirely","1992","Full Time","direct migration background","16","","","","1"
"True entirely","1992","Full Time","indirect migration background","","","","","1"
"True entirely","1992","Part Time","no migration background","87","0.0388668581547261","0.0303941316449705","0.0473395846644818","1"
"True entirely","1992","Part Time","direct migration background","8","","","","1"
"True entirely","1992","Part Time","indirect migration background","1","","","","1"
"True entirely","1992","Not Working","no migration background","267","0.0857612637128885","0.0761624839802976","0.0953600434454795","1"
