"plh0191","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","in school","Urban Area","1","","",""
"True entirely","1990","in school","Rural Area","1","","",""
"True entirely","1990","inadequately","Urban Area","","","",""
"True entirely","1990","inadequately","Rural Area","","","",""
"True entirely","1990","general elemantary","Urban Area","22","","",""
"True entirely","1990","general elemantary","Rural Area","43","0.147366667399334","0.110070505775168","0.184662829023501"
"True entirely","1990","middle vocational","Urban Area","82","0.112419336587623","0.0909810787007255","0.133857594474519"
"True entirely","1990","middle vocational","Rural Area","125","0.0818484786831272","0.0685566556704193","0.0951403016958351"
"True entirely","1990","vocational + Abi","Urban Area","2","","",""
"True entirely","1990","vocational + Abi","Rural Area","","","",""
"True entirely","1990","higher vocational","Urban Area","9","","",""
"True entirely","1990","higher vocational","Rural Area","15","","",""
"True entirely","1990","higher education","Urban Area","26","","",""
"True entirely","1990","higher education","Rural Area","24","","",""
"Tends to agree","1990","in school","Urban Area","1","","",""
"Tends to agree","1990","in school","Rural Area","5","","",""
"Tends to agree","1990","inadequately","Urban Area","5","","",""
"Tends to agree","1990","inadequately","Rural Area","","","",""
"Tends to agree","1990","general elemantary","Urban Area","39","0.210404302423663","0.147247840221085","0.273560764626241"
"Tends to agree","1990","general elemantary","Rural Area","82","0.236276199339096","0.191580935595495","0.280971463082697"
"Tends to agree","1990","middle vocational","Urban Area","174","0.210226944649554","0.182572788461122","0.237881100837985"
"Tends to agree","1990","middle vocational","Rural Area","345","0.210493359289985","0.190727342581731","0.230259375998238"
"Tends to agree","1990","vocational + Abi","Urban Area","4","","",""
"Tends to agree","1990","vocational + Abi","Rural Area","10","","",""
"Tends to agree","1990","higher vocational","Urban Area","15","","",""
"Tends to agree","1990","higher vocational","Rural Area","29","","",""
"Tends to agree","1990","higher education","Urban Area","72","0.191865222969351","0.153515643232308","0.230214802706393"
"Tends to agree","1990","higher education","Rural Area","102","0.175079503914825","0.143908288407403","0.206250719422248"
"Rather not true","1990","in school","Urban Area","4","","",""
"Rather not true","1990","in school","Rural Area","10","","",""
"Rather not true","1990","inadequately","Urban Area","","","",""
"Rather not true","1990","inadequately","Rural Area","4","","",""
"Rather not true","1990","general elemantary","Urban Area","63","0.400912655631939","0.324974847893212","0.476850463370667"
"Rather not true","1990","general elemantary","Rural Area","117","0.333642891316742","0.284031910951951","0.383253871681534"
"Rather not true","1990","middle vocational","Urban Area","281","0.330347895908652","0.298426971695772","0.362268820121532"
"Rather not true","1990","middle vocational","Rural Area","576","0.348890630241535","0.32578096307888","0.372000297404191"
"Rather not true","1990","vocational + Abi","Urban Area","16","","",""
"Rather not true","1990","vocational + Abi","Rural Area","16","","",""
"Rather not true","1990","higher vocational","Urban Area","25","","",""
"Rather not true","1990","higher vocational","Rural Area","55","0.30804514331029","0.238231626779463","0.377858659841117"
"Rather not true","1990","higher education","Urban Area","159","0.381889959415858","0.334572371398937","0.429207547432778"
"Rather not true","1990","higher education","Rural Area","229","0.405564362772929","0.365291514208157","0.445837211337701"
"Totally disagree","1990","in school","Urban Area","1","","",""
"Totally disagree","1990","in school","Rural Area","8","","",""
"Totally disagree","1990","inadequately","Urban Area","","","",""
"Totally disagree","1990","inadequately","Rural Area","2","","",""
"Totally disagree","1990","general elemantary","Urban Area","36","0.202218339094091","0.139982522318724","0.264454155869457"
"Totally disagree","1990","general elemantary","Rural Area","105","0.282714241944827","0.235333342474402","0.330095141415252"
"Totally disagree","1990","middle vocational","Urban Area","297","0.347005822854172","0.314699457425098","0.379312188283246"
"Totally disagree","1990","middle vocational","Rural Area","588","0.358767531785353","0.335511458705493","0.382023604865212"
"Totally disagree","1990","vocational + Abi","Urban Area","15","","",""
"Totally disagree","1990","vocational + Abi","Rural Area","16","","",""
"Totally disagree","1990","higher vocational","Urban Area","37","0.422440351543395","0.318045282760321","0.526835420326468"
"Totally disagree","1990","higher vocational","Rural Area","69","0.400882261099785","0.326775478396153","0.474989043803417"
"Totally disagree","1990","higher education","Urban Area","148","0.362437107104068","0.315620663094719","0.409253551113418"
"Totally disagree","1990","higher education","Rural Area","216","0.379435389629077","0.339634529581538","0.419236249676615"
"True entirely","1991","in school","Urban Area","","","",""
"True entirely","1991","in school","Rural Area","","","",""
"True entirely","1991","inadequately","Urban Area","","","",""
"True entirely","1991","inadequately","Rural Area","1","","",""
"True entirely","1991","general elemantary","Urban Area","21","","",""
"True entirely","1991","general elemantary","Rural Area","51","0.148109617256798","0.109068879269649","0.187150355243947"
"True entirely","1991","middle vocational","Urban Area","76","0.105568589934823","0.0837076875749035","0.127429492294742"
"True entirely","1991","middle vocational","Rural Area","124","0.0857524605717206","0.0718267437853341","0.0996781773581071"
"True entirely","1991","vocational + Abi","Urban Area","2","","",""
"True entirely","1991","vocational + Abi","Rural Area","2","","",""
"True entirely","1991","higher vocational","Urban Area","6","","",""
"True entirely","1991","higher vocational","Rural Area","11","","",""
"True entirely","1991","higher education","Urban Area","12","","",""
"True entirely","1991","higher education","Rural Area","31","0.0559218345902987","0.036805867179666","0.0750378020009314"
"Tends to agree","1991","in school","Urban Area","","","",""
"Tends to agree","1991","in school","Rural Area","5","","",""
"Tends to agree","1991","inadequately","Urban Area","7","","",""
"Tends to agree","1991","inadequately","Rural Area","5","","",""
"Tends to agree","1991","general elemantary","Urban Area","34","0.260291964490509","0.185151652837011","0.335432276144007"
"Tends to agree","1991","general elemantary","Rural Area","83","0.279927062711118","0.230581827995205","0.329272297427031"
"Tends to agree","1991","middle vocational","Urban Area","177","0.254130639760005","0.223157366686459","0.285103912833551"
"Tends to agree","1991","middle vocational","Rural Area","385","0.246516163767589","0.225081235541392","0.267951091993787"
"Tends to agree","1991","vocational + Abi","Urban Area","5","","",""
"Tends to agree","1991","vocational + Abi","Rural Area","9","","",""
"Tends to agree","1991","higher vocational","Urban Area","17","","",""
"Tends to agree","1991","higher vocational","Rural Area","38","0.234402234197611","0.168762123951167","0.300042344444055"
"Tends to agree","1991","higher education","Urban Area","62","0.192537606529803","0.15289381082331","0.232181402236296"
"Tends to agree","1991","higher education","Rural Area","112","0.218323800070935","0.18395490383487","0.252692696306999"
"Rather not true","1991","in school","Urban Area","2","","",""
"Rather not true","1991","in school","Rural Area","4","","",""
"Rather not true","1991","inadequately","Urban Area","3","","",""
"Rather not true","1991","inadequately","Rural Area","12","","",""
"Rather not true","1991","general elemantary","Urban Area","46","0.324914972007034","0.244714570341396","0.405115373672673"
"Rather not true","1991","general elemantary","Rural Area","116","0.363377001736404","0.310513684586735","0.416240318886072"
"Rather not true","1991","middle vocational","Urban Area","269","0.325698806697738","0.29235906345586","0.359038549939616"
"Rather not true","1991","middle vocational","Rural Area","634","0.411808503408273","0.387330872096709","0.436286134719836"
"Rather not true","1991","vocational + Abi","Urban Area","12","","",""
"Rather not true","1991","vocational + Abi","Rural Area","20","","",""
"Rather not true","1991","higher vocational","Urban Area","27","","",""
"Rather not true","1991","higher vocational","Rural Area","72","0.424198242682641","0.347619360055692","0.500777125309591"
"Rather not true","1991","higher education","Urban Area","168","0.412127997248025","0.362638420364178","0.461617574131872"
"Rather not true","1991","higher education","Rural Area","235","0.431030321144846","0.389830050217684","0.472230592072008"
"Totally disagree","1991","in school","Urban Area","","","",""
"Totally disagree","1991","in school","Rural Area","1","","",""
"Totally disagree","1991","inadequately","Urban Area","3","","",""
"Totally disagree","1991","inadequately","Rural Area","7","","",""
"Totally disagree","1991","general elemantary","Urban Area","30","0.195625044200734","0.127696244624941","0.263553843776527"
"Totally disagree","1991","general elemantary","Rural Area","68","0.208586318295681","0.163930380182699","0.253242256408662"
"Totally disagree","1991","middle vocational","Urban Area","237","0.314601963607435","0.281566580662626","0.347637346552243"
"Totally disagree","1991","middle vocational","Rural Area","410","0.255922872252418","0.234219566374034","0.277626178130801"
"Totally disagree","1991","vocational + Abi","Urban Area","11","","",""
"Totally disagree","1991","vocational + Abi","Rural Area","12","","",""
"Totally disagree","1991","higher vocational","Urban Area","24","","",""
"Totally disagree","1991","higher vocational","Rural Area","39","0.257342066037262","0.189603202855456","0.325080929219068"
"Totally disagree","1991","higher education","Urban Area","138","0.361905279973288","0.313588684188804","0.410221875757771"
"Totally disagree","1991","higher education","Rural Area","177","0.294724044193921","0.256793513197531","0.332654575190311"
"True entirely","1992","in school","Urban Area","3","","",""
"True entirely","1992","in school","Rural Area","","","",""
"True entirely","1992","inadequately","Urban Area","8","","",""
"True entirely","1992","inadequately","Rural Area","3","","",""
"True entirely","1992","general elemantary","Urban Area","83","0.0785691911320259","0.0634523758063541","0.0936860064576976"
"True entirely","1992","general elemantary","Rural Area","60","0.0783936283594387","0.0587054879908016","0.0980817687280757"
"True entirely","1992","middle vocational","Urban Area","181","0.0555924514880188","0.0481416493621689","0.0630432536138687"
"True entirely","1992","middle vocational","Rural Area","157","0.0712156552251242","0.0607863145908227","0.0816449958594258"
"True entirely","1992","vocational + Abi","Urban Area","4","","",""
"True entirely","1992","vocational + Abi","Rural Area","3","","",""
"True entirely","1992","higher vocational","Urban Area","19","","",""
"True entirely","1992","higher vocational","Rural Area","15","","",""
"True entirely","1992","higher education","Urban Area","16","","",""
"True entirely","1992","higher education","Rural Area","23","","",""
"Tends to agree","1992","in school","Urban Area","1","","",""
"Tends to agree","1992","in school","Rural Area","6","","",""
"Tends to agree","1992","inadequately","Urban Area","12","","",""
"Tends to agree","1992","inadequately","Rural Area","10","","",""
"Tends to agree","1992","general elemantary","Urban Area","180","0.163892009501843","0.14309442588946","0.184689593114226"
"Tends to agree","1992","general elemantary","Rural Area","165","0.218731773811531","0.188452350580596","0.249011197042467"
"Tends to agree","1992","middle vocational","Urban Area","455","0.122761090898763","0.112090101100685","0.133432080696841"
"Tends to agree","1992","middle vocational","Rural Area","472","0.193692601341663","0.177666845929162","0.209718356754164"
"Tends to agree","1992","vocational + Abi","Urban Area","16","","",""
"Tends to agree","1992","vocational + Abi","Rural Area","8","","",""
"Tends to agree","1992","higher vocational","Urban Area","41","0.0853965255041611","0.0600223665195678","0.110770684488754"
"Tends to agree","1992","higher vocational","Rural Area","40","0.133214810875963","0.0935545529678005","0.172875068784125"
"Tends to agree","1992","higher education","Urban Area","86","0.0731905283052374","0.0567578971554985","0.0896231594549762"
"Tends to agree","1992","higher education","Rural Area","89","0.14682020340883","0.118916165994761","0.1747242408229"
"Rather not true","1992","in school","Urban Area","27","","",""
"Rather not true","1992","in school","Rural Area","27","","",""
"Rather not true","1992","inadequately","Urban Area","13","","",""
"Rather not true","1992","inadequately","Rural Area","9","","",""
"Rather not true","1992","general elemantary","Urban Area","389","0.30383710155138","0.27799792667487","0.329676276427889"
"Rather not true","1992","general elemantary","Rural Area","239","0.323817759524805","0.289543049301958","0.358092469747652"
"Rather not true","1992","middle vocational","Urban Area","1068","0.28591210511913","0.271219205917658","0.300605004320602"
"Rather not true","1992","middle vocational","Rural Area","806","0.334580590927636","0.315446414420595","0.353714767434677"
"Rather not true","1992","vocational + Abi","Urban Area","62","0.30331204914138","0.242149974925155","0.364474123357606"
"Rather not true","1992","vocational + Abi","Rural Area","27","","",""
"Rather not true","1992","higher vocational","Urban Area","139","0.310728456156216","0.268709929424736","0.352746982887695"
"Rather not true","1992","higher vocational","Rural Area","99","0.338464368661456","0.283236709595058","0.393692027727855"
"Rather not true","1992","higher education","Urban Area","291","0.267945043107692","0.240001649979864","0.295888436235519"
"Rather not true","1992","higher education","Rural Area","250","0.353905460659678","0.316205098638056","0.391605822681299"
"Totally disagree","1992","in school","Urban Area","56","0.671865290215669","0.573201986555741","0.770528593875596"
"Totally disagree","1992","in school","Rural Area","20","","",""
"Totally disagree","1992","inadequately","Urban Area","25","","",""
"Totally disagree","1992","inadequately","Rural Area","15","","",""
"Totally disagree","1992","general elemantary","Urban Area","565","0.453701697814751","0.425731023944555","0.481672371684947"
"Totally disagree","1992","general elemantary","Rural Area","252","0.379056838304225","0.343520745767003","0.414592930841446"
"Totally disagree","1992","middle vocational","Urban Area","1929","0.535734352494089","0.51951724427966","0.551951460708518"
"Totally disagree","1992","middle vocational","Rural Area","901","0.400511152505577","0.380640618765753","0.420381686245401"
"Totally disagree","1992","vocational + Abi","Urban Area","135","0.602278444926832","0.537159635951063","0.667397253902602"
"Totally disagree","1992","vocational + Abi","Rural Area","37","0.520010889643083","0.406942978020313","0.633078801265854"
"Totally disagree","1992","higher vocational","Urban Area","267","0.568010767015743","0.52303590102485","0.612985633006636"
"Totally disagree","1992","higher vocational","Rural Area","128","0.482868485654001","0.424545671604615","0.541191299703387"
"Totally disagree","1992","higher education","Urban Area","572","0.638580398288388","0.608269550927921","0.668891245648856"
"Totally disagree","1992","higher education","Rural Area","256","0.469084840922683","0.42973960846092","0.508430073384446"
"True entirely","1993","in school","Urban Area","4","","",""
"True entirely","1993","in school","Rural Area","2","","",""
"True entirely","1993","inadequately","Urban Area","62","0.122167266394532","0.093376501014596","0.150958031774468"
"True entirely","1993","inadequately","Rural Area","9","","",""
"True entirely","1993","general elemantary","Urban Area","160","0.098965884933024","0.085460291537414","0.112471478328634"
"True entirely","1993","general elemantary","Rural Area","83","0.103874822826551","0.0827329923980946","0.125016653255007"
"True entirely","1993","middle vocational","Urban Area","272","0.0744099039658961","0.0665143042108805","0.0823055037209118"
"True entirely","1993","middle vocational","Rural Area","165","0.0691750786622855","0.0590357520838952","0.0793144052406758"
"True entirely","1993","vocational + Abi","Urban Area","14","","",""
