"plh0035","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","no migration background","in school","22","","","","1"
"Big worries","1999","no migration background","inadequately","17","","","","1"
"Big worries","1999","no migration background","general elemantary","474","0.318432597825519","0.295899303985625","0.340965891665413","1"
"Big worries","1999","no migration background","middle vocational","1093","0.199770148080125","0.189610883331796","0.209929412828453","1"
"Big worries","1999","no migration background","vocational + Abi","23","","","","1"
"Big worries","1999","no migration background","higher vocational","109","0.161009881030635","0.134723378266619","0.18729638379465","1"
"Big worries","1999","no migration background","higher education","185","0.105409737131262","0.0910673691298281","0.119752105132696","1"
"Big worries","1999","direct migration background","in school","2","","","","1"
"Big worries","1999","direct migration background","inadequately","130","0.379891685707485","0.328148470369914","0.431634901045056","1"
"Big worries","1999","direct migration background","general elemantary","210","0.348987090866571","0.31125443842798","0.386719743305162","1"
"Big worries","1999","direct migration background","middle vocational","218","0.270163515615692","0.239218836487908","0.301108194743475","1"
"Big worries","1999","direct migration background","vocational + Abi","29","","","","1"
"Big worries","1999","direct migration background","higher vocational","12","","","","1"
"Big worries","1999","direct migration background","higher education","27","","","","1"
"Big worries","1999","indirect migration background","in school","14","","","","1"
"Big worries","1999","indirect migration background","inadequately","2","","","","1"
"Big worries","1999","indirect migration background","general elemantary","34","0.209029768699195","0.151663899817648","0.266395637580741","1"
"Big worries","1999","indirect migration background","middle vocational","39","0.160837600786256","0.112069409896446","0.209605791676066","1"
"Big worries","1999","indirect migration background","vocational + Abi","1","","","","1"
"Big worries","1999","indirect migration background","higher vocational","4","","","","1"
"Big worries","1999","indirect migration background","higher education","","","","","1"
"No worries","1999","indirect migration background","higher vocational","6","","","","3"
"No worries","1999","indirect migration background","higher education","17","","","","3"
"No worries","1999","indirect migration background","in school","43","0.66974719729327","0.553613962071434","0.785880432515105","3"
"No worries","1999","indirect migration background","inadequately","9","","","","3"
"No worries","1999","indirect migration background","general elemantary","97","0.484428464457564","0.413922033772726","0.554934895142403","3"
"No worries","1999","indirect migration background","middle vocational","99","0.44953076013946","0.383496992168029","0.515564528110891","3"
"No worries","1999","indirect migration background","vocational + Abi","11","","","","3"
"No worries","1999","no migration background","in school","141","0.65474113565541","0.593428592050244","0.716053679260577","3"
"No worries","1999","no migration background","inadequately","20","","","","3"
"No worries","1999","no migration background","general elemantary","413","0.223569403308387","0.203417363188846","0.243721443427928","3"
"No worries","1999","no migration background","middle vocational","1835","0.297959518595858","0.286338362951988","0.309580674239728","3"
"No worries","1999","no migration background","vocational + Abi","163","0.459258935912613","0.407637502356649","0.510880369468578","3"
"No worries","1999","no migration background","higher vocational","227","0.30237966843988","0.269531286602781","0.335228050276978","3"
"No worries","1999","no migration background","higher education","599","0.356047165635648","0.333683179774977","0.37841115149632","3"
"No worries","1999","direct migration background","in school","16","","","","3"
"No worries","1999","direct migration background","inadequately","49","0.143388788865967","0.10602600598829","0.180751571743644","3"
"No worries","1999","direct migration background","general elemantary","158","0.210207360402335","0.177952263261837","0.242462457542834","3"
"No worries","1999","direct migration background","middle vocational","223","0.293614685933314","0.261877415889803","0.325351955976824","3"
"No worries","1999","direct migration background","vocational + Abi","35","0.234338199382591","0.161242256871008","0.307434141894174","3"
"No worries","1999","direct migration background","higher vocational","13","","","","3"
"No worries","1999","direct migration background","higher education","53","0.275597405140937","0.210323529575142","0.340871280706731","3"
"Some worries","1999","no migration background","general elemantary","755","0.457997998866094","0.433899291398171","0.482096706334017","2"
"Some worries","1999","indirect migration background","in school","6","","","","2"
"Some worries","1999","indirect migration background","inadequately","6","","","","2"
"Some worries","1999","indirect migration background","general elemantary","62","0.306541766843241","0.241495194074324","0.371588339612158","2"
"Some worries","1999","indirect migration background","higher vocational","7","","","","2"
"Some worries","1999","indirect migration background","higher education","9","","","","2"
"Some worries","1999","no migration background","in school","68","0.263865267241654","0.207030790030815","0.320699744452493","2"
"Some worries","1999","no migration background","inadequately","30","0.400854845427992","0.283508306678703","0.518201384177281","2"
"Some worries","1999","no migration background","higher vocational","415","0.536610450529486","0.500946388763424","0.572274512295547","2"
"Some worries","1999","no migration background","higher education","977","0.53854309723309","0.515259814157129","0.561826380309051","2"
"Some worries","1999","no migration background","middle vocational","3022","0.502270333324017","0.489565904765726","0.514974761882308","2"
"Some worries","1999","no migration background","vocational + Abi","172","0.459886100363682","0.408259396705354","0.51151280402201","2"
"Some worries","1999","indirect migration background","middle vocational","80","0.389631639074284","0.324896071710221","0.454367206438346","2"
"Some worries","1999","indirect migration background","vocational + Abi","11","","","","2"
"Some worries","1999","direct migration background","in school","7","","","","2"
"Some worries","1999","direct migration background","inadequately","159","0.476719525426548","0.423473342981089","0.529965707872008","2"
"Some worries","1999","direct migration background","general elemantary","245","0.440805548731094","0.401502810686011","0.480108286776177","2"
"Some worries","1999","direct migration background","middle vocational","350","0.436221798450995","0.401662280895424","0.470781316006565","2"
"Some worries","1999","direct migration background","vocational + Abi","65","0.536814220494579","0.450765810349162","0.622862630639997","2"
"Some worries","1999","direct migration background","higher vocational","26","","","","2"
"Some worries","1999","direct migration background","higher education","100","0.576205266105387","0.504015068943374","0.6483954632674","2"
"Big worries","2000","no migration background","in school","22","","","","1"
"Big worries","2000","no migration background","inadequately","23","","","","1"
"Big worries","2000","no migration background","general elemantary","694","0.304254682259454","0.285991560197727","0.322517804321182","1"
"Big worries","2000","no migration background","middle vocational","2010","0.186898810502138","0.179687229548266","0.194110391456011","1"
"Big worries","2000","no migration background","vocational + Abi","81","0.114744737688192","0.0927144223348207","0.136775053041563","1"
"Big worries","2000","no migration background","higher vocational","251","0.170438587423682","0.152256759483111","0.188620415364254","1"
"Big worries","2000","no migration background","higher education","351","0.107347036737481","0.0968802154728177","0.117813858002144","1"
"Big worries","2000","direct migration background","in school","4","","","","1"
"Big worries","2000","direct migration background","inadequately","94","0.326780736007293","0.272037555277819","0.381523916736767","1"
"Big worries","2000","direct migration background","general elemantary","210","0.251230886344522","0.222107708000538","0.280354064688505","1"
"Big worries","2000","direct migration background","middle vocational","260","0.209397541094007","0.186649865887649","0.232145216300365","1"
"Big worries","2000","direct migration background","vocational + Abi","60","0.240307121317584","0.189807968511734","0.290806274123435","1"
"Big worries","2000","direct migration background","higher vocational","45","0.246725356810806","0.18590443423094","0.307546279390671","1"
"Big worries","2000","direct migration background","higher education","67","0.171040362780132","0.134185745833866","0.207894979726399","1"
"Big worries","2000","indirect migration background","in school","7","","","","1"
"Big worries","2000","indirect migration background","inadequately","3","","","","1"
"Big worries","2000","indirect migration background","general elemantary","32","0.140920625067482","0.0986279316929346","0.18321331844203","1"
"Big worries","2000","indirect migration background","middle vocational","46","0.150296061447357","0.112477182886681","0.188114940008032","1"
"Big worries","2000","indirect migration background","vocational + Abi","5","","","","1"
"Big worries","2000","indirect migration background","higher vocational","3","","","","1"
"Big worries","2000","indirect migration background","higher education","5","","","","1"
"No worries","2000","indirect migration background","in school","49","0.718144524091039","0.610416212148077","0.825872836034001","3"
"No worries","2000","indirect migration background","inadequately","6","","","","3"
"No worries","2000","indirect migration background","general elemantary","142","0.507142669460217","0.44637296791679","0.567912371003644","3"
"No worries","2000","indirect migration background","middle vocational","170","0.480035550256844","0.427163694075627","0.532907406438062","3"
"No worries","2000","indirect migration background","vocational + Abi","16","","","","3"
"No worries","2000","indirect migration background","higher vocational","17","","","","3"
"No worries","2000","indirect migration background","higher education","29","","","","3"
"No worries","2000","no migration background","in school","227","0.629036861671913","0.579749186407961","0.678324536935864","3"
"No worries","2000","no migration background","inadequately","43","0.387702623260962","0.293148913176044","0.48225633334588","3"
"No worries","2000","no migration background","general elemantary","689","0.259176346079963","0.241782871690283","0.276569820469644","3"
"No worries","2000","no migration background","middle vocational","3610","0.313490051543136","0.304908017847357","0.322072085238914","3"
"No worries","2000","no migration background","vocational + Abi","360","0.455193509485014","0.420771261142274","0.489615757827754","3"
"No worries","2000","no migration background","higher vocational","557","0.323595400777325","0.30097325714539","0.346217544409259","3"
"No worries","2000","no migration background","higher education","1246","0.37674778081217","0.360363185445971","0.393132376178369","3"
"No worries","2000","direct migration background","in school","38","0.729001986887975","0.613614670591854","0.844389303184096","3"
"No worries","2000","direct migration background","inadequately","73","0.280010056209455","0.227604954700647","0.332415157718262","3"
"No worries","2000","direct migration background","general elemantary","249","0.306512386276951","0.27555447419495","0.337470298358953","3"
"No worries","2000","direct migration background","middle vocational","411","0.342024746397526","0.315502781591604","0.368546711203447","3"
"No worries","2000","direct migration background","vocational + Abi","76","0.268168253476241","0.215809289042314","0.320527217910168","3"
"No worries","2000","direct migration background","higher vocational","48","0.256369294475947","0.194769239796802","0.317969349155092","3"
"No worries","2000","direct migration background","higher education","120","0.286984054178996","0.242709478343259","0.331258630014733","3"
"Some worries","2000","no migration background","in school","120","0.314002002998151","0.266647362822724","0.361356643173577","2"
"Some worries","2000","no migration background","inadequately","36","0.329927835784817","0.238680903423935","0.421174768145699","2"
"Some worries","2000","no migration background","general elemantary","1055","0.436568971660582","0.416882039112697","0.456255904208467","2"
"Some worries","2000","no migration background","higher vocational","835","0.505966011798993","0.481790905326219","0.530141118271767","2"
"Some worries","2000","no migration background","higher education","1763","0.515905182450349","0.499007442808733","0.532802922091966","2"
"Some worries","2000","indirect migration background","in school","11","","","","2"
"Some worries","2000","indirect migration background","inadequately","5","","","","2"
"Some worries","2000","indirect migration background","general elemantary","86","0.351936705472301","0.293886680449045","0.409986730495557","2"
"Some worries","2000","indirect migration background","higher vocational","21","","","","2"
"Some worries","2000","indirect migration background","higher education","20","","","","2"
"Some worries","2000","no migration background","middle vocational","5605","0.499611137954726","0.490361498827149","0.508860777082304","2"
"Some worries","2000","no migration background","vocational + Abi","363","0.430061752826794","0.395840226309735","0.464283279343853","2"
"Some worries","2000","indirect migration background","middle vocational","127","0.369668388295799","0.318583584231147","0.420753192360451","2"
"Some worries","2000","indirect migration background","vocational + Abi","22","","","","2"
"Some worries","2000","direct migration background","inadequately","115","0.393209207783252","0.336198705487657","0.450219710078847","2"
"Some worries","2000","direct migration background","general elemantary","393","0.442256727378527","0.408907737195219","0.475605717561836","2"
"Some worries","2000","direct migration background","higher vocational","100","0.496905348713248","0.426366052494319","0.567444644932176","2"
"Some worries","2000","direct migration background","higher education","214","0.541975583040871","0.493210375081132","0.590740791000611","2"
"Some worries","2000","direct migration background","in school","15","","","","2"
"Some worries","2000","direct migration background","middle vocational","558","0.448577712508467","0.420772056011371","0.476383369005563","2"
"Some worries","2000","direct migration background","vocational + Abi","139","0.491524625206175","0.432437978027078","0.550611272385271","2"
"Big worries","2001","no migration background","in school","31","0.0821723914595323","0.056245349067333","0.108099433851732","1"
"Big worries","2001","no migration background","inadequately","21","","","","1"
"Big worries","2001","no migration background","general elemantary","565","0.291324024460379","0.271820770906155","0.310827278014602","1"
"Big worries","2001","no migration background","middle vocational","1840","0.184185709515688","0.176654180357008","0.191717238674368","1"
"Big worries","2001","no migration background","vocational + Abi","77","0.117464953542084","0.0948113463134669","0.140118560770701","1"
"Big worries","2001","no migration background","higher vocational","202","0.154584344112133","0.136122944865853","0.173045743358412","1"
"Big worries","2001","no migration background","higher education","328","0.110586328568885","0.0995940741742677","0.121578582963503","1"
"Big worries","2001","direct migration background","in school","6","","","","1"
"Big worries","2001","direct migration background","inadequately","68","0.345424478131952","0.281112054109035","0.409736902154869","1"
"Big worries","2001","direct migration background","general elemantary","213","0.252827422469857","0.222227537744568","0.283427307195146","1"
"Big worries","2001","direct migration background","middle vocational","244","0.229335660130967","0.204343617915766","0.254327702346168","1"
"Big worries","2001","direct migration background","vocational + Abi","62","0.266448422128044","0.212079197823949","0.320817646432139","1"
"Big worries","2001","direct migration background","higher vocational","42","0.296518540045115","0.226830480214855","0.366206599875376","1"
"Big worries","2001","direct migration background","higher education","62","0.211183305225403","0.16896325895926","0.253403351491546","1"
"Big worries","2001","indirect migration background","in school","10","","","","1"
"Big worries","2001","indirect migration background","inadequately","4","","","","1"
"Big worries","2001","indirect migration background","general elemantary","26","","","","1"
"Big worries","2001","indirect migration background","middle vocational","34","0.0969203898895051","0.0641451018629779","0.129695677916032","1"
"Big worries","2001","indirect migration background","vocational + Abi","6","","","","1"
"Big worries","2001","indirect migration background","higher vocational","4","","","","1"
"Big worries","2001","indirect migration background","higher education","3","","","","1"
"No worries","2001","indirect migration background","in school","36","0.544291841686979","0.424138615201266","0.664445068172693","3"
"No worries","2001","indirect migration background","inadequately","7","","","","3"
"No worries","2001","indirect migration background","general elemantary","116","0.428667838420763","0.364986983506996","0.492348693334529","3"
"No worries","2001","indirect migration background","middle vocational","160","0.481597826360455","0.426243497670413","0.536952155050498","3"
"No worries","2001","indirect migration background","vocational + Abi","15","","","","3"
