"plh0035","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","college entrance qualification","direct migration background","20","","",""
"Big worries","1999","college entrance qualification","indirect migration background","9","","",""
"Big worries","1999","college entrance qualification","no migration background","140","0.0776875985475324","0.0658642605382977","0.0895109365567672"
"Big worries","1999","lower secondary degree","direct migration background","157","0.287214441125977","0.249366304643431","0.325062577608522"
"Big worries","1999","lower secondary degree","indirect migration background","40","0.212878434609869","0.15866426960727","0.267092599612469"
"Big worries","1999","lower secondary degree","no migration background","1264","0.280227643573369","0.267446356256428","0.29300893089031"
"Big worries","1999","no degree/no degree yet","direct migration background","154","0.375970818304519","0.328562404691423","0.423379231917614"
"Big worries","1999","no degree/no degree yet","indirect migration background","18","","",""
"Big worries","1999","no degree/no degree yet","no migration background","38","0.149843238617813","0.109251472416112","0.190435004819514"
"Big worries","1999","Other degree","direct migration background","267","0.313425171123133","0.281790090773991","0.345060251472274"
"Big worries","1999","Other degree","indirect migration background","1","","",""
"Big worries","1999","Other degree","no migration background","23","","",""
"Big worries","1999","secondary school degree","direct migration background","27","","",""
"Big worries","1999","secondary school degree","indirect migration background","23","","",""
"Big worries","1999","secondary school degree","no migration background","444","0.13248496909064","0.121362617345207","0.143607320836073"
"No worries","1999","college entrance qualification","direct migration background","69","0.39049373205784","0.316501525788108","0.464485938327572"
"No worries","1999","college entrance qualification","indirect migration background","46","0.4680760045823","0.366114283550396","0.570037725614204"
"No worries","1999","college entrance qualification","no migration background","847","0.431704530212008","0.409826630207416","0.4535824302166"
"No worries","1999","lower secondary degree","direct migration background","158","0.230273217905641","0.19505625234199","0.265490183469292"
"No worries","1999","lower secondary degree","indirect migration background","113","0.489953371219753","0.42374569434527","0.556161048094237"
"No worries","1999","lower secondary degree","no migration background","1068","0.214392586034759","0.202712953027083","0.226072219042435"
"No worries","1999","no degree/no degree yet","direct migration background","72","0.205811720036657","0.166241114817173","0.245382325256142"
"No worries","1999","no degree/no degree yet","indirect migration background","47","0.640795431349645","0.532215868566849","0.749374994132441"
"No worries","1999","no degree/no degree yet","no migration background","162","0.552067484132758","0.495512322825778","0.608622645439738"
"No worries","1999","Other degree","direct migration background","191","0.235243062482369","0.206317741143305","0.264168383821433"
"No worries","1999","Other degree","indirect migration background","11","","",""
"No worries","1999","Other degree","no migration background","20","","",""
"No worries","1999","secondary school degree","direct migration background","49","0.318109906242104","0.244788965356919","0.39143084712729"
"No worries","1999","secondary school degree","indirect migration background","57","0.401270261870393","0.318892016140551","0.483648507600235"
"No worries","1999","secondary school degree","no migration background","1256","0.360381619590977","0.34463031241313","0.376132926768824"
"Some worries","1999","college entrance qualification","direct migration background","78","0.491605607649662","0.415783012403923","0.567428202895402"
"Some worries","1999","college entrance qualification","indirect migration background","37","0.494319296695763","0.392155705599705","0.59648288779182"
"Some worries","1999","college entrance qualification","no migration background","982","0.49060787124046","0.468526878054543","0.512688864426376"
"Some worries","1999","lower secondary degree","direct migration background","234","0.482512340968383","0.440713318026348","0.524311363910418"
"Some worries","1999","lower secondary degree","indirect migration background","66","0.297168194170377","0.23664067142898","0.357695716911775"
"Some worries","1999","lower secondary degree","no migration background","2411","0.505379770391872","0.491151032052963","0.51960850873078"
"Some worries","1999","no degree/no degree yet","direct migration background","175","0.418217461658824","0.36993856607998","0.466496357237667"
"Some worries","1999","no degree/no degree yet","indirect migration background","10","","",""
"Some worries","1999","no degree/no degree yet","no migration background","97","0.298089277249429","0.246067644135832","0.350110910363026"
"Some worries","1999","Other degree","direct migration background","368","0.451331766394498","0.417395744879428","0.485267787909569"
"Some worries","1999","Other degree","indirect migration background","6","","",""
"Some worries","1999","Other degree","no migration background","48","0.52310790868738","0.420487651679851","0.625728165694909"
"Some worries","1999","secondary school degree","direct migration background","79","0.447920572979468","0.369634676574767","0.526206469384169"
"Some worries","1999","secondary school degree","indirect migration background","56","0.405691384409729","0.323166952699715","0.488215816119743"
"Some worries","1999","secondary school degree","no migration background","1869","0.507133411318383","0.490731267399567","0.523535555237199"
"Big worries","2000","college entrance qualification","direct migration background","50","0.157634297015992","0.118554657150331","0.196713936881654"
"Big worries","2000","college entrance qualification","indirect migration background","14","","",""
"Big worries","2000","college entrance qualification","no migration background","377","0.09420819227617","0.0853915175240193","0.103024867028321"
"Big worries","2000","lower secondary degree","direct migration background","192","0.221466271966286","0.194016030629486","0.248916513303085"
"Big worries","2000","lower secondary degree","indirect migration background","51","0.171084200754914","0.13001587566177","0.212152525848057"
"Big worries","2000","lower secondary degree","no migration background","2140","0.254429524335916","0.245286441132817","0.263572607539015"
"Big worries","2000","no degree/no degree yet","direct migration background","114","0.291653873989726","0.245893968132812","0.337413779846641"
"Big worries","2000","no degree/no degree yet","indirect migration background","9","","",""
"Big worries","2000","no degree/no degree yet","no migration background","42","0.12410774422416","0.0939123894748322","0.154303098973488"
"Big worries","2000","Other degree","direct migration background","328","0.243564707641697","0.220918180133363","0.266211235150032"
"Big worries","2000","Other degree","indirect migration background","3","","",""
"Big worries","2000","Other degree","no migration background","32","0.235595733604046","0.162925307759949","0.308266159448143"
"Big worries","2000","secondary school degree","direct migration background","55","0.183684564118034","0.140786147996599","0.226582980239469"
"Big worries","2000","secondary school degree","indirect migration background","24","","",""
"Big worries","2000","secondary school degree","no migration background","838","0.137307280980075","0.128880500328989","0.14573406163116"
"No worries","2000","college entrance qualification","direct migration background","134","0.384018250739496","0.331858595459601","0.43617790601939"
"No worries","2000","college entrance qualification","indirect migration background","89","0.565791465763708","0.490617540265678","0.640965391261738"
"No worries","2000","college entrance qualification","no migration background","1824","0.433001341639823","0.418046496260581","0.447956187019065"
"No worries","2000","lower secondary degree","direct migration background","283","0.299892572347512","0.269601206879752","0.330183937815272"
"No worries","2000","lower secondary degree","indirect migration background","157","0.469730859157577","0.415303212966895","0.524158505348259"
"No worries","2000","lower secondary degree","no migration background","2261","0.253403897376514","0.244272987162108","0.262534807590921"
"No worries","2000","no degree/no degree yet","direct migration background","123","0.349209547168512","0.301214974753747","0.397204119583277"
"No worries","2000","no degree/no degree yet","indirect migration background","52","0.646188242764566","0.538688617318808","0.753687868210323"
"No worries","2000","no degree/no degree yet","no migration background","261","0.552128779968329","0.506586777480193","0.597670782456464"
"No worries","2000","Other degree","direct migration background","372","0.283419342308821","0.259642409450759","0.307196275166883"
"No worries","2000","Other degree","indirect migration background","4","","",""
"No worries","2000","Other degree","no migration background","43","0.311582778268139","0.232273311661535","0.390892244874743"
"No worries","2000","secondary school degree","direct migration background","102","0.347762436420034","0.295000568708924","0.400524304131144"
