"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","20.9","13.6","257","3","7","26","60","100","17.31","24.49","1","365","10","14"
"1984","Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Employed","no migration background","19.32","11","521","3","6","21","42","140","17.05","21.59","1","280","10","12"
"1984","Not Employed","direct migration background","19.2","14","144","3","7","30","36","98","16.01","22.39","1","112","10","14"
"1984","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Not Employed","no migration background","28.82","20","429","6","10","36","62","128","26.17","31.47","1","180","14","20"
"1985","Employed","direct migration background","22.19","13.43","216","3","8","21","40","220","19.22","25.16","0","220","12","14"
"1985","Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Employed","no migration background","16.87","12","445","4","7","20","34","90","15.27","18.47","1","127","10","14"
"1985","Not Employed","direct migration background","18.73","13.98","119","6","7","21","30","150","13.67","23.79","1","180","10","15"
"1985","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Not Employed","no migration background","26.24","17","452","5","10","30","56","150","23.38","29.1","1","300","14","19"
"1986","Employed","direct migration background","22.72","14","229","5","9","30","50","90","20.26","25.18","0","120","14","17"
"1986","Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Employed","no migration background","19.05","11","445","4","7","21","42","120","16.83","21.27","0","247","10","13"
"1986","Not Employed","direct migration background","26.93","15.4","149","5","8","30","61","150","21.8","32.06","0","230","11","15"
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","24.44","18","438","5","9","30","49","120","21.93","26.95","0","280","14","20"
"1987","Employed","direct migration background","24.99","14","204","5","10","30","60","175","22.28","27.7","0","175","12","14"
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","17.87","11","468","4","6","21","40","94","15.91","19.83","0","222","10","12"
"1987","Not Employed","direct migration background","23.92","15","120","5","8","28","56","70","17.97","29.87","1","310","10","15"
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","25.8","18","428","5","8","30","56","165","23.28","28.32","1","215","14","17"
"1988","Employed","direct migration background","20.12","11.52","182","5","7","18","40","150","17.48","22.76","1","150","10","14"
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","17.31","10","467","4","6","20","37","126","15.25","19.37","1","271","10","12"
"1988","Not Employed","direct migration background","23.78","14","116","5","7","30","56","120","17.29","30.27","1","300","12","16"
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","29.62","18","408","5","10","35","70","180","26.54","32.7","1","261","14","18"
"1989","Employed","direct migration background","16.77","14","183","4","8","20","38","75","13.76","19.78","1","211","12","14"
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","18.08","11","452","3","6","20","35","128","16.11","20.05","1","180","10","12"
"1989","Not Employed","direct migration background","35.43","15.16","106","5","10","39","120","180","29.38","41.48","1","180","11","19"
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","25.66","18","378","5","10","30","58","107","23.13","28.19","1","210","14","19"
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","15.68","10","178","4","6","21","30","78","13.39","17.97","1","83","10","14"
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","15.73","10","440","4","6","20","35","77","14.1","17.36","1","180","8","10"
"1991","Not Employed","direct migration background","27.03","14","101","5","9","22","40","365","19.52","34.54","1","365","10","14"
