"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-W?rttemberg","Rural Area","15.6","12","39","5","7","21","30","70","7.24","23.96","3","150","10","20"
"1985","Baden-W?rttemberg","Urban Area","22.95","14","197","4","8","21","49","220","18.75","27.15","0","300","11","14"
"1985","Bavaria","Rural Area","20.95","14","115","5","8","22","50","100","16.16","25.74","2","180","12","15"
"1985","Bavaria","Urban Area","22.18","14","119","4","7","25","47","150","17.89","26.47","1","150","9","15"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","30.76","15.48","34","6","11","35","85","150","19.76","41.76","1","150","10","21"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","","","","","","","","","","","","","",""
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","37.93","14","32","3","6","28","93","300","16.38","59.48","1","300","7","21"
"1985","Hesse","Rural Area","","","","","","","","","","","","","",""
"1985","Hesse","Urban Area","22.06","14","95","4","9","26","42","130","18.34","25.78","1","130","10","15"
"1985","Lower Saxony","Rural Area","22.99","14.35","60","7","13","28","50","70","18.6","27.38","1","70","14","21"
"1985","Lower Saxony","Urban Area","24.35","18.16","57","4","10","30","56","100","17.29","31.41","1","130","14","25"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Urban Area","19.9","14","338","5","7","28","42","99","17.65","22.15","1","210","10","14"
"1985","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1985","Rhineland-Palatinate,Saarland","Urban Area","19.98","13.91","75","6","10","28","35","120","15.97","23.99","1","120","10","18"
"1985","Saxony","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony","Urban Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1985","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1985","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","Rural Area","18.67","13.74","43","2","8","27","32","70","7.53","29.81","1","230","10","21"
"1986","Baden-W?rttemberg","Urban Area","21.42","10","213","4","6","30","45","120","17.7","25.14","0","247","10","14"
"1986","Bavaria","Rural Area","18.14","14","96","4","8","22","40","60","15.39","20.89","1","60","10","20"
"1986","Bavaria","Urban Area","25.97","14","125","4","7","34","66","280","20.26","31.68","0","280","10","14"
"1986","Berlin","Rural Area","","","","","","","","","","","","","",""
"1986","Berlin","Urban Area","27.3","18.4","42","5","13","28","57","180","18.31","36.29","3","180","14","21"
"1986","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1986","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1986","Bremen","Rural Area","","","","","","","","","","","","","",""
"1986","Bremen","Urban Area","","","","","","","","","","","","","",""
"1986","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1986","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1986","Hesse","Rural Area","","","","","","","","","","","","","",""
"1986","Hesse","Urban Area","21.2","13.28","115","4","7","30","60","90","17.34","25.06","0","90","10","15"
"1986","Lower Saxony","Rural Area","16.55","14","55","3","7","21","30","74","12.83","20.27","1","74","9","20"
"1986","Lower Saxony","Urban Area","29.51","17.14","57","7","10","42","79","120","21.25","37.77","5","120","11","21"
"1986","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Urban Area","22.04","15","336","5","8","28","42","150","19.45","24.63","1","210","14","16"
"1986","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","Urban Area","26.33","15.14","78","6","10","36","60","212","19.98","32.68","1","212","12","21"
"1986","Saxony","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony","Urban Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1986","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1986","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","Rural Area","15.13","10.23","44","5","7","20","35","42","12.07","18.19","0","42","7","14"
"1987","Baden-W?rttemberg","Urban Area","18.93","14","206","5","8","22","36","100","16.87","20.99","0","100","10","14"
"1987","Bavaria","Rural Area","19.99","15","95","5","7","28","35","100","16.53","23.45","1","100","10","20"
"1987","Bavaria","Urban Area","25.8","13","110","2","5","30","67","215","19.74","31.86","1","215","10","14"
"1987","Berlin","Rural Area","","","","","","","","","","","","","",""
"1987","Berlin","Urban Area","24.42","18.73","43","6","8","35","45","100","18.41","30.43","3","100","9","21"
"1987","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1987","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1987","Bremen","Rural Area","","","","","","","","","","","","","",""
