"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1984","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","college entrance qualification","Couple + C. LE 16","14.14","8.68","31","2","4","21","34","72","8.58","19.7","1","72","6","10"
"1984","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1984","lower secondary degree","(Married) couple without C.","27.21","20","195","7","12","35","56","140","23.6","30.82","1","180","15","21"
"1984","lower secondary degree","1-pers.-HH","30.73","21","107","6","12","42","78","115","25.44","36.02","1","118","14","28"
"1984","lower secondary degree","Couple + C. GT 16 ","24.86","17","101","5","10","31","49","140","20.14","29.58","1","140","14","21"
"1984","lower secondary degree","Couple + C. LE 16","16.2","8","158","4","6","18","35","120","12.46","19.94","1","210","7","9"
"1984","lower secondary degree","Couple + C. LE and GT 16","21.56","12.7","73","4","7","28","50","120","15.76","27.36","1","120","10","17"
"1984","lower secondary degree","Single parent","21.77","14","30","2","7","30","56","84","14.36","29.18","1","84","7","21"
"1984","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Couple + C. LE 16","18.48","10","46","5","6","21","35","120","11.16","25.8","2","120","7","20"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","12.27","5","33","3","3","14","27","90","5.83","18.71","1","90","6","15"
"1984","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1984","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","Other degree","Couple + C. LE 16","13.69","10","78","5","7","15","24","80","10.65","16.73","1","80","7","11"
"1984","Other degree","Couple + C. LE and GT 16","19.57","14","35","6","6","28","40","80","-1.29","40.43","4","365","9","28"
"1984","Other degree","Single parent","","","","","","","","","","","","","",""
"1984","secondary school degree","(Married) couple without C.","29.91","17.74","45","5","8","28","74","150","19.15","40.67","1","150","10","21"
"1984","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1984","secondary school degree","Couple + C. GT 16 ","18.1","13","30","5","7","21","29","96","10.45","25.75","2","96","8","20"
"1984","secondary school degree","Couple + C. LE 16","13.3","7","68","3","5","14","30","75","9.82","16.78","1","75","6","9"
"1984","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1985","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. LE 16","14.12","8.32","45","3","6","18","25","84","9.32","18.92","1","84","7","11"
"1985","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1985","lower secondary degree","(Married) couple without C.","24.91","20","157","6","10","29","47","120","20.39","29.43","1","300","14","21"
"1985","lower secondary degree","1-pers.-HH","28.02","15.75","81","9","12","34","60","180","21.38","34.66","4","180","14","23"
"1985","lower secondary degree","Couple + C. GT 16 ","22.21","14","96","4","8","28","45","150","17.71","26.71","1","150","10","18"
"1985","lower secondary degree","Couple + C. LE 16","17.26","10","159","5","7","17","30","210","13.13","21.39","1","220","9","12"
"1985","lower secondary degree","Couple + C. LE and GT 16","16.57","12.01","59","4","7","21","30","100","12.17","20.97","1","100","10","14"
"1985","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. LE 16","26.75","17.09","43","8","10","21","42","180","15.39","38.11","3","180","11","21"
"1985","no degree/no degree yet","Couple + C. LE and GT 16","16.45","11.15","34","5","7","14","42","70","9.58","23.32","1","70","10","21"
"1985","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1985","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. LE 16","14.79","9.56","65","4","6","15","38","93","10.83","18.75","0","93","7","11"
"1985","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Other degree","Single parent","","","","","","","","","","","","","",""
"1985","secondary school degree","(Married) couple without C.","21.69","14","50","5","10","28","48","127","15.6","27.78","2","127","12","20"
"1985","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. LE 16","12.32","9.25","60","5","6","14","28","56","9.7","14.94","1","56","6","10"
"1985","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1986","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. LE 16","12.32","9.42","31","5","6","14","22","40","8.95","15.69","3","40","6","13"
"1986","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1986","lower secondary degree","(Married) couple without C.","26.02","20","190","7","10","36","60","108","22.85","29.19","1","150","15","21"
"1986","lower secondary degree","1-pers.-HH","30.3","20","73","8","12","30","50","280","19.13","41.47","1","280","14","24"
"1986","lower secondary degree","Couple + C. GT 16 ","21.06","14.41","100","4","7","28","43","120","15.54","26.58","0","230","12","20"
"1986","lower secondary degree","Couple + C. LE 16","17.67","12","115","4","7","21","36","84","14.59","20.75","1","84","10","14"
"1986","lower secondary degree","Couple + C. LE and GT 16","19.35","14","65","4","7","21","42","90","14.91","23.79","0","90","10","16"
"1986","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. LE 16","17.98","9.26","42","5","7","20","35","210","7.93","28.03","0","210","7","14"
"1986","no degree/no degree yet","Couple + C. LE and GT 16","12.81","7","30","1","6","14","21","90","5.44","20.18","1","90","8","21"
"1986","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1986","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. LE 16","13.08","9","65","5","6","15","30","80","9.74","16.42","1","80","7","12"
"1986","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Other degree","Single parent","","","","","","","","","","","","","",""
"1986","secondary school degree","(Married) couple without C.","23.04","14.17","53","5","10","30","42","150","16.5","29.58","1","150","12","21"
"1986","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","secondary school degree","Couple + C. GT 16 ","16.07","9.3","31","3","4","17","21","160","5.65","26.49","2","160","6","11"
"1986","secondary school degree","Couple + C. LE 16","15.94","6.83","65","4","5","19","30","117","7.12","24.76","1","247","6","11"
"1986","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1987","college entrance qualification","(Married) couple without C.","22.04","12.15","30","2","6","28","56","94","14.01","30.07","1","94","7","25"
