"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","20.82","14","187","4","7","21","35","140","17.63","24.01","1","160","10","15"
"1984","Employed","higher education","14.49","10","47","2","4","14","34","63","10.25","18.73","1","63","7","12"
"1984","Employed","higher vocational","24.03","11.67","56","3","6","28","72","120","15.9","32.16","1","120","10","14"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","22.44","12.96","83","3","6","30","60","120","17.02","27.86","1","120","10","14"
"1984","Employed","middle vocational","18.87","11","381","3","6","21","42","140","15.75","21.99","1","365","10","13"
"1984","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1984","Not Employed","general elemantary","30.13","20","210","7","13","42","63","120","26.4","33.86","1","140","14","20"
"1984","Not Employed","higher education","","","","","","","","","","","","","",""
"1984","Not Employed","higher vocational","26.93","18","31","7","14","30","70","120","16.51","37.35","1","120","14","25"
"1984","Not Employed","in school","","","","","","","","","","","","","",""
"1984","Not Employed","inadequately","18.72","14","54","5","10","28","30","90","13.24","24.2","2","112","10","20"
"1984","Not Employed","middle vocational","27.34","18","246","5","10","35","60","128","24.07","30.61","1","180","14","19"
"1984","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Employed","general elemantary","16.9","12.24","153","4","6","16","25","220","13.5","20.3","0","220","10","14"
"1985","Employed","higher education","18.18","10.53","49","3","6","25","45","90","12.95","23.41","1","90","7","14"
"1985","Employed","higher vocational","19.72","12","51","5","9","28","38","84","14.83","24.61","2","84","10","21"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","21","14","58","5","10","21","40","130","14.83","27.17","1","130","13","21"
"1985","Employed","middle vocational","16.57","12","337","3","7","20","35","90","14.8","18.34","1","127","10","14"
"1985","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Not Employed","general elemantary","27.54","20","210","7","12","30","60","150","24.17","30.91","1","180","14","21"
"1985","Not Employed","higher education","","","","","","","","","","","","","",""
"1985","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1985","Not Employed","in school","","","","","","","","","","","","","",""
"1985","Not Employed","inadequately","36.02","14","48","4","7","21","55","300","20.23","51.81","1","300","14","21"
"1985","Not Employed","middle vocational","25.52","15","244","5","8","30","56","150","21.68","29.36","1","300","13","16"
"1985","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1986","Employed","general elemantary","18.65","12","164","4","6","21","42","150","15.85","21.45","1","150","10","15"
"1986","Employed","higher education","22","10","52","4","7","21","60","120","15.34","28.66","1","120","8","12"
"1986","Employed","higher vocational","20.66","11.55","51","3","7","30","49","117","14.78","26.54","1","117","10","20"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","18.84","14","60","5","10","24","30","90","13.81","23.87","0","90","12","21"
"1986","Employed","middle vocational","18.51","12","331","5","7","21","36","108","15.93","21.09","0","247","10","14"
"1986","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1986","Not Employed","general elemantary","25.28","20","198","5","10","30","60","120","21.68","28.88","0","212","14","20"
"1986","Not Employed","higher education","","","","","","","","","","","","","",""
"1986","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1986","Not Employed","in school","","","","","","","","","","","","","",""
"1986","Not Employed","inadequately","18.09","9.94","50","5","7","20","35","210","9.12","27.06","1","210","8","18"
"1986","Not Employed","middle vocational","25.92","16.86","274","5","9","35","55","180","22.24","29.6","0","280","14","20"
"1986","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1987","Employed","general elemantary","20.63","12","168","3","6","27","42","120","17.29","23.97","0","175","10","14"
"1987","Employed","higher education","23.85","10.74","51","4","6","28","60","210","14.38","33.32","1","210","7","14"
"1987","Employed","higher vocational","15.33","10","47","3","5","16","35","90","10.79","19.87","1","90","9","14"
"1987","Employed","in school","","","","","","","","","","","","","",""
"1987","Employed","inadequately","17.79","14","52","6","7","21","40","60","13.86","21.72","0","60","12","21"
"1987","Employed","middle vocational","17.97","12","340","4","7","21","35","90","15.86","20.08","0","222","10","14"
"1987","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1987","Not Employed","general elemantary","29.55","20.49","188","6","10","35","63","189","24.92","34.18","1","215","13","18"
"1987","Not Employed","higher education","","","","","","","","","","","","","",""
"1987","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1987","Not Employed","in school","","","","","","","","","","","","","",""
"1987","Not Employed","inadequately","11.47","8","43","2","3","14","28","50","7.3","15.64","1","60","10","21"
"1987","Not Employed","middle vocational","25.35","20","244","5","10","30","56","110","21.79","28.91","1","310","14","20"
"1987","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1988","Employed","general elemantary","16.4","10","172","4","6","19","30","150","12.75","20.05","1","271","10","14"
"1988","Employed","higher education","23.82","10","46","4","6","21","60","150","15.12","32.52","2","150","6","18"
"1988","Employed","higher vocational","12.74","10","48","4","5","16","23","63","9.63","15.85","1","63","7","14"
"1988","Employed","in school","","","","","","","","","","","","","",""
"1988","Employed","inadequately","17.28","14","54","6","7","21","40","80","13.35","21.21","2","80","10","18"
"1988","Employed","middle vocational","17.67","10","312","4","6","20","40","120","15.39","19.95","1","180","10","13"
"1988","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1988","Not Employed","general elemantary","29.58","17.01","190","6","10","40","70","150","24.41","34.75","1","300","14","17"
"1988","Not Employed","higher education","","","","","","","","","","","","","",""
"1988","Not Employed","higher vocational","27.89","21","33","5","11","40","45","90","20.24","35.54","3","90","11","35"
"1988","Not Employed","in school","","","","","","","","","","","","","",""
"1988","Not Employed","inadequately","16.19","7.99","38","5","5","20","45","110","8.22","24.16","1","110","10","21"
"1988","Not Employed","middle vocational","29.15","20","223","5","10","35","70","180","25.17","33.13","1","185","14","20"
"1988","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1989","Employed","general elemantary","15.78","14","151","3","7","20","33","90","12.41","19.15","1","211","10","14"
"1989","Employed","higher education","30.44","16.31","34","5","7","56","90","100","19.7","41.18","1","100","6","21"
"1989","Employed","higher vocational","13.19","9","33","5","7","12","21","95","7.51","18.87","1","95","7","12"
"1989","Employed","in school","","","","","","","","","","","","","",""
"1989","Employed","inadequately","19.89","13.6","53","4","10","20","45","84","14.7","25.08","3","84","14","20"
"1989","Employed","middle vocational","17.91","11","344","4","6","20","35","128","15.71","20.11","1","180","10","12"
"1989","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1989","Not Employed","general elemantary","28.9","16.27","182","7","10","30","60","200","24.19","33.61","1","210","14","18"
"1989","Not Employed","higher education","","","","","","","","","","","","","",""
"1989","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1989","Not Employed","in school","","","","","","","","","","","","","",""
"1989","Not Employed","inadequately","19.41","10.78","39","2","3","30","42","156","9.54","29.28","1","156","14","21"
"1989","Not Employed","middle vocational","25.4","18.91","206","6","10","30","58","107","22.19","28.61","1","180","14","20"
"1989","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1990","Employed","general elemantary","","","","","","","","","","","","","",""
"1990","Employed","higher education","","","","","","","","","","","","","",""
"1990","Employed","higher vocational","","","","","","","","","","","","","",""
"1990","Employed","in school","","","","","","","","","","","","","",""
"1990","Employed","inadequately","","","","","","","","","","","","","",""
"1990","Employed","middle vocational","","","","","","","","","","","","","",""
"1990","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1990","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1990","Not Employed","higher education","","","","","","","","","","","","","",""
"1990","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1990","Not Employed","in school","","","","","","","","","","","","","",""
"1990","Not Employed","inadequately","","","","","","","","","","","","","",""
"1990","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1990","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Employed","general elemantary","15.21","10","149","5","6","20","30","63","12.86","17.56","1","80","9","14"
"1991","Employed","higher education","18.63","10","49","4","6","14","63","150","12.07","25.19","2","150","7","10"
"1991","Employed","higher vocational","15.28","10","45","4","6","16","30","60","11.12","19.44","1","60","7","14"
"1991","Employed","in school","","","","","","","","","","","","","",""
"1991","Employed","inadequately","13.96","10","42","5","7","14","27","56","9.81","18.11","1","60","8","14"
"1991","Employed","middle vocational","16.08","10","305","4","6","21","32","85","14","18.16","1","180","10","12"
"1991","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Employed","general elemantary","26.4","20","170","7","10","38","56","90","22.97","29.83","2","200","14","20"
"1991","Not Employed","higher education","","","","","","","","","","","","","",""
"1991","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1991","Not Employed","in school","","","","","","","","","","","","","",""
"1991","Not Employed","inadequately","","","","","","","","","","","","","",""
