"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","17.17","10","227","3","7","21","35","98","14.94","19.4","1","120","10","12"
"1984","direct migration background","Male","24.63","15.35","174","3","8","32","60","100","19.52","29.74","1","365","14","18"
"1984","indirect migration background","Female","","","","","","","","","","","","","",""
"1984","indirect migration background","Male","","","","","","","","","","","","","",""
"1984","no migration background","Female","23.51","14","551","5","7","28","53","140","21.23","25.79","1","280","12","14"
"1984","no migration background","Male","24.77","14","399","4","8","30","56","120","22.06","27.48","1","210","14","14"
"1985","direct migration background","Female","15.59","12","190","5","7","20","28","130","12.57","18.61","1","180","10","13"
"1985","direct migration background","Male","28.28","15","145","5","10","30","56","220","23.83","32.73","0","220","14","21"
"1985","indirect migration background","Female","","","","","","","","","","","","","",""
"1985","indirect migration background","Male","","","","","","","","","","","","","",""
"1985","no migration background","Female","21.21","14","555","5","8","28","49","100","19.25","23.17","1","300","10","14"
"1985","no migration background","Male","23.58","14","342","5","10","28","45","150","20.59","26.57","1","300","14","17"
"1986","direct migration background","Female","22.27","14","201","5","7","21","60","150","18.44","26.1","1","230","11","14"
"1986","direct migration background","Male","28.1","19.4","177","5","11","35","75","90","24.97","31.23","0","120","14","21"
"1986","indirect migration background","Female","","","","","","","","","","","","","",""
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","20.91","14","513","5","7","27","42","120","18.64","23.18","1","280","10","14"
"1986","no migration background","Male","23.58","14","370","5","9","28","55","120","21.09","26.07","0","180","14","16"
"1987","direct migration background","Female","23.56","14","182","5","8","28","49","175","20.37","26.75","1","175","10","14"
"1987","direct migration background","Male","25.86","20.08","142","5","10","35","63","70","21.01","30.71","0","310","14","20"
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","21.52","14","567","4","6","26","45","165","19.48","23.56","1","215","10","13"
"1987","no migration background","Male","23.2","14","329","4","9","29","56","100","20.67","25.73","0","222","13","15"
"1988","direct migration background","Female","24.28","13.31","167","5","7","21","50","150","19.76","28.8","1","300","11","14"
"1988","direct migration background","Male","18.16","12","131","5","7","21","40","110","14.44","21.88","1","130","12","15"
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","23.87","14","518","5","7","28","56","180","21.37","26.37","1","271","10","14"
"1988","no migration background","Male","23.74","14","357","5","8","28","50","140","21.08","26.4","1","185","12","14"
"1989","direct migration background","Female","26.81","12.55","170","5","8","28","61","180","22.3","31.32","1","211","11","14"
"1989","direct migration background","Male","20.32","14.01","119","5","10","21","45","80","17.29","23.35","1","100","14","16"
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","22.94","14","511","5","8","25","56","140","20.76","25.12","1","210","11","14"
"1989","no migration background","Male","20.75","14","319","4","8","25","46","95","18.53","22.97","1","130","12","14"
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","22.56","12","158","5","7","21","40","365","17.6","27.52","1","365","10","14"
"1991","direct migration background","Male","17.43","14","121","4","6","28","35","78","14.52","20.34","1","83","13","15"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","20.08","14","531","4","7","23","45","119","18.08","22.08","1","300","10","12"
"1991","no migration background","Male","22.82","14","328","4","7","28","45","180","19.66","25.98","1","220","10","14"
"1992","direct migration background","Female","15.39","10","162","5","6","20","40","84","13.06","17.72","1","90","9","13"
"1992","direct migration background","Male","18.07","14","117","4","7","28","35","64","15.45","20.69","1","64","10","16"
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","21.22","14","700","4","6","25","46","150","19.22","23.22","1","312","10","13"
"1992","no migration background","Male","24.32","14","463","4","7","28","50","130","21.36","27.28","1","365","13","14"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","16.21","11.76","146","5","7","21","30","60","13.81","18.61","1","90","10","14"
"1994","direct migration background","Male","23.35","11.14","110","5","7","30","44","240","17.67","29.03","1","240","9","14"
"1994","indirect migration background","Female","21.88","9.43","33","5","5","20","90","90","16.27","27.49","3","90","7","14"
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","19.29","11.54","748","3","6","21","40","120","17.6","20.98","1","196","9","10"
"1994","no migration background","Male","19.94","14","442","4","7","21","49","120","17.92","21.96","1","180","11","14"
"1995","direct migration background","Female","16.82","14","186","3","7","24","35","77","14.37","19.27","1","150","11","14"
"1995","direct migration background","Male","20.83","12","135","3","5","21","43","186","14.89","26.77","1","220","10","14"
"1995","indirect migration background","Female","13.15","8","35","2","7","13","25","81","7.74","18.56","1","81","6","12"
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","17.74","11","732","3","5","22","40","91","16.38","19.1","0","180","9","10"
"1995","no migration background","Male","21.76","13","464","3","6","26","50","150","19.37","24.15","1","250","10","14"
"1996","direct migration background","Female","14.82","10","175","4","6","14","30","110","11.75","17.89","1","180","9","12"
"1996","direct migration background","Male","19.76","13.73","146","3","5","26","42","120","15.51","24.01","1","180","10","15"
"1996","indirect migration background","Female","8.32","7","38","2","3","8","18","60","4.98","11.66","1","60","5","8"
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","17.61","12","762","3","6","21","38","120","16.26","18.96","1","180","9","11"
"1996","no migration background","Male","20.13","11","451","3","6","21","42","180","17.83","22.43","1","215","10","11"
"1997","direct migration background","Female","14.19","7.91","179","3","5","17","32","70","10.27","18.11","1","320","7","10"
"1997","direct migration background","Male","19.2","14","115","4","7","22","45","86","15.84","22.56","1","100","8","14"
"1997","indirect migration background","Female","11.99","8.32","39","2","5","11","21","125","5.3","18.68","1","125","6","11"
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","17.54","10","715","3","5","21","40","125","16.04","19.04","1","185","7","10"
"1997","no migration background","Male","16.71","10","476","2","6","21","37","100","14.98","18.44","1","200","9","12"
"1998","direct migration background","Female","12.82","8","189","3","5","15","30","56","10.89","14.75","1","90","7","11"
"1998","direct migration background","Male","17.41","10","116","3","6","21","45","100","13.76","21.06","1","100","10","14"
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","16.2","10","840","3","5","20","35","110","14.88","17.52","1","210","8","10"
"1998","no migration background","Male","18.23","10","543","3","5","20","49","110","16.42","20.04","1","200","10","11"
"1999","direct migration background","Female","10.65","7","167","2","5","14","21","52","9.02","12.28","1","90","7","10"
"1999","direct migration background","Male","17.56","13","118","3","7","18","35","120","14.09","21.03","1","120","9","14"
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","13.98","10","794","3","4","18","28","90","12.74","15.22","1","210","8","10"
"1999","no migration background","Male","21.12","13","548","3","6","21","49","150","18.91","23.33","1","330","10","13"
"2000","direct migration background","Female","14.02","8","213","3","5","15","30","78","11.55","16.49","1","180","7","10"
"2000","direct migration background","Male","15.3","10","157","3","5","20","35","90","12.02","18.58","1","180","8","14"
"2000","indirect migration background","Female","15.53","8.79","55","2","5","20","23","112","8.95","22.11","1","150","6","10"
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","16.11","10","1397","3","5","20","35","98","15.15","17.07","1","190","8","10"
"2000","no migration background","Male","17.24","10","1003","2","5","21","37","120","15.88","18.6","1","305","10","10"
"2001","direct migration background","Female","12.04","10","195","3","5","15","28","50","10.58","13.5","1","61","7","10"
"2001","direct migration background","Male","15.22","10","154","3","5","20","35","80","12.84","17.6","1","90","9","14"
"2001","indirect migration background","Female","13.66","6","58","1","4","14","42","90","10.13","17.19","1","90","5","8"
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","14.56","9","1301","3","5","18","30","98","13.55","15.57","1","240","7","9"
"2001","no migration background","Male","17.69","10","903","3","5","20","40","133","16.14","19.24","1","250","9","10"
"2002","direct migration background","Female","16.27","10","182","3","6","20","31","70","14","18.54","1","120","7","10"
"2002","direct migration background","Male","12.26","8","145","2","4","18","28","60","9.66","14.86","1","140","6","10"
"2002","indirect migration background","Female","8.63","7","56","2","3","12","14","31","4.95","12.31","1","99","5","10"
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","14.39","9.68","1275","2","5","18","30","95","13.4","15.38","0","211","8","10"
"2002","no migration background","Male","17.28","10","1030","2","4","20","39","125","15.93","18.63","1","360","8","10"
"2003","direct migration background","Female","10.65","6","157","3","4","13","25","97","8.87","12.43","1","97","6","7"
"2003","direct migration background","Male","14.79","8","150","3","5","16","34","120","11.24","18.34","1","130","8","13"
"2003","indirect migration background","Female","8.36","6","49","3","4","10","21","31","6.41","10.31","1","31","5","7"
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","14.69","9","1292","2","4","17","30","90","13.63","15.75","1","240","7","8"
"2003","no migration background","Male","14.51","8","959","2","4","18","30","100","13.19","15.83","1","242","7","10"
"2004","direct migration background","Female","12.71","8","173","3","5","14","27","90","10.71","14.71","1","120","7","9"
"2004","direct migration background","Male","13.98","8","126","2","5","16","30","65","10.63","17.33","1","120","7","12"
"2004","indirect migration background","Female","14.31","7","49","3","4","21","49","49","11.15","17.47","1","56","5","9"
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","14.44","8","1275","2","4","14","30","146","13.44","15.44","1","240","7","8"
"2004","no migration background","Male","16.8","10","940","2","4","20","40","120","15.27","18.33","1","350","8","9"
"2005","direct migration background","Female","12.41","7","147","3","5","14","21","120","10.2","14.62","1","120","6","10"
"2005","direct migration background","Male","16.31","9","114","2","3","20","45","90","13.41","19.21","1","90","6","10"
"2005","indirect migration background","Female","8.78","5","44","2","4","10","18","50","6.3","11.26","1","50","4","7"
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","13.91","8","1114","2","4","14","30","90","12.8","15.02","1","240","7","8"
"2005","no migration background","Male","15.66","8","856","2","4","16","35","170","14.28","17.04","1","250","7","9"
"2006","direct migration background","Female","13.65","6","146","2","3","12","30","80","9.5","17.8","1","280","5","9"
"2006","direct migration background","Male","14.23","9","120","3","4","17","33","90","11.11","17.35","1","100","7","10"
"2006","indirect migration background","Female","12.05","7","51","2","3","14","25","60","8.33","15.77","1","70","4","10"
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","13.44","7","1269","2","4","14","30","90","12.42","14.46","1","220","7","8"
"2006","no migration background","Male","16.45","10","955","2","5","18","32","180","15.22","17.68","1","220","8","10"
"2007","direct migration background","Female","12.96","7","131","3","4","14","30","180","9.17","16.75","1","180","6","8"
"2007","direct migration background","Male","14.02","8","106","3","5","15","35","60","11.21","16.83","1","90","6","10"
"2007","indirect migration background","Female","6.81","7","46","2","4","8","10","35","4.19","9.43","1","49","5","8"
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","13.12","8","1192","2","4","14","30","77","12.1","14.14","1","195","7","8"
"2007","no migration background","Male","14.2","8","948","2","4","15","36","90","13.08","15.32","1","231","7","8"
"2008","direct migration background","Female","12.65","6","124","2","4","14","37","70","9.68","15.62","1","90","5","7"
"2008","direct migration background","Male","14.47","7.93","89","3","4","17","28","120","9.4","19.54","1","120","7","14"
"2008","indirect migration background","Female","6.38","5.22","47","2","3","7","14","25","4.9","7.86","1","25","4","6"
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","13.72","8","1086","2","4","15","30","100","12.74","14.7","1","240","7","7"
"2008","no migration background","Male","13.08","7","888","2","4","15","30","90","11.85","14.31","1","200","7","8"
"2009","direct migration background","Female","9.56","6","123","3","4","12","20","42","7.63","11.49","1","70","6","8"
"2009","direct migration background","Male","12.97","7","75","1","4","16","30","100","8.15","17.79","1","136","6","14"
"2009","indirect migration background","Female","6.4","5","44","3","4","7","12","30","4.44","8.36","1","30","4","7"
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","13.53","7","1109","2","3","14","30","130","12.31","14.75","1","290","6","7"
"2009","no migration background","Male","11.9","6","934","2","3","14","28","98","10.6","13.2","1","300","7","8"
"2010","direct migration background","Female","10.32","7","296","2","4","12","22","60","9.3","11.34","1","77","5","6"
"2010","direct migration background","Male","15.42","6.53","130","3","4","14","30","180","11.44","19.4","1","180","5","8"
"2010","indirect migration background","Female","7.01","5","112","2","3","7","13","30","5.21","8.81","1","90","4","5"
"2010","indirect migration background","Male","32.89","6","39","3","4","21","120","120","26.65","39.13","1","120","3","7"
"2010","no migration background","Female","13.5","7","1675","2","4","14","28","120","12.64","14.36","1","250","5","6"
"2010","no migration background","Male","12.45","6","1027","2","3","13","28","90","11.25","13.65","1","240","6","7"
"2011","direct migration background","Female","11.11","6","338","3","4","12","30","80","9.85","12.37","1","90","4","5"
"2011","direct migration background","Male","9.64","6","147","2","3","14","21","60","7.67","11.61","1","80","5","7"
"2011","indirect migration background","Female","6.6","4","99","2","2","7","14","42","4.77","8.43","1","42","4","6"
"2011","indirect migration background","Male","9.25","4","40","1","3","7","10","90","-1.7","20.2","1","200","3","6"
"2011","no migration background","Female","11.25","7","1977","2","3","12","25","84","10.53","11.97","1","250","5","6"
"2011","no migration background","Male","12.54","7","1300","2","3","14","28","90","11.49","13.59","1","200","6","7"
"2012","direct migration background","Female","12.07","6","258","2","3","12","28","90","9.74","14.4","1","180","5","6"
"2012","direct migration background","Male","11.96","6","139","2","3","16","30","75","9.53","14.39","1","112","5","7"
"2012","indirect migration background","Female","12.13","5","109","2","3","10","28","180","5.41","18.85","1","280","4","7"
"2012","indirect migration background","Male","7.05","4","49","1","2","6","14","60","3.37","10.73","1","60","3","5"
"2012","no migration background","Female","11.92","6","1792","2","3","14","30","81","11.09","12.75","1","300","5","6"
"2012","no migration background","Male","12.75","6","1389","2","3","14","28","120","11.76","13.74","1","210","5","7"
"2013","direct migration background","Female","14.46","6.35","221","2","3","14","30","120","12.23","16.69","1","120","4","5"
"2013","direct migration background","Male","15.82","7","122","2","3","14","30","270","11.04","20.6","1","270","5","8"
"2013","indirect migration background","Female","11.01","6","90","2","3","12","20","90","6.67","15.35","1","120","5","7"
"2013","indirect migration background","Male","9.17","5","41","1","3","10","14","85","4.48","13.86","1","85","2","6"
"2013","no migration background","Female","11.3","6","1684","2","4","12","27","90","10.61","11.99","1","180","5","6"
