"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1b) general elementary school","30.56","21","74","10","14","40","60","140","24.87","36.25","3","140","17","25"
"1984","(Married) couple without C.","(1c) basic vocational qualification","25.43","18","134","6","11","32","48","128","21.15","29.71","1","180","14","21"
"1984","(Married) couple without C.","(2a) intermediate vocational","28.62","18.04","37","5","8","28","68","150","17.08","40.16","1","150","12","21"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1b) general elementary school","30.93","20","57","9","13","42","62","115","23.68","38.18","2","115","14","26"
"1984","1-pers.-HH","(1c) basic vocational qualification","30.02","21","61","4","10","42","78","118","23.02","37.02","1","118","14","30"
"1984","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1b) general elementary school","27.7","21","49","7","14","30","46","120","20.6","34.8","2","120","14","21"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","23.12","14","67","2","8","36","49","140","17.56","28.68","1","140","11","20"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","18.48","10","46","5","6","21","35","120","11.16","25.8","2","120","7","20"
"1984","Couple + C. LE 16","(1b) general elementary school","16.01","9","73","5","6","18","27","90","12.7","19.32","2","90","7","10"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","16.04","8","146","4","6","15","35","120","12.13","19.95","1","210","7","10"
"1984","Couple + C. LE 16","(2a) intermediate vocational","13.01","7","58","3","5","14","30","75","9.39","16.63","1","75","6","10"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
