"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","15.14","11.94","117","4","7","21","28","90","12.53","17.75","1","90","10","14"
"1984","Full Time","higher education","14.47","10","37","1","4","14","30","63","9.72","19.22","1","63","7","13"
"1984","Full Time","higher vocational","25.72","12.69","37","5","9","28","79","120","15.2","36.24","1","120","10","16"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","19.16","10.14","67","3","6","21","45","120","13.42","24.9","1","120","10","14"
"1984","Full Time","middle vocational","17.54","11.21","270","3","6","21","42","90","14.21","20.87","1","365","10","13"
"1984","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1984","Not Working","general elemantary","30.13","20","210","7","13","42","63","120","26.4","33.86","1","140","14","20"
"1984","Not Working","higher education","","","","","","","","","","","","","",""
"1984","Not Working","higher vocational","26.93","18","31","7","14","30","70","120","16.51","37.35","1","120","14","25"
"1984","Not Working","in school","","","","","","","","","","","","","",""
"1984","Not Working","inadequately","18.72","14","54","5","10","28","30","90","13.24","24.2","2","112","10","20"
"1984","Not Working","middle vocational","27.34","18","246","5","10","35","60","128","24.07","30.61","1","180","14","19"
"1984","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1984","Part Time","general elemantary","28.53","16.88","70","5","8","28","96","160","21.24","35.82","2","160","10","21"
"1984","Part Time","higher education","","","","","","","","","","","","","",""
"1984","Part Time","higher vocational","","","","","","","","","","","","","",""
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","","","","","","","","","","","","","",""
"1984","Part Time","middle vocational","22.02","10","111","4","6","24","50","210","14.94","29.1","1","280","8","14"
"1984","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Full Time","general elemantary","11.71","11","99","4","5","14","20","50","9.63","13.79","0","56","9","14"
"1985","Full Time","higher education","17.19","10.83","30","4","6","28","35","90","10.48","23.9","2","90","7","14"
"1985","Full Time","higher vocational","21.04","13.03","35","5","10","28","38","84","14.4","27.68","3","84","10","21"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","18.01","14","46","1","10","21","35","80","12.29","23.73","1","100","14","21"
"1985","Full Time","middle vocational","16.66","13","211","3","8","21","30","90","14.44","18.88","1","127","10","14"
"1985","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1985","Not Working","general elemantary","27.54","20","210","7","12","30","60","150","24.17","30.91","1","180","14","21"
"1985","Not Working","higher education","","","","","","","","","","","","","",""
