"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","14.91","8","42","3","5","16","30","110","8.83","20.99","1","110","7","10"
"1984","16-34 y.","lower secondary degree","12.99","7","197","3","5","14","28","90","10.8","15.18","1","110","7","9"
"1984","16-34 y.","no degree/no degree yet","19.89","7.83","41","2","3","20","60","90","11.54","28.24","1","120","5","14"
"1984","16-34 y.","Other degree","12.64","10","72","2","6","14","27","48","9.87","15.41","1","66","7","10"
"1984","16-34 y.","secondary school degree","15.3","8","106","3","6","14","30","96","11.7","18.9","1","107","7","10"
"1984","35-65 y.","college entrance qualification","21.66","11.49","46","2","4","30","55","141","13.59","29.73","1","141","6","14"
"1984","35-65 y.","lower secondary degree","25.81","17","369","5","9","30","56","140","22.98","28.64","1","210","14","20"
"1984","35-65 y.","no degree/no degree yet","21.41","14","112","5","8","28","42","120","17.38","25.44","1","120","14","18"
"1984","35-65 y.","Other degree","19.95","14","103","5","10","28","42","80","12.53","27.37","1","365","11","16"
"1984","35-65 y.","secondary school degree","25.01","14","66","4","7","24","62","150","14.75","35.27","1","280","10","14"
"1984","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1984","66 and older","lower secondary degree","33.72","24.52","153","10","14","42","63","120","29.09","38.35","3","180","20","30"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1985","16-34 y.","college entrance qualification","12.52","8","64","3","5","13","25","63","8.84","16.2","2","90","7","10"
"1985","16-34 y.","lower secondary degree","13.08","9.15","182","4","6","14","25","78","11.11","15.05","1","100","8","10"
"1985","16-34 y.","no degree/no degree yet","21.99","7","55","1","4","14","21","300","9.19","34.79","1","300","8","14"
"1985","16-34 y.","Other degree","11.23","8","46","5","5","15","21","38","8.86","13.6","2","42","7","10"
"1985","16-34 y.","secondary school degree","13.75","9.19","112","4","6","14","28","127","10.9","16.6","1","127","7","10"
"1985","35-65 y.","college entrance qualification","23.2","15.52","48","5","8","30","55","90","17","29.4","1","90","10","24"
"1985","35-65 y.","lower secondary degree","22.52","14","316","5","9","28","47","150","19.64","25.4","1","220","14","17"
"1985","35-65 y.","no degree/no degree yet","28.5","21","74","7","12","30","60","180","21.79","35.21","1","180","15","24"
"1985","35-65 y.","Other degree","21.18","15","106","5","10","21","45","93","17.74","24.62","0","93","14","20"
"1985","35-65 y.","secondary school degree","19.61","14","62","3","7","21","50","91","15.02","24.2","2","91","10","17"
"1985","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1985","66 and older","lower secondary degree","31.36","21","128","10","14","35","60","150","25.44","37.28","2","300","21","28"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1986","16-34 y.","college entrance qualification","14.31","8","62","2","5","14","22","92","10.48","18.14","0","92","6","10"
"1986","16-34 y.","lower secondary degree","20.32","10","173","4","6","20","47","280","15.73","24.91","0","280","9","14"
"1986","16-34 y.","no degree/no degree yet","12.88","8","53","1","7","12","20","58","4.83","20.93","1","210","7","12"
"1986","16-34 y.","Other degree","12.08","10","53","5","6","14","20","40","9.66","14.5","1","45","7","14"
"1986","16-34 y.","secondary school degree","14.87","8.59","115","4","5","18","30","160","9.31","20.43","1","247","7","11"
"1986","35-65 y.","college entrance qualification","23.6","12","38","4","7","30","60","120","15.44","31.76","1","120","8","21"
"1986","35-65 y.","lower secondary degree","23.25","15.01","322","5","9","28","47","150","20.57","25.93","0","212","14","20"
"1986","35-65 y.","no degree/no degree yet","21.97","15","77","5","11","30","49","90","17.54","26.4","0","90","14","21"
"1986","35-65 y.","Other degree","25.2","20","111","6","9","30","55","120","21.3","29.1","1","120","12","21"
"1986","35-65 y.","secondary school degree","25.4","14","71","5","8","28","60","150","18.65","32.15","1","150","10","21"
"1986","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1986","66 and older","lower secondary degree","26.79","21","132","8","14","35","56","108","22.57","31.01","1","180","19","25"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","23.91","14","33","5","10","35","45","77","17.38","30.44","2","77","12","24"
"1987","16-34 y.","college entrance qualification","14.11","8.06","55","2","4","12","20","210","6.49","21.73","1","210","6","10"
"1987","16-34 y.","lower secondary degree","13.8","10","208","3","6","15","30","90","11.91","15.69","0","91","8","10"
"1987","16-34 y.","no degree/no degree yet","10.75","8.07","38","2","4","15","26","28","8.17","13.33","0","28","7","14"
"1987","16-34 y.","Other degree","9.78","7","46","2","5","13","20","30","7.57","11.99","0","36","7","13"
"1987","16-34 y.","secondary school degree","10.4","8","111","2","4","13","21","35","8.66","12.14","1","63","6","10"
"1987","35-65 y.","college entrance qualification","19.89","10.54","48","4","6","28","45","94","14.29","25.49","1","94","8","14"
"1987","35-65 y.","lower secondary degree","23.74","15","289","4","8","28","49","141","20.8","26.68","0","222","14","18"
"1987","35-65 y.","no degree/no degree yet","20.92","14","75","7","12","28","42","60","17.54","24.3","2","60","14","21"
"1987","35-65 y.","Other degree","24.95","14.92","84","5","10","28","42","310","16.55","33.35","1","310","14","20"
"1987","35-65 y.","secondary school degree","20.67","10","58","4","5","21","60","175","13.25","28.09","1","175","6","14"
"1987","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","32.51","21","153","9","14","35","65","189","27.41","37.61","1","215","21","28"
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","30.63","25.09","30","6","14","48","65","100","21.54","39.72","2","100","14","32"
"1988","16-34 y.","college entrance qualification","10.98","6","50","2","4","14","21","90","7.26","14.7","1","90","6","10"
"1988","16-34 y.","lower secondary degree","15.44","8","197","4","6","14","25","185","11.88","19","1","271","7","10"
"1988","16-34 y.","no degree/no degree yet","9.49","7.03","40","5","5","11","14","80","5.4","13.58","1","80","6","11"
"1988","16-34 y.","Other degree","13.78","8.2","35","5","7","18","30","60","8.12","19.44","2","70","7","14"
"1988","16-34 y.","secondary school degree","11.86","7","107","3","5","12","19","150","8.67","15.05","1","150","6","10"
"1988","35-65 y.","college entrance qualification","25.2","14","41","5","7","22","60","150","16.47","33.93","3","150","9","16"
"1988","35-65 y.","lower secondary degree","21.03","14","296","5","9","25","44","100","18.7","23.36","1","140","14","15"
"1988","35-65 y.","no degree/no degree yet","20.31","15","70","5","8","25","40","110","15.73","24.89","3","110","13","21"
"1988","35-65 y.","Other degree","32.09","15","90","7","11","30","60","300","23.62","40.56","1","300","14","16"
"1988","35-65 y.","secondary school degree","32.98","14","60","4","5","30","120","180","23.39","42.57","1","180","7","17"
"1988","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1988","66 and older","lower secondary degree","32.71","21","143","7","14","41","70","150","27.12","38.3","1","261","21","28"
"1988","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","","","","",""
"1988","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1989","16-34 y.","college entrance qualification","13.87","6","54","2","4","10","24","100","8.38","19.36","1","100","5","9"
"1989","16-34 y.","lower secondary degree","14.04","10","198","4","6","20","23","100","11.91","16.17","1","130","8","10"
"1989","16-34 y.","no degree/no degree yet","15.73","7.06","39","3","5","19","21","156","6.75","24.71","1","156","7","15"
"1989","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1989","16-34 y.","secondary school degree","14.64","7.73","111","3","5","14","30","180","9.68","19.6","1","180","7","10"
"1989","35-65 y.","college entrance qualification","30.76","19.35","32","5","9","56","80","90","21.28","40.24","1","90","8","30"
"1989","35-65 y.","lower secondary degree","21.8","14","270","5","9","25","44","128","19.27","24.33","1","143","14","15"
"1989","35-65 y.","no degree/no degree yet","24.31","15","66","5","11","30","48","100","19.12","29.5","3","100","14","21"
"1989","35-65 y.","Other degree","22.63","18","69","3","10","30","32","100","15.71","29.55","1","211","14","21"
"1989","35-65 y.","secondary school degree","23.36","12.78","64","5","8","21","56","180","15.57","31.15","1","180","9","14"
"1989","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1989","66 and older","lower secondary degree","31.99","21","139","9","14","42","63","200","26.77","37.21","5","210","18","25"
"1989","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","","","","",""
"1989","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1990","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1990","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1990","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1991","16-34 y.","college entrance qualification","10.62","7.51","75","3","5","14","24","45","8.51","12.73","1","45","6","8"
"1991","16-34 y.","lower secondary degree","16.27","8","175","3","6","17","40","180","12.73","19.81","1","200","7","10"
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","15.72","9","120","4","5","15","30","77","10.56","20.88","1","300","7","9"
"1991","35-65 y.","college entrance qualification","16.79","9.81","47","3","5","20","56","63","12.87","20.71","1","63","6","14"
"1991","35-65 y.","lower secondary degree","24.61","14","253","5","8","27","56","180","20.55","28.67","1","365","14","16"
"1991","35-65 y.","no degree/no degree yet","17.68","13","51","5","7","25","30","83","12.29","23.07","1","83","10","15"
"1991","35-65 y.","Other degree","19.76","14","88","4","7","30","42","78","16.28","23.24","1","90","12","20"
"1991","35-65 y.","secondary school degree","12.62","9.27","57","3","6","15","21","80","9.03","16.21","1","80","8","14"
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","30.32","21","154","7","14","40","56","220","25.13","35.51","1","240","20","28"
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","11.26","7","78","3","5","15","23","60","8.25","14.27","1","80","6","9"
"1992","16-34 y.","lower secondary degree","14.59","9","197","3","5","14","29","110","11.97","17.21","1","120","7","10"
