"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","16.78","8.85","52","2","5","14","45","107","10.58","22.98","1","107","7","12"
"1984","16-34 y.","1-pers.-HH","20.98","10","31","2","4","30","49","90","13.19","28.77","1","90","5","21"
"1984","16-34 y.","Couple + C. GT 16 ","14.74","9.49","49","2","5","14","29","96","9.36","20.12","1","96","7","14"
"1984","16-34 y.","Couple + C. LE 16","11.42","7","238","4","6","12","22","63","9.82","13.02","1","90","7","8"
"1984","16-34 y.","Couple + C. LE and GT 16","13.83","10","42","3","4","14","18","73","7.34","20.32","1","110","7","14"
"1984","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1984","35-65 y.","(Married) couple without C.","28.55","19.59","157","6","12","34","60","140","24.3","32.8","1","150","16","21"
"1984","35-65 y.","1-pers.-HH","26.07","19","67","4","10","35","62","105","20.25","31.89","1","105","11","21"
"1984","35-65 y.","Couple + C. GT 16 ","24.89","18.71","127","5","10","29","50","141","20.6","29.18","1","141","14","21"
"1984","35-65 y.","Couple + C. LE 16","20.67","10","151","3","5","21","49","120","16.32","25.02","1","210","10","14"
"1984","35-65 y.","Couple + C. LE and GT 16","21.34","14","128","4","7","27","45","120","13.81","28.87","1","365","10","15"
"1984","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1984","66 and older","(Married) couple without C.","30.17","21","86","11","14","36","56","180","24.43","35.91","4","180","19","28"
"1984","66 and older","1-pers.-HH","32.63","21","72","10","14","42","63","140","25.76","39.5","1","140","14","30"
"1984","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","18.04","9.57","54","3","4","20","50","127","12.02","24.06","1","127","5","14"
"1985","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1985","16-34 y.","Couple + C. GT 16 ","20.32","10","66","4","7","15","41","300","10.34","30.3","1","300","9","14"
"1985","16-34 y.","Couple + C. LE 16","11.63","8","220","5","6","14","21","49","9.81","13.45","1","150","7","10"
"1985","16-34 y.","Couple + C. LE and GT 16","11.12","9.69","42","3","6","14","21","50","6.6","15.64","1","60","7","14"
"1985","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1985","35-65 y.","(Married) couple without C.","20.68","17","137","6","10","28","40","80","17.85","23.51","2","99","14","21"
"1985","35-65 y.","1-pers.-HH","27.48","14.53","47","8","11","28","61","180","17.67","37.29","1","180","12","21"
"1985","35-65 y.","Couple + C. GT 16 ","21.9","15.12","114","4","10","28","48","90","18.17","25.63","1","100","14","20"
"1985","35-65 y.","Couple + C. LE 16","22.84","14","156","5","8","22","50","220","17.65","28.03","0","220","10","15"
"1985","35-65 y.","Couple + C. LE and GT 16","20.47","13","100","3","7","25","44","120","16.38","24.56","1","120","10","18"
"1985","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1985","66 and older","(Married) couple without C.","30.44","21","71","10","14","30","50","300","21.56","39.32","4","300","17","28"
"1985","66 and older","1-pers.-HH","30.17","21","66","10","14","42","60","130","24.44","35.9","3","130","15","29"
"1985","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","66 and older","Single parent","","","","","","","","","","","","","",""
"1986","16-34 y.","(Married) couple without C.","16.87","10","61","3","5","21","40","90","13.02","20.72","1","90","8","15"
"1986","16-34 y.","1-pers.-HH","30.77","13.63","30","2","5","22","82","280","10.88","50.66","0","280","5","16"
"1986","16-34 y.","Couple + C. GT 16 ","18.36","9.32","70","4","7","15","34","160","10.06","26.66","2","230","8","14"
"1986","16-34 y.","Couple + C. LE 16","13.38","8","183","4","6","14","28","70","9.59","17.17","1","247","7","10"
"1986","16-34 y.","Couple + C. LE and GT 16","16.58","9.32","45","2","7","16","42","90","10.66","22.5","0","90","7","14"
"1986","16-34 y.","Single parent","14.63","9.55","33","1","5","18","30","120","7.22","22.04","1","120","8","15"
"1986","35-65 y.","(Married) couple without C.","26.58","21","161","6","10","36","60","150","22.62","30.54","1","150","17","25"
"1986","35-65 y.","1-pers.-HH","34.61","21","44","10","12","35","62","212","21.78","47.44","1","212","14","28"
"1986","35-65 y.","Couple + C. GT 16 ","21.72","14","129","3","7","28","45","120","18.04","25.4","0","120","13","21"
"1986","35-65 y.","Couple + C. LE 16","20.06","13","140","5","8","24","40","117","16.95","23.17","0","117","10","14"
"1986","35-65 y.","Couple + C. LE and GT 16","17.93","12.47","92","4","7","21","42","112","14.11","21.75","1","112","12","20"
"1986","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1986","66 and older","(Married) couple without C.","26.79","21","89","8","14","35","60","90","22.5","31.08","1","108","15","25"
"1986","66 and older","1-pers.-HH","25.49","20","65","10","14","31","45","77","19.18","31.8","2","180","14","24"
"1986","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","11.16","8","63","2","4","14","29","38","9.01","13.31","1","38","7","10"
"1987","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. GT 16 ","9.59","6.19","61","1","3","14","24","35","7.28","11.9","1","35","6","10"
"1987","16-34 y.","Couple + C. LE 16","12.97","8","215","3","6","14","22","91","10.59","15.35","0","210","7","10"
"1987","16-34 y.","Couple + C. LE and GT 16","17.71","10","42","3","6","18","35","90","12.39","23.03","1","90","7","14"
"1987","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1987","35-65 y.","(Married) couple without C.","26.34","15","139","5","10","30","63","175","20.01","32.67","1","310","14","21"
"1987","35-65 y.","1-pers.-HH","24.87","14","48","5","10","30","67","120","17.73","32.01","4","120","12","28"
"1987","35-65 y.","Couple + C. GT 16 ","25.01","15","123","4","7","30","63","141","20.44","29.58","1","150","14","21"
"1987","35-65 y.","Couple + C. LE 16","17.37","10.23","111","4","5","20","30","180","13.51","21.23","0","180","9","14"
"1987","35-65 y.","Couple + C. LE and GT 16","21.79","15","75","5","9","30","43","70","17.94","25.64","2","70","14","22"
"1987","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1987","66 and older","(Married) couple without C.","31.02","23","79","6","14","35","70","189","24.67","37.37","1","189","17","28"
"1987","66 and older","1-pers.-HH","32.88","21","83","7","14","35","60","165","25.14","40.62","2","215","21","28"
"1987","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","66 and older","Single parent","","","","","","","","","","","","","",""
"1988","16-34 y.","(Married) couple without C.","12.72","7","64","2","5","13","20","150","7.11","18.33","1","150","6","10"
"1988","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1988","16-34 y.","Couple + C. GT 16 ","11.25","9","75","2","5","14","22","40","9.03","13.47","1","42","7","12"
"1988","16-34 y.","Couple + C. LE 16","13","7","186","4","6","14","21","90","9.74","16.26","1","271","7","9"
"1988","16-34 y.","Couple + C. LE and GT 16","8.44","8","36","2","6","12","14","15","6.89","9.99","1","21","7","11"
"1988","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1988","35-65 y.","(Married) couple without C.","25.36","14.64","157","5","7","30","58","150","19.9","30.82","2","300","14","18"
"1988","35-65 y.","1-pers.-HH","27.89","16","52","5","11","30","60","150","19.79","35.99","1","150","14","22"
"1988","35-65 y.","Couple + C. GT 16 ","22.05","14","138","5","10","28","56","140","18.11","25.99","1","140","14","20"
"1988","35-65 y.","Couple + C. LE 16","13.35","10","96","4","5","15","21","80","10.56","16.14","1","90","8","13"
"1988","35-65 y.","Couple + C. LE and GT 16","20.23","14","65","7","9","21","44","100","14.53","25.93","1","120","12","20"
"1988","35-65 y.","Single parent","35.31","13.14","32","4","5","32","180","180","23.22","47.4","2","180","6","21"
"1988","66 and older","(Married) couple without C.","30.27","21","91","7","14","42","60","125","24.88","35.66","3","125","20","28"
"1988","66 and older","1-pers.-HH","39.28","28","71","8","14","42","90","210","30.18","48.38","1","210","21","32"
"1988","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","66 and older","Single parent","","","","","","","","","","","","","",""
"1989","16-34 y.","(Married) couple without C.","11.65","11.75","66","4","7","14","20","35","9.8","13.5","1","35","9","14"
"1989","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1989","16-34 y.","Couple + C. GT 16 ","15.99","9.06","67","2","5","20","24","130","8.96","23.02","1","180","7","11"
"1989","16-34 y.","Couple + C. LE 16","13.43","8","195","4","5","14","23","100","10.56","16.3","1","180","7","9"
"1989","16-34 y.","Couple + C. LE and GT 16","12.69","8.18","33","2","4","15","24","60","8.38","17","2","60","7","14"
"1989","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1989","35-65 y.","(Married) couple without C.","23.36","16","126","7","11","28","50","98","19.63","27.09","2","150","14","21"
"1989","35-65 y.","1-pers.-HH","33.24","20","41","5","14","41","90","128","24.72","41.76","1","128","14","29"
"1989","35-65 y.","Couple + C. GT 16 ","22.07","14","127","5","8","28","49","93","17.47","26.67","1","211","14","19"
"1989","35-65 y.","Couple + C. LE 16","19.06","10","113","5","6","18","35","180","14.41","23.71","1","180","9","14"
"1989","35-65 y.","Couple + C. LE and GT 16","17.57","14","56","4","10","28","35","51","13.56","21.58","1","70","13","20"
"1989","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1989","66 and older","(Married) couple without C.","28.31","21","86","10","14","40","60","95","23.47","33.15","5","100","16","24"
"1989","66 and older","1-pers.-HH","31.67","21","72","6","14","30","63","210","22.86","40.48","1","210","16","28"
"1989","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
