"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","19.28","10","94","3","6","28","42","141","14.48","24.08","1","141","8","12"
"1984","lower secondary degree","direct migration background","21.03","14","68","3","7","30","36","100","15.9","26.16","1","110","8","15"
"1984","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1984","lower secondary degree","no migration background","25.59","15","648","5","9","30","56","120","23.52","27.66","1","210","14","16"
"1984","no degree/no degree yet","direct migration background","22.4","14","140","5","7","29","60","120","18.6","26.2","1","120","11","16"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1984","Other degree","direct migration background","16.54","10","169","4","7","21","30","80","11.87","21.21","1","365","10","14"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","21.19","13","186","4","6","21","50","150","16.67","25.71","1","280","10","14"
"1985","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","18.54","11","113","4","7","25","40","90","15.08","22","2","90","10","14"
"1985","lower secondary degree","direct migration background","26.06","14","57","7","10","28","40","220","18.24","33.88","2","220","10","14"
"1985","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1985","lower secondary degree","no migration background","23.1","14","560","5","9","28","49","130","20.97","25.23","1","300","14","15"
"1985","no degree/no degree yet","direct migration background","25.42","14.99","104","7","10","28","56","180","19.34","31.5","1","180","14","20"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1985","Other degree","direct migration background","18.24","14","145","4","7","21","42","77","15.53","20.95","0","93","10","15"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1985","secondary school degree","no migration background","20","14","187","4","7","26","49","100","17.34","22.66","1","127","10","14"
"1986","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","18.99","12.47","105","4","7","22","40","92","15.26","22.72","0","120","9","14"
"1986","lower secondary degree","direct migration background","27.18","16","72","7","12","35","60","90","19.86","34.5","0","230","13","20"
"1986","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1986","lower secondary degree","no migration background","23.64","15","546","5","9","30","47","150","21.46","25.82","0","280","14","17"
"1986","no degree/no degree yet","direct migration background","20.27","14","111","7","8","24","35","90","15.51","25.03","0","210","14","20"
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1986","Other degree","direct migration background","20.67","14","159","5","7","30","43","100","17.75","23.59","1","120","11","15"
"1986","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1986","Other degree","no migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1986","secondary school degree","no migration background","19.86","13.37","196","4","6","23","42","117","16.04","23.68","1","247","10","14"
"1987","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1987","college entrance qualification","no migration background","20.08","10","110","3","5","27","47","100","15.18","24.98","1","210","8","12"
"1987","lower secondary degree","direct migration background","25.95","21","73","6","10","35","70","70","21.93","29.97","0","70","10","15"
"1987","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
