"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","East Germany","3.97","4","340","2","3","5","6","7","3.81","4.13","1","7","4","4"
"2005","general elemantary","West Germany","4.17","4","2041","2","3","5","6","7","4.1","4.24","1","7","4","4"
"2005","higher education","East Germany","4.78","5","1251","3","4","6","6","7","4.71","4.85","1","7","5","5"
"2005","higher education","West Germany","4.84","5","2910","3","4","6","7","7","4.79","4.89","1","7","5","5"
"2005","higher vocational","East Germany","4.63","5","419","3","4","6","7","7","4.49","4.77","1","7","5","5"
"2005","higher vocational","West Germany","4.75","5","1132","3","4","6","6","7","4.67","4.83","1","7","5","5"
"2005","in school","East Germany","5","5","147","3","4","6","7","7","4.81","5.19","2","7","5","5"
"2005","in school","West Germany","4.99","5","503","3","4","6","7","7","4.87","5.11","1","7","5","5"
"2005","inadequately","East Germany","","","","","","","","","","","","","",""
"2005","inadequately","West Germany","3.86","4","214","2","3","5","6","7","3.63","4.09","1","7","3","4"
"2005","middle vocational","East Germany","4.38","4","2618","3","4","5","6","7","4.33","4.43","1","7","4","4"
"2005","middle vocational","West Germany","4.49","4","7591","3","4","6","6","7","4.46","4.52","1","7","5","5"
"2005","vocational + Abi","East Germany","4.71","5","162","3","4","6","6","7","4.51","4.91","1","7","4","5"
"2005","vocational + Abi","West Germany","4.63","5","969","3","4","6","6","7","4.54","4.72","1","7","5","5"
"2006","general elemantary","East Germany","","","","","","","","","","","","","",""
"2006","general elemantary","West Germany","","","","","","","","","","","","","",""
"2006","higher education","East Germany","","","","","","","","","","","","","",""
"2006","higher education","West Germany","","","","","","","","","","","","","",""
"2006","higher vocational","East Germany","","","","","","","","","","","","","",""
"2006","higher vocational","West Germany","","","","","","","","","","","","","",""
"2006","in school","East Germany","","","","","","","","","","","","","",""
"2006","in school","West Germany","","","","","","","","","","","","","",""
"2006","inadequately","East Germany","","","","","","","","","","","","","",""
"2006","inadequately","West Germany","","","","","","","","","","","","","",""
"2006","middle vocational","East Germany","","","","","","","","","","","","","",""
"2006","middle vocational","West Germany","","","","","","","","","","","","","",""
"2006","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2006","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2007","general elemantary","East Germany","","","","","","","","","","","","","",""
"2007","general elemantary","West Germany","","","","","","","","","","","","","",""
"2007","higher education","East Germany","","","","","","","","","","","","","",""
"2007","higher education","West Germany","","","","","","","","","","","","","",""
"2007","higher vocational","East Germany","","","","","","","","","","","","","",""
"2007","higher vocational","West Germany","","","","","","","","","","","","","",""
"2007","in school","East Germany","","","","","","","","","","","","","",""
"2007","in school","West Germany","","","","","","","","","","","","","",""
"2007","inadequately","East Germany","","","","","","","","","","","","","",""
"2007","inadequately","West Germany","","","","","","","","","","","","","",""
"2007","middle vocational","East Germany","","","","","","","","","","","","","",""
"2007","middle vocational","West Germany","","","","","","","","","","","","","",""
"2007","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2007","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2008","general elemantary","East Germany","","","","","","","","","","","","","",""
"2008","general elemantary","West Germany","","","","","","","","","","","","","",""
"2008","higher education","East Germany","","","","","","","","","","","","","",""
"2008","higher education","West Germany","","","","","","","","","","","","","",""
"2008","higher vocational","East Germany","","","","","","","","","","","","","",""
"2008","higher vocational","West Germany","","","","","","","","","","","","","",""
"2008","in school","East Germany","","","","","","","","","","","","","",""
"2008","in school","West Germany","","","","","","","","","","","","","",""
"2008","inadequately","East Germany","","","","","","","","","","","","","",""
"2008","inadequately","West Germany","","","","","","","","","","","","","",""
"2008","middle vocational","East Germany","","","","","","","","","","","","","",""
"2008","middle vocational","West Germany","","","","","","","","","","","","","",""
"2008","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2008","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2009","general elemantary","East Germany","3.99","4","264","2","3","5","6","7","3.81","4.17","1","7","4","4"
"2009","general elemantary","West Germany","4.12","4","1513","2","3","5","6","7","4.04","4.2","1","7","4","4"
"2009","higher education","East Germany","4.7","5","1205","3","4","6","6","7","4.63","4.77","1","7","5","5"
"2009","higher education","West Germany","4.74","5","2823","3","4","6","6","7","4.69","4.79","1","7","5","5"
"2009","higher vocational","East Germany","4.7","5","370","3","4","6","7","7","4.56","4.84","1","7","4","5"
"2009","higher vocational","West Germany","4.71","5","950","3","4","6","6","7","4.63","4.79","1","7","5","5"
"2009","in school","East Germany","4.43","5","54","3","3","5","6","7","4.11","4.75","2","7","5","5"
"2009","in school","West Germany","4.85","5","257","3","4","6","7","7","4.68","5.02","2","7","5","5"
"2009","inadequately","East Germany","","","","","","","","","","","","","",""
"2009","inadequately","West Germany","3.75","4","148","1","3","5","6","7","3.49","4.01","1","7","3","4"
"2009","middle vocational","East Germany","4.37","4","2386","2","4","5","6","7","4.31","4.43","1","7","4","4"
"2009","middle vocational","West Germany","4.43","4","6641","3","4","5","6","7","4.4","4.46","1","7","4","4"
"2009","vocational + Abi","East Germany","4.48","5","153","2","4","5","6","7","4.26","4.7","1","7","4","5"
"2009","vocational + Abi","West Germany","4.62","5","844","3","4","6","6","7","4.53","4.71","1","7","5","5"
"2010","general elemantary","East Germany","","","","","","","","","","","","","",""
"2010","general elemantary","West Germany","","","","","","","","","","","","","",""
"2010","higher education","East Germany","","","","","","","","","","","","","",""
"2010","higher education","West Germany","","","","","","","","","","","","","",""
"2010","higher vocational","East Germany","","","","","","","","","","","","","",""
"2010","higher vocational","West Germany","","","","","","","","","","","","","",""
"2010","in school","East Germany","","","","","","","","","","","","","",""
"2010","in school","West Germany","","","","","","","","","","","","","",""
"2010","inadequately","East Germany","","","","","","","","","","","","","",""
"2010","inadequately","West Germany","","","","","","","","","","","","","",""
"2010","middle vocational","East Germany","","","","","","","","","","","","","",""
"2010","middle vocational","West Germany","","","","","","","","","","","","","",""
"2010","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2010","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2011","general elemantary","East Germany","","","","","","","","","","","","","",""
"2011","general elemantary","West Germany","","","","","","","","","","","","","",""
"2011","higher education","East Germany","","","","","","","","","","","","","",""
"2011","higher education","West Germany","","","","","","","","","","","","","",""
"2011","higher vocational","East Germany","","","","","","","","","","","","","",""
"2011","higher vocational","West Germany","","","","","","","","","","","","","",""
"2011","in school","East Germany","","","","","","","","","","","","","",""
"2011","in school","West Germany","","","","","","","","","","","","","",""
"2011","inadequately","East Germany","","","","","","","","","","","","","",""
"2011","inadequately","West Germany","","","","","","","","","","","","","",""
"2011","middle vocational","East Germany","","","","","","","","","","","","","",""
"2011","middle vocational","West Germany","","","","","","","","","","","","","",""
"2011","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2011","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2012","general elemantary","East Germany","4.53","5","97","2","3","6","7","7","4.21","4.85","1","7","5","6"
"2012","general elemantary","West Germany","4.91","5","683","3","4","6","7","7","4.8","5.02","1","7","5","5"
"2012","higher education","East Germany","4.87","5","272","3","4","6","6","7","4.71","5.03","1","7","5","5"
"2012","higher education","West Germany","5.01","5","1224","3","4","6","7","7","4.94","5.08","1","7","5","5"
"2012","higher vocational","East Germany","5.35","5","69","4","5","6","7","7","5.07","5.63","2","7","5","6"
"2012","higher vocational","West Germany","5.05","5","295","3","4","6","7","7","4.91","5.19","2","7","5","5"
"2012","in school","East Germany","","","","","","","","","","","","","",""
"2012","in school","West Germany","5.02","5","169","4","4","6","6","7","4.86","5.18","2","7","5","5"
"2012","inadequately","East Germany","","","","","","","","","","","","","",""
"2012","inadequately","West Germany","4.51","5","139","2","3","6","7","7","4.23","4.79","1","7","4","5"
"2012","middle vocational","East Germany","4.85","5","729","3","4","6","6","7","4.75","4.95","1","7","5","5"
"2012","middle vocational","West Germany","4.95","5","2520","3","4","6","7","7","4.9","5","1","7","5","5"
"2012","vocational + Abi","East Germany","4.85","5","110","3","4","6","6","7","4.6","5.1","2","7","5","5"
"2012","vocational + Abi","West Germany","4.87","5","646","3","4","6","7","7","4.77","4.97","1","7","5","5"
"2013","general elemantary","East Germany","4.2","4","246","2","3","5","6","7","4.02","4.38","1","7","4","4"
"2013","general elemantary","West Germany","4.25","4","1585","2","3","5","6","7","4.17","4.33","1","7","4","4"
"2013","higher education","East Germany","4.83","5","1205","3","4","6","6","7","4.76","4.9","1","7","5","5"
"2013","higher education","West Germany","4.88","5","3252","3","4","6","6","7","4.84","4.92","1","7","5","5"
"2013","higher vocational","East Germany","4.59","5","372","3","4","5","6","7","4.46","4.72","1","7","4","5"
"2013","higher vocational","West Germany","4.86","5","952","3","4","6","7","7","4.78","4.94","1","7","5","5"
"2013","in school","East Germany","4.71","5","33","3","4","5","6","7","4.34","5.08","3","7","5","6"
"2013","in school","West Germany","4.9","5","224","3","4","6","6","7","4.74","5.06","1","7","5","5"
"2013","inadequately","East Germany","4.54","4.43","31","4","4","5","6","7","4","5.08","1","7","4","5"
"2013","inadequately","West Germany","3.7","4","163","1","2","5","6","7","3.43","3.97","1","7","4","4"
"2013","middle vocational","East Germany","4.59","5","2352","3","4","6","6","7","4.53","4.65","1","7","4","5"
"2013","middle vocational","West Germany","4.65","5","7031","3","4","6","6","7","4.62","4.68","1","7","5","5"
"2013","vocational + Abi","East Germany","4.82","5","170","3","4","6","6","7","4.62","5.02","1","7","5","5"
"2013","vocational + Abi","West Germany","4.83","5","927","3","4","6","6","7","4.74","4.92","1","7","5","5"
"2014","general elemantary","East Germany","","","","","","","","","","","","","",""
"2014","general elemantary","West Germany","","","","","","","","","","","","","",""
"2014","higher education","East Germany","","","","","","","","","","","","","",""
"2014","higher education","West Germany","","","","","","","","","","","","","",""
"2014","higher vocational","East Germany","","","","","","","","","","","","","",""
"2014","higher vocational","West Germany","","","","","","","","","","","","","",""
"2014","in school","East Germany","","","","","","","","","","","","","",""
"2014","in school","West Germany","","","","","","","","","","","","","",""
"2014","inadequately","East Germany","","","","","","","","","","","","","",""
"2014","inadequately","West Germany","","","","","","","","","","","","","",""
"2014","middle vocational","East Germany","","","","","","","","","","","","","",""
"2014","middle vocational","West Germany","","","","","","","","","","","","","",""
"2014","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2014","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2015","general elemantary","East Germany","","","","","","","","","","","","","",""
"2015","general elemantary","West Germany","","","","","","","","","","","","","",""
"2015","higher education","East Germany","","","","","","","","","","","","","",""
"2015","higher education","West Germany","","","","","","","","","","","","","",""
"2015","higher vocational","East Germany","","","","","","","","","","","","","",""
"2015","higher vocational","West Germany","","","","","","","","","","","","","",""
"2015","in school","East Germany","","","","","","","","","","","","","",""
"2015","in school","West Germany","","","","","","","","","","","","","",""
"2015","inadequately","East Germany","","","","","","","","","","","","","",""
"2015","inadequately","West Germany","","","","","","","","","","","","","",""
"2015","middle vocational","East Germany","","","","","","","","","","","","","",""
"2015","middle vocational","West Germany","","","","","","","","","","","","","",""
"2015","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2015","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2016","general elemantary","East Germany","","","","","","","","","","","","","",""
"2016","general elemantary","West Germany","","","","","","","","","","","","","",""
"2016","higher education","East Germany","","","","","","","","","","","","","",""
"2016","higher education","West Germany","","","","","","","","","","","","","",""
"2016","higher vocational","East Germany","","","","","","","","","","","","","",""
"2016","higher vocational","West Germany","","","","","","","","","","","","","",""
"2016","in school","East Germany","","","","","","","","","","","","","",""
"2016","in school","West Germany","","","","","","","","","","","","","",""
"2016","inadequately","East Germany","","","","","","","","","","","","","",""
"2016","inadequately","West Germany","","","","","","","","","","","","","",""
"2016","middle vocational","East Germany","","","","","","","","","","","","","",""
"2016","middle vocational","West Germany","","","","","","","","","","","","","",""
"2016","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2016","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2017","general elemantary","East Germany","4.3","4","467","2","3","5","6","7","4.15","4.45","1","7","5","5"
"2017","general elemantary","West Germany","4.45","4","2803","2","3","6","7","7","4.39","4.51","1","7","5","5"
"2017","higher education","East Germany","4.89","5","1523","3","4","6","6","7","4.82","4.96","1","7","5","5"
"2017","higher education","West Germany","4.87","5","5484","3","4","6","6","7","4.84","4.9","1","7","5","5"
"2017","higher vocational","East Germany","4.8","5","399","3","4","6","6","7","4.67","4.93","1","7","5","5"
"2017","higher vocational","West Germany","4.88","5","1142","3","4","6","6","7","4.8","4.96","1","7","5","5"
"2017","in school","East Germany","5.18","5","66","4","4","6","6","7","4.89","5.47","1","7","5","5"
"2017","in school","West Germany","4.99","5","346","4","4","6","6","7","4.86","5.12","1","7","5","5"
"2017","inadequately","East Germany","4.43","5","230","1","3","6","7","7","4.19","4.67","1","7","5","5"
"2017","inadequately","West Germany","4.66","5","1109","2","4","6","7","7","4.56","4.76","1","7","5","5"
"2017","middle vocational","East Germany","4.63","5","2941","3","4","6","6","7","4.58","4.68","1","7","5","5"
"2017","middle vocational","West Germany","4.7","5","9598","3","4","6","6","7","4.67","4.73","1","7","5","5"
"2017","vocational + Abi","East Germany","4.75","5","340","3","4","6","6","7","4.61","4.89","1","7","5","5"
"2017","vocational + Abi","West Germany","4.78","5","1945","3","4","6","6","7","4.72","4.84","1","7","5","5"
"2018","general elemantary","East Germany","","","","","","","","","","","","","",""
"2018","general elemantary","West Germany","","","","","","","","","","","","","",""
"2018","higher education","East Germany","","","","","","","","","","","","","",""
"2018","higher education","West Germany","","","","","","","","","","","","","",""
"2018","higher vocational","East Germany","","","","","","","","","","","","","",""
"2018","higher vocational","West Germany","","","","","","","","","","","","","",""
"2018","in school","East Germany","","","","","","","","","","","","","",""
"2018","in school","West Germany","","","","","","","","","","","","","",""
"2018","inadequately","East Germany","","","","","","","","","","","","","",""
"2018","inadequately","West Germany","","","","","","","","","","","","","",""
"2018","middle vocational","East Germany","","","","","","","","","","","","","",""
"2018","middle vocational","West Germany","","","","","","","","","","","","","",""
"2018","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2018","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2019","general elemantary","East Germany","4.22","4","371","2","3","6","6","7","4.06","4.38","1","7","4","5"
"2019","general elemantary","West Germany","4.3","4","2021","2","3","5","6","7","4.23","4.37","1","7","4","5"
"2019","higher education","East Germany","4.73","5","1585","3","4","6","6","7","4.67","4.79","1","7","5","5"
"2019","higher education","West Germany","4.83","5","5372","3","4","6","6","7","4.79","4.87","1","7","5","5"
"2019","higher vocational","East Germany","4.59","5","441","3","4","6","6","7","4.47","4.71","1","7","5","5"
"2019","higher vocational","West Germany","4.84","5","1222","3","4","6","6","7","4.77","4.91","1","7","5","5"
"2019","in school","East Germany","4.92","5","53","3","4","6","7","7","4.59","5.25","2","7","4","5"
"2019","in school","West Germany","5","5","274","3","4","6","7","7","4.85","5.15","1","7","5","5"
"2019","inadequately","East Germany","4.32","4","47","2","3","5","7","7","3.76","4.88","1","7","3","5"
"2019","inadequately","West Germany","4.44","4","336","2","4","6","7","7","4.26","4.62","1","7","4","5"
"2019","middle vocational","East Germany","4.47","4","2599","3","4","5","6","7","4.42","4.52","1","7","4","5"
"2019","middle vocational","West Germany","4.59","5","8437","3","4","6","6","7","4.56","4.62","1","7","5","5"
"2019","vocational + Abi","East Germany","4.54","5","321","3","4","5","6","7","4.4","4.68","1","7","4","5"
"2019","vocational + Abi","West Germany","4.66","5","1836","3","4","6","6","7","4.6","4.72","1","7","5","5"
