"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","4.13","4","688","2","3","5","6","7","4.01","4.25","1","7","4","4"
"2005","(Married) couple without C.","indirect migration background","4.82","5","115","3","4","6","6","7","4.56","5.08","1","7","5","5"
"2005","(Married) couple without C.","no migration background","4.47","4","6172","3","4","6","6","7","4.43","4.51","1","7","5","5"
"2005","1-pers.-HH","direct migration background","4.13","4","211","2","3","5","7","7","3.91","4.35","1","7","4","4"
"2005","1-pers.-HH","indirect migration background","5.03","5","93","4","4","6","6","7","4.77","5.29","2","7","4","5"
"2005","1-pers.-HH","no migration background","4.38","4","2640","2","3","5","6","7","4.32","4.44","1","7","4","5"
"2005","Couple + C. GT 16 ","direct migration background","4.5","4","401","3","4","5","7","7","4.35","4.65","1","7","4","5"
"2005","Couple + C. GT 16 ","indirect migration background","4.81","5","207","3","4","6","7","7","4.61","5.01","1","7","5","5"
"2005","Couple + C. GT 16 ","no migration background","4.63","5","3032","3","4","6","6","7","4.58","4.68","1","7","5","5"
"2005","Couple + C. LE 16","direct migration background","4.57","5","526","3","4","6","6","7","4.44","4.7","1","7","4","5"
"2005","Couple + C. LE 16","indirect migration background","4.66","5","176","3","4","6","6","7","4.46","4.86","1","7","5","5"
"2005","Couple + C. LE 16","no migration background","4.71","5","3003","3","4","6","6","7","4.66","4.76","1","7","5","5"
"2005","Couple + C. LE and GT 16","direct migration background","4.47","4.77","283","2","4","5","6","7","4.3","4.64","1","7","4","5"
"2005","Couple + C. LE and GT 16","indirect migration background","4.83","5","127","3","4","6","7","7","4.59","5.07","1","7","4","5"
"2005","Couple + C. LE and GT 16","no migration background","4.74","5","1290","3","4","6","7","7","4.66","4.82","1","7","5","5"
"2005","Single parent","direct migration background","4.35","4","122","3","3","5","6","7","4.09","4.61","1","7","4","5"
"2005","Single parent","indirect migration background","4.47","4","78","2","4","6","6","7","4.15","4.79","1","7","4","5"
"2005","Single parent","no migration background","4.65","5","898","3","4","6","7","7","4.55","4.75","1","7","5","5"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
