"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","4.61","5","947","3","4","6","6","7","4.52","4.7","1","7","5","5"
"2005","16-34 y.","1-pers.-HH","4.76","5","695","3","4","6","6","7","4.66","4.86","1","7","5","5"
"2005","16-34 y.","Couple + C. GT 16 ","4.85","5","1340","3","4","6","6","7","4.78","4.92","1","7","5","5"
"2005","16-34 y.","Couple + C. LE 16","4.66","5","1091","3","4","6","6","7","4.58","4.74","1","7","5","5"
"2005","16-34 y.","Couple + C. LE and GT 16","4.87","5","636","3","4","6","7","7","4.77","4.97","1","7","5","5"
"2005","16-34 y.","Single parent","4.82","5","465","3","4","6","7","7","4.7","4.94","1","7","5","5"
"2005","35-65 y.","(Married) couple without C.","4.6","5","3715","3","4","6","7","7","4.55","4.65","1","7","5","5"
"2005","35-65 y.","1-pers.-HH","4.62","5","1186","3","4","6","7","7","4.54","4.7","1","7","5","5"
"2005","35-65 y.","Couple + C. GT 16 ","4.51","4","2135","3","4","5","6","7","4.45","4.57","1","7","5","5"
"2005","35-65 y.","Couple + C. LE 16","4.7","5","2610","3","4","6","6","7","4.65","4.75","1","7","5","5"
"2005","35-65 y.","Couple + C. LE and GT 16","4.58","5","1061","3","4","6","7","7","4.5","4.66","1","7","4","5"
"2005","35-65 y.","Single parent","4.52","4","573","3","4","6","7","7","4.4","4.64","1","7","4","5"
"2005","66 and older","(Married) couple without C.","4.12","4","2313","2","3","5","6","7","4.05","4.19","1","7","4","4"
"2005","66 and older","1-pers.-HH","3.9","4","1063","2","3","5","6","7","3.81","3.99","1","7","4","4"
"2005","66 and older","Couple + C. GT 16 ","4.18","4","165","2","3","5","6","7","3.94","4.42","1","7","4","4"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","3.24","3","60","1","2","4","5","7","2.81","3.67","1","7","3","4"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
