"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","4.47","4","1351","3","4","5","6","7","4.39","4.55","1","7","4","5"
"2005","Employed","indirect migration background","4.81","5","548","3","4","6","6","7","4.7","4.92","1","7","5","5"
"2005","Employed","no migration background","4.73","5","10914","3","4","6","7","7","4.71","4.75","1","7","5","5"
"2005","Not Employed","direct migration background","4.14","4","990","2","3","5","6","7","4.04","4.24","1","7","4","4"
"2005","Not Employed","indirect migration background","4.73","5","283","3","4","6","7","7","4.55","4.91","1","7","5","5"
"2005","Not Employed","no migration background","4.24","4","6531","2","3","5","6","7","4.2","4.28","1","7","4","4"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","4.65","5","978","3","4","6","6","7","4.56","4.74","1","7","4","5"
"2009","Employed","indirect migration background","4.82","5","519","3","4","6","7","7","4.7","4.94","1","7","5","5"
"2009","Employed","no migration background","4.65","5","9703","3","4","6","6","7","4.62","4.68","1","7","5","5"
"2009","Not Employed","direct migration background","4.01","4","663","2","3","5","6","7","3.89","4.13","1","7","4","4"
"2009","Not Employed","indirect migration background","4.9","5","193","3","4","6","7","7","4.71","5.09","1","7","5","5"
"2009","Not Employed","no migration background","4.17","4","5895","2","3","5","6","7","4.13","4.21","1","7","4","4"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","4.99","5","724","3","4","6","7","7","4.89","5.09","1","7","5","5"
"2012","Employed","indirect migration background","5.09","5","335","4","4","6","7","7","4.95","5.23","1","7","5","5"
"2012","Employed","no migration background","4.92","5","4317","3","4","6","7","7","4.88","4.96","1","7","5","5"
"2012","Not Employed","direct migration background","4.95","5","359","3","4","6","7","7","4.79","5.11","1","7","5","5"
"2012","Not Employed","indirect migration background","5.11","5","149","3","4","6","7","7","4.9","5.32","2","7","5","5"
"2012","Not Employed","no migration background","4.74","5","1234","3","4","6","6","7","4.66","4.82","1","7","5","5"
"2013","Employed","direct migration background","4.84","5","1005","3","4","6","7","7","4.75","4.93","1","7","5","5"
"2013","Employed","indirect migration background","5.03","5","552","3","4","6","7","7","4.92","5.14","1","7","5","5"
"2013","Employed","no migration background","4.79","5","9990","3","4","6","6","7","4.76","4.82","1","7","5","5"
"2013","Not Employed","direct migration background","4.21","4","669","2","3","6","6","7","4.09","4.33","1","7","4","4"
"2013","Not Employed","indirect migration background","4.68","5","163","2","4","6","7","7","4.46","4.9","1","7","5","5"
"2013","Not Employed","no migration background","4.47","4","6436","3","4","6","6","7","4.43","4.51","1","7","4","5"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","4.93","5","3446","3","4","6","7","7","4.88","4.98","1","7","5","5"
"2017","Employed","indirect migration background","4.92","5","1264","3","4","6","7","7","4.84","5","1","7","5","5"
"2017","Employed","no migration background","4.87","5","13560","3","4","6","6","7","4.85","4.89","1","7","5","5"
"2017","Not Employed","direct migration background","4.47","5","3759","2","3","6","7","7","4.41","4.53","1","7","5","5"
"2017","Not Employed","indirect migration background","4.83","5","450","3","4","6","7","7","4.71","4.95","1","7","5","5"
"2017","Not Employed","no migration background","4.4","4","6716","2","4","5","6","7","4.37","4.43","1","7","4","5"
"2018","Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Employed","no migration background","","","","","","","","","","","","","",""
"2018","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Not Employed","no migration background","","","","","","","","","","","","","",""
"2019","Employed","direct migration background","4.81","5","2708","3","4","6","7","7","4.75","4.87","1","7","5","5"
"2019","Employed","indirect migration background","4.91","5","1307","3","4","6","6","7","4.84","4.98","1","7","5","5"
"2019","Employed","no migration background","4.74","5","13676","3","4","6","6","7","4.72","4.76","1","7","5","5"
"2019","Not Employed","direct migration background","4.37","4","1109","2","4","5","6","7","4.28","4.46","1","7","4","4"
"2019","Not Employed","indirect migration background","4.82","5","389","3","4","6","7","7","4.68","4.96","1","7","5","5"
"2019","Not Employed","no migration background","4.35","4","6528","2","3","5","6","7","4.31","4.39","1","7","4","5"
