"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","4.73","5","2355","3","4","6","7","7","4.68","4.78","1","7","5","5"
"2005","Full Time","1-pers.-HH","4.79","5","1063","3","4","6","7","7","4.71","4.87","1","7","5","5"
"2005","Full Time","Couple + C. GT 16 ","4.67","5","1580","3","4","6","6","7","4.61","4.73","1","7","5","5"
"2005","Full Time","Couple + C. LE 16","4.81","5","1835","3","4","6","7","7","4.75","4.87","1","7","5","5"
"2005","Full Time","Couple + C. LE and GT 16","4.74","5","651","3","4","6","7","7","4.64","4.84","1","7","5","5"
"2005","Full Time","Single parent","4.6","5","353","3","4","6","7","7","4.45","4.75","1","7","5","5"
"2005","Not Working","(Married) couple without C.","4.21","4","3454","2","3","5","6","7","4.16","4.26","1","7","4","4"
"2005","Not Working","1-pers.-HH","3.95","4","1413","2","3","5","6","7","3.87","4.03","1","7","4","4"
"2005","Not Working","Couple + C. GT 16 ","4.54","5","1079","2","4","6","6","7","4.45","4.63","1","7","4","5"
"2005","Not Working","Couple + C. LE 16","4.55","4","667","3","4","6","6","7","4.45","4.65","1","7","4","5"
"2005","Not Working","Couple + C. LE and GT 16","4.63","5","543","3","4","6","7","7","4.51","4.75","1","7","5","5"
"2005","Not Working","Single parent","4.52","5","389","3","3","6","7","7","4.37","4.67","1","7","4","5"
"2005","Part Time","(Married) couple without C.","4.55","5","1166","3","4","5","6","7","4.47","4.63","1","7","5","5"
"2005","Part Time","1-pers.-HH","4.74","5","468","3","4","6","7","7","4.61","4.87","1","7","5","5"
"2005","Part Time","Couple + C. GT 16 ","4.65","5","981","3","4","6","6","7","4.57","4.73","1","7","5","5"
"2005","Part Time","Couple + C. LE 16","4.55","5","1203","3","4","6","6","7","4.47","4.63","1","7","4","5"
"2005","Part Time","Couple + C. LE and GT 16","4.69","5","506","3","4","6","7","7","4.57","4.81","1","7","5","5"
"2005","Part Time","Single parent","4.68","5","356","3","4","6","7","7","4.53","4.83","1","7","4","5"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Full Time","Single parent","","","","","","","","","","","","","",""
"2008","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Working","Single parent","","","","","","","","","","","","","",""
"2008","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Part Time","Single parent","","","","","","","","","","","","","",""
"2009","Full Time","(Married) couple without C.","4.74","5","2190","3","4","6","6","7","4.68","4.8","1","7","5","5"
"2009","Full Time","1-pers.-HH","4.73","5","993","3","4","6","6","7","4.65","4.81","1","7","5","5"
"2009","Full Time","Couple + C. GT 16 ","4.74","5","1444","3","4","6","6","7","4.67","4.81","1","7","5","5"
"2009","Full Time","Couple + C. LE 16","4.71","5","1404","3","4","6","6","7","4.64","4.78","1","7","5","5"
"2009","Full Time","Couple + C. LE and GT 16","4.72","5","487","3","4","6","6","7","4.6","4.84","1","7","4","5"
"2009","Full Time","Single parent","4.68","5","357","3","4","6","7","7","4.53","4.83","1","7","5","5"
"2009","Not Working","(Married) couple without C.","4.17","4","3323","2","3","5","6","7","4.12","4.22","1","7","4","4"
"2009","Not Working","1-pers.-HH","3.92","4","1431","2","3","5","6","7","3.84","4","1","7","4","4"
"2009","Not Working","Couple + C. GT 16 ","4.51","4","833","3","4","6","7","7","4.41","4.61","1","7","4","5"
"2009","Not Working","Couple + C. LE 16","4.42","4","422","2","3","6","7","7","4.28","4.56","1","7","4","5"
"2009","Not Working","Couple + C. LE and GT 16","4.79","5","302","3","4","6","6","7","4.63","4.95","1","7","4","5"
"2009","Not Working","Single parent","4.36","4","289","3","3","5","6","7","4.19","4.53","1","7","4","5"
"2009","Part Time","(Married) couple without C.","4.57","4.44","1090","3","4","6","6","7","4.49","4.65","1","7","4","5"
"2009","Part Time","1-pers.-HH","4.61","5","441","3","4","6","6","7","4.47","4.75","1","7","4","5"
"2009","Part Time","Couple + C. GT 16 ","4.53","4","869","3","4","5","6","7","4.44","4.62","1","7","4","5"
"2009","Part Time","Couple + C. LE 16","4.52","5","1018","3","4","6","6","7","4.44","4.6","1","7","4","5"
"2009","Part Time","Couple + C. LE and GT 16","4.58","4","386","3","4","5","6","7","4.45","4.71","1","7","4","5"
"2009","Part Time","Single parent","4.53","5","343","2","4","6","6","7","4.37","4.69","1","7","4","5"
"2010","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Full Time","Single parent","","","","","","","","","","","","","",""
"2010","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Not Working","Single parent","","","","","","","","","","","","","",""
"2010","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Part Time","Single parent","","","","","","","","","","","","","",""
"2011","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Full Time","Single parent","","","","","","","","","","","","","",""
"2011","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Working","Single parent","","","","","","","","","","","","","",""
"2011","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Part Time","Single parent","","","","","","","","","","","","","",""
"2012","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Full Time","1-pers.-HH","5.08","5","39","3","4","6","7","7","4.66","5.5","2","7","4","6"
"2012","Full Time","Couple + C. GT 16 ","4.83","5","51","3","4","6","7","7","4.42","5.24","2","7","4","5"
"2012","Full Time","Couple + C. LE 16","5.03","5","1864","3","4","6","7","7","4.97","5.09","1","7","5","5"
"2012","Full Time","Couple + C. LE and GT 16","5.08","5","377","4","4","6","7","7","4.96","5.2","1","7","5","5"
"2012","Full Time","Single parent","4.99","5","424","3","4","6","7","7","4.86","5.12","1","7","5","5"
"2012","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2012","Not Working","Couple + C. GT 16 ","4.76","5","39","3","4","6","7","7","4.28","5.24","1","7","4","6"
"2012","Not Working","Couple + C. LE 16","4.8","5","931","3","4","6","7","7","4.71","4.89","1","7","5","5"
"2012","Not Working","Couple + C. LE and GT 16","4.89","5","282","3","4","6","6","7","4.73","5.05","1","7","5","5"
"2012","Not Working","Single parent","4.9","5","404","3","4","6","7","7","4.77","5.03","1","7","5","5"
"2012","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2012","Part Time","Couple + C. GT 16 ","4.72","5","42","3","4","6","7","7","4.29","5.15","2","7","4","5"
"2012","Part Time","Couple + C. LE 16","4.89","5","1436","3","4","6","7","7","4.82","4.96","1","7","5","5"
"2012","Part Time","Couple + C. LE and GT 16","4.55","5","290","3","4","5","7","7","4.4","4.7","1","7","5","5"
"2012","Part Time","Single parent","4.9","5","744","3","4","6","7","7","4.8","5","1","7","5","5"
"2013","Full Time","(Married) couple without C.","4.86","5","2361","3","4","6","6","7","4.81","4.91","1","7","5","5"
"2013","Full Time","1-pers.-HH","4.89","5","1140","3","4","6","7","7","4.81","4.97","1","7","5","5"
