"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","4.84","5","2573","3","4","6","6","7","4.79","4.89","1","7","5","5"
"2005","Full Time","lower secondary degree","4.72","5","2005","3","4","6","7","7","4.66","4.78","1","7","5","5"
"2005","Full Time","no degree/no degree yet","4.15","4","54","2","3","5","6","7","3.69","4.61","1","7","4","5"
"2005","Full Time","Other degree","4.37","4","380","3","4","5","6","7","4.22","4.52","1","7","4","5"
"2005","Full Time","secondary school degree","4.81","5","2877","3","4","6","6","7","4.76","4.86","1","7","5","5"
"2005","Not Working","college entrance qualification","4.72","5","1236","3","4","6","6","7","4.64","4.8","1","7","5","5"
"2005","Not Working","lower secondary degree","4.02","4","3728","2","3","5","6","7","3.97","4.07","1","7","4","4"
"2005","Not Working","no degree/no degree yet","4.6","5","705","2","4","6","7","7","4.49","4.71","1","7","5","5"
"2005","Not Working","Other degree","3.83","4","471","1","3","5","6","7","3.68","3.98","1","7","4","4"
"2005","Not Working","secondary school degree","4.44","4","1517","3","3","6","6","7","4.37","4.51","1","7","4","5"
"2005","Part Time","college entrance qualification","4.89","5","1382","3","4","6","7","7","4.82","4.96","1","7","5","5"
"2005","Part Time","lower secondary degree","4.49","4","1303","3","4","6","6","7","4.41","4.57","1","7","4","5"
"2005","Part Time","no degree/no degree yet","4.77","5","138","3","4","6","7","7","4.52","5.02","1","7","5","5"
"2005","Part Time","Other degree","4.27","4","253","2","4","5","6","7","4.08","4.46","1","7","4","4"
"2005","Part Time","secondary school degree","4.61","5","1608","3","4","6","6","7","4.54","4.68","1","7","5","5"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
