"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","4.12","4","757","2","3","5","6","7","4.01","4.23","1","7","4","4"
"2005","general elemantary","Urban Area","4.16","4","1624","2","3","5","6","7","4.08","4.24","1","7","4","4"
"2005","higher education","Rural Area","4.84","5","1199","3","4","6","6","7","4.77","4.91","1","7","5","5"
"2005","higher education","Urban Area","4.82","5","2962","3","4","6","7","7","4.77","4.87","1","7","5","5"
"2005","higher vocational","Rural Area","4.77","5","556","3","4","6","6","7","4.66","4.88","1","7","5","5"
"2005","higher vocational","Urban Area","4.71","5","995","3","4","6","7","7","4.63","4.79","1","7","5","5"
"2005","in school","Rural Area","5","5","199","3","4","6","7","7","4.82","5.18","1","7","5","5"
"2005","in school","Urban Area","4.99","5","451","3","4","6","7","7","4.86","5.12","1","7","5","5"
"2005","inadequately","Rural Area","4.06","4","57","2","3","5","7","7","3.57","4.55","1","7","3","4"
"2005","inadequately","Urban Area","3.76","4","175","2","3","5","6","7","3.51","4.01","1","7","3","4"
"2005","middle vocational","Rural Area","4.49","4","3698","3","4","5","6","7","4.44","4.54","1","7","4","5"
"2005","middle vocational","Urban Area","4.46","4","6511","3","4","5","6","7","4.42","4.5","1","7","4","5"
"2005","vocational + Abi","Rural Area","4.59","5","264","3","4","5","6","7","4.43","4.75","1","7","4","5"
"2005","vocational + Abi","Urban Area","4.65","5","867","3","4","6","6","7","4.56","4.74","1","7","5","5"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","4.09","4","596","2","3","5","6","7","3.97","4.21","1","7","4","4"
