"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","4.39","4","2614","2","4","5","6","7","4.34","4.44","1","7","4","5"
"2005","East Germany","Male","4.55","5","2414","3","4","6","6","7","4.5","4.6","1","7","5","5"
"2005","West Germany","Female","4.4","4","8142","2","3","5","6","7","4.37","4.43","1","7","4","5"
"2005","West Germany","Male","4.66","5","7447","3","4","6","7","7","4.63","4.69","1","7","5","5"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","4.37","4","2348","2","3","5","6","7","4.31","4.43","1","7","4","4"
"2009","East Germany","Male","4.54","5","2181","3","4","5","6","7","4.48","4.6","1","7","4","5"
"2009","West Germany","Female","4.36","4","7033","2","3","5","6","7","4.33","4.39","1","7","4","4"
"2009","West Germany","Male","4.61","5","6389","3","4","6","6","7","4.58","4.64","1","7","5","5"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","4.77","5","807","3","4","6","6","7","4.67","4.87","1","7","5","5"
"2012","East Germany","Male","4.93","5","530","3","4","6","6","7","4.82","5.04","1","7","5","5"
"2012","West Germany","Female","4.85","5","3421","3","4","6","7","7","4.8","4.9","1","7","5","5"
"2012","West Germany","Male","5.04","5","2360","3","4","6","7","7","4.99","5.09","1","7","5","5"
"2013","East Germany","Female","4.55","5","2351","3","4","6","6","7","4.49","4.61","1","7","5","5"
"2013","East Germany","Male","4.7","5","2099","3","4","6","6","7","4.64","4.76","1","7","5","5"
"2013","West Germany","Female","4.55","5","7656","3","4","6","6","7","4.52","4.58","1","7","5","5"
"2013","West Germany","Male","4.79","5","6709","3","4","6","7","7","4.76","4.82","1","7","5","5"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","4.66","5","3198","3","4","6","6","7","4.61","4.71","1","7","5","5"
"2017","East Germany","Male","4.72","5","2889","3","4","6","6","7","4.67","4.77","1","7","5","5"
"2017","West Germany","Female","4.61","5","12062","3","4","6","6","7","4.58","4.64","1","7","5","5"
"2017","West Germany","Male","4.85","5","11046","3","4","6","7","7","4.82","4.88","1","7","5","5"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","4.5","4","2905","3","4","5","6","7","4.45","4.55","1","7","4","5"
"2019","East Germany","Male","4.59","5","2650","3","4","6","6","7","4.54","4.64","1","7","5","5"
"2019","West Germany","Female","4.56","5","10493","3","4","6","6","7","4.53","4.59","1","7","5","5"
"2019","West Germany","Male","4.73","5","9586","3","4","6","6","7","4.7","4.76","1","7","5","5"
