"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","5.27","5","55","3","5","6","7","7","4.9","5.64","1","7","5","6"
"2005","direct migration background","(1a) inadequately completed","3.8","4","158","2","3","5","6","7","3.53","4.07","1","7","3","4"
"2005","direct migration background","(1b) general elementary school","3.81","4","513","2","3","5","6","7","3.68","3.94","1","7","4","4"
"2005","direct migration background","(1c) basic vocational qualification","4.23","4","662","2","3","5","6","7","4.11","4.35","1","7","4","4"
"2005","direct migration background","(2a) intermediate vocational","4.69","5","147","3","4","6","6","7","4.47","4.91","1","7","4","5"
"2005","direct migration background","(2b) intermediate general qualification","4.99","5","49","3","4","6","7","7","4.55","5.43","2","7","4","5"
"2005","direct migration background","(2c_gen) general maturity certificate","4.39","4","106","2","4","5","7","7","4.11","4.67","1","7","4","5"
"2005","direct migration background","(2c_voc) vocational maturity certificate","4.64","5","268","3","4","6","7","7","4.46","4.82","1","7","4","5"
"2005","direct migration background","(3a) lower tertiary education","4.77","5","72","3","4","6","7","7","4.46","5.08","1","7","4","5"
"2005","direct migration background","(3b) higher tertiary education","4.79","5","262","3","4","6","7","7","4.61","4.97","1","7","5","5"
"2005","indirect migration background","(0) in school","5.1","5","91","4","4","6","7","7","4.85","5.35","2","7","5","5"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","4.47","5","115","2","4","6","6","7","4.16","4.78","1","7","4","5"
"2005","indirect migration background","(1c) basic vocational qualification","4.58","4.66","146","3","4","6","6","7","4.36","4.8","1","7","4","5"
"2005","indirect migration background","(2a) intermediate vocational","4.76","5","126","3","4","6","6","7","4.54","4.98","1","7","5","5"
"2005","indirect migration background","(2b) intermediate general qualification","5.25","5","70","4","5","6","7","7","4.95","5.55","2","7","5","5"
"2005","indirect migration background","(2c_gen) general maturity certificate","4.8","5","88","4","4","5","6","7","4.51","5.09","1","7","5","5"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","4.79","5","57","3","4","6","6","7","4.46","5.12","1","7","4","5"
