"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","4.49","4","401","2","3","6","6","7","4.33","4.65","1","7","4","4"
"2005","direct migration background","Urban Area","4.3","4","1940","2","3","5","6","7","4.23","4.37","1","7","4","4"
"2005","indirect migration background","Rural Area","4.96","5","107","3","4","6","7","7","4.68","5.24","1","7","4","5"
"2005","indirect migration background","Urban Area","4.76","5","724","3","4","6","6","7","4.66","4.86","1","7","5","5"
"2005","no migration background","Rural Area","4.51","5","6317","3","4","6","6","7","4.48","4.54","1","7","5","5"
"2005","no migration background","Urban Area","4.54","5","11128","3","4","6","6","7","4.51","4.57","1","7","5","5"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","4.32","4","314","2","3","5","7","7","4.14","4.5","1","7","4","4"
"2009","direct migration background","Urban Area","4.42","4","1327","3","3","6","6","7","4.34","4.5","1","7","4","4"
"2009","indirect migration background","Rural Area","4.86","5","118","4","4","6","6","7","4.63","5.09","2","7","4","5"
"2009","indirect migration background","Urban Area","4.83","5","594","3","4","6","7","7","4.72","4.94","1","7","5","5"
"2009","no migration background","Rural Area","4.46","4","5779","3","4","5","6","7","4.42","4.5","1","7","4","4"
"2009","no migration background","Urban Area","4.47","4","9819","3","4","6","6","7","4.44","4.5","1","7","4","5"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.03","5","298","3","4","6","7","7","4.86","5.2","1","7","5","5"
"2012","direct migration background","Urban Area","4.96","5","785","3","4","6","7","7","4.86","5.06","1","7","5","5"
"2012","indirect migration background","Rural Area","5.44","6","98","4","5","6","7","7","5.17","5.71","1","7","5","6"
"2012","indirect migration background","Urban Area","5.02","5","386","4","4","6","7","7","4.9","5.14","1","7","5","5"
"2012","no migration background","Rural Area","4.9","5","2282","3","4","6","7","7","4.85","4.95","1","7","5","5"
"2012","no migration background","Urban Area","4.87","5","3269","3","4","6","6","7","4.82","4.92","1","7","5","5"
"2013","direct migration background","Rural Area","4.66","5","387","3","4","6","7","7","4.51","4.81","1","7","4","5"
"2013","direct migration background","Urban Area","4.56","5","1287","2","4","6","7","7","4.47","4.65","1","7","5","5"
"2013","indirect migration background","Rural Area","4.85","5","136","3","4","6","7","7","4.63","5.07","1","7","5","5"
"2013","indirect migration background","Urban Area","4.97","5","579","3","4","6","7","7","4.86","5.08","1","7","5","5"
"2013","no migration background","Rural Area","4.66","5","6111","3","4","6","6","7","4.63","4.69","1","7","5","5"
"2013","no migration background","Urban Area","4.66","5","10315","3","4","6","6","7","4.63","4.69","1","7","5","5"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.72","5","1962","2","4","6","7","7","4.65","4.79","1","7","5","5"
"2017","direct migration background","Urban Area","4.78","5","5243","3","4","6","7","7","4.74","4.82","1","7","5","5"
"2017","indirect migration background","Rural Area","4.56","5","305","3","4","5","6","7","4.41","4.71","1","7","5","5"
"2017","indirect migration background","Urban Area","4.96","5","1409","3","4","6","7","7","4.89","5.03","1","7","5","5"
"2017","no migration background","Rural Area","4.72","5","7900","3","4","6","6","7","4.69","4.75","1","7","5","5"
"2017","no migration background","Urban Area","4.69","5","12376","3","4","6","6","7","4.67","4.71","1","7","5","5"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
