"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","East Germany","4.87","5","1127","3","4","6","6","7","4.8","4.94","1","7","5","5"
"2005","college entrance qualification","West Germany","4.81","5","4064","3","4","6","7","7","4.77","4.85","1","7","5","5"
"2005","lower secondary degree","East Germany","4.05","4","1381","2","3","5","6","7","3.97","4.13","1","7","4","4"
"2005","lower secondary degree","West Germany","4.35","4","5655","2","3","5","6","7","4.31","4.39","1","7","4","4"
"2005","no degree/no degree yet","East Germany","4.7","5","167","3","4","6","7","7","4.49","4.91","1","7","4","5"
"2005","no degree/no degree yet","West Germany","4.56","5","730","2","3","6","7","7","4.45","4.67","1","7","5","5"
"2005","Other degree","East Germany","4.22","4","49","2","3","5","6","7","3.72","4.72","1","7","4","5"
"2005","Other degree","West Germany","4.12","4","1055","2","3","5","6","7","4.02","4.22","1","7","4","4"
"2005","secondary school degree","East Germany","4.59","5","2213","3","4","6","6","7","4.53","4.65","1","7","5","5"
"2005","secondary school degree","West Germany","4.68","5","3789","3","4","6","6","7","4.64","4.72","1","7","5","5"
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2008","Other degree","East Germany","","","","","","","","","","","","","",""
"2008","Other degree","West Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2009","college entrance qualification","East Germany","4.75","5","1083","3","4","6","6","7","4.67","4.83","1","7","5","5"
"2009","college entrance qualification","West Germany","4.71","5","3799","3","4","6","6","7","4.67","4.75","1","7","5","5"
"2009","lower secondary degree","East Germany","4.05","4","1192","2","3","5","6","7","3.97","4.13","1","7","4","4"
"2009","lower secondary degree","West Germany","4.32","4","4691","2","3","5","6","7","4.28","4.36","1","7","4","4"
"2009","no degree/no degree yet","East Germany","4.24","4","74","2","3","5","6","7","3.88","4.6","1","7","4","5"
"2009","no degree/no degree yet","West Germany","4.33","4","408","2","3","6","6","7","4.18","4.48","1","7","4","5"
"2009","Other degree","East Germany","4.15","4","46","2","3","5","6","7","3.7","4.6","1","7","4","4"
"2009","Other degree","West Germany","4.17","4","754","2","3","5","6","7","4.06","4.28","1","7","4","4"
"2009","secondary school degree","East Germany","4.54","4","2004","3","4","5","6","7","4.48","4.6","1","7","4","5"
"2009","secondary school degree","West Germany","4.59","5","3394","3","4","6","6","7","4.54","4.64","1","7","5","5"
"2010","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2010","Other degree","East Germany","","","","","","","","","","","","","",""
"2010","Other degree","West Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2011","Other degree","East Germany","","","","","","","","","","","","","",""
"2011","Other degree","West Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","East Germany","4.91","5","364","3","4","6","6","7","4.77","5.05","1","7","5","5"
"2012","college entrance qualification","West Germany","4.93","5","1782","3","4","6","6","7","4.87","4.99","1","7","5","5"
"2012","lower secondary degree","East Germany","4.57","5","153","2","3","6","6","7","4.31","4.83","1","7","5","5"
"2012","lower secondary degree","West Germany","4.96","5","1255","3","4","6","7","7","4.89","5.03","1","7","5","5"
"2012","no degree/no degree yet","East Germany","4.73","5","39","3","4","6","6","7","4.23","5.23","1","7","4","6"
"2012","no degree/no degree yet","West Germany","4.8","5","310","3","4","6","6","7","4.65","4.95","1","7","5","5"
"2012","Other degree","East Germany","4.72","5","56","3","4","6","6","7","4.34","5.1","2","7","4","5"
"2012","Other degree","West Germany","4.99","5","619","3","4","6","7","7","4.87","5.11","1","7","5","5"
"2012","secondary school degree","East Germany","4.92","5","697","3","4","6","6","7","4.83","5.01","1","7","5","5"
"2012","secondary school degree","West Germany","4.92","5","1691","3","4","6","7","7","4.86","4.98","1","7","5","5"
"2013","college entrance qualification","East Germany","4.87","5","1082","3","4","6","6","7","4.79","4.95","1","7","5","5"
"2013","college entrance qualification","West Germany","4.9","5","4304","3","4","6","6","7","4.86","4.94","1","7","5","5"
"2013","lower secondary degree","East Germany","4.31","4","1121","2","3","5","6","7","4.23","4.39","1","7","4","4"
"2013","lower secondary degree","West Germany","4.49","5","4680","3","4","6","6","7","4.45","4.53","1","7","5","5"
"2013","no degree/no degree yet","East Germany","4.42","4","67","3","4","5","6","7","4.09","4.75","2","7","4","5"
"2013","no degree/no degree yet","West Germany","4.4","5","417","2","4","6","6","7","4.26","4.54","1","7","5","5"
"2013","Other degree","East Germany","4.52","5","75","3","3","6","6","7","4.17","4.87","1","7","4","5"
"2013","Other degree","West Germany","4.41","4","933","2","3","6","7","7","4.31","4.51","1","7","4","5"
