"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","East Germany","4.4","4","99","3","3","5","6","7","4.09","4.71","1","7","4","5"
"2005","direct migration background","West Germany","4.33","4","2242","2","3","5","6","7","4.27","4.39","1","7","4","4"
"2005","indirect migration background","East Germany","4.97","5","35","4","4","6","7","7","4.57","5.37","3","7","4","5"
"2005","indirect migration background","West Germany","4.78","5","796","3","4","6","6","7","4.68","4.88","1","7","5","5"
"2005","no migration background","East Germany","4.47","4","4894","3","4","5","6","7","4.43","4.51","1","7","5","5"
"2005","no migration background","West Germany","4.55","5","12551","3","4","6","6","7","4.53","4.57","1","7","5","5"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2008","no migration background","East Germany","","","","","","","","","","","","","",""
"2008","no migration background","West Germany","","","","","","","","","","","","","",""
"2009","direct migration background","East Germany","4.6","4","75","2","3","7","7","7","4.19","5.01","1","7","4","5"
"2009","direct migration background","West Germany","4.39","4","1566","2","3","5","6","7","4.31","4.47","1","7","4","4"
"2009","indirect migration background","East Germany","5.19","5","41","4","4","6","6","7","4.78","5.6","1","7","5","6"
"2009","indirect migration background","West Germany","4.83","5","671","3","4","6","7","7","4.72","4.94","1","7","5","5"
"2009","no migration background","East Germany","4.44","4","4413","3","4","5","6","7","4.4","4.48","1","7","4","4"
"2009","no migration background","West Germany","4.47","4","11185","3","4","6","6","7","4.44","4.5","1","7","4","5"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","4.86","5","55","3","4","6","7","7","4.49","5.23","2","7","4","5"
"2012","direct migration background","West Germany","4.98","5","1028","3","4","6","7","7","4.89","5.07","1","7","5","5"
"2012","indirect migration background","East Germany","4.3","4","32","3","3","5","6","7","3.77","4.83","1","7","4","5"
"2012","indirect migration background","West Germany","5.14","5","452","4","4","6","7","7","5.02","5.26","1","7","5","5"
"2012","no migration background","East Germany","4.86","5","1250","3","4","6","6","7","4.79","4.93","1","7","5","5"
"2012","no migration background","West Germany","4.89","5","4301","3","4","6","7","7","4.85","4.93","1","7","5","5"
